ID,toolkit_strand,short_title,main_authors,year,main_title,parent_title,parent_authors,type_name,abstract,volume,issue,pages,doi,url,publisher,city,institution
67322422,['EY_Early numeracy approaches'],Monahan (2007),Monahan Shannon ; ,2007,Emergent Numeracy and Cultural Orientations (ENCO) project: Examining approaches to meaningful and contextual mathematics instruction,NA,NA,Dissertation,"Despite growing attention to multiculturalism in American classrooms, research indicates cultural themes of classrooms serving African American students are still largely mainstream. In this project, theory- and practice-based methods intended to make mathematics meaningful for a group of urban African American children attending Head Start were investigated. The project had four main objectives  (a) test the comparative effectiveness of alternative forms of pedagogical methods designed to teach preschool math in a meaningful way  (b) characterize aspects of the cultural and mathematical landscape of children's home environments in a further attempt to understand what constitutes meaningful mathematics  (c) evaluate a measure of task-specific engagement for Head Start children  and (d) investigate the impact of different instructional methods on children's engagement during mathematics activities. Participants included 160 children (mean age = 61 months, 95% African American) attending 4 urban Head Start centers. Each child received a pretest mathematics assessment, two instructional sessions, and a posttest. Participating children were randomly assigned to 1 of 4 instructional conditions. In the first condition, participants received mathematics instruction with manipulatives based on a commercially available preschool numeracy curriculum. In the second condition, the mathematics was embedded in stories. In the third condition, movement was present during instruction (e.g., clapping while counting). The fourth condition consisted of an attention-control comparison group. ANCOVA analysis demonstrated a significant main effect for method of instruction when covarying for baseline math performance. The posttest performance of children in the movement condition significantly exceeded the performance of all other groups. Further analysis revealed that both conceptual and procedural use of movement during instruction related to posttest performance. Participants' caregivers completed questionnaires about mathematics and cultural attributes in children's homes. Caregivers endorsed a variety of reasons for why mathematics was important during preschool and select responses related to child attributes. The psychometric properties of a task-specific engagement measure were evaluated. For children instructed with movement, engagement remained constant across instructional tasks while the engagement of children in the other conditions varied by task. This project provides a better understanding of the impact of different viable instructional approaches for supporting emergent numeracy.",NA,NA,175,NA,https://search.proquest.com/docview/304836071,NA,NA,University of Pennsylvania
67322424,['EY_Early numeracy approaches'],Papic (2011),Papic Marina M; Mulligan Joanne T; Mitchelmore Michael C; ,2011,Assessing the development of preschoolers' mathematical patterning,Journal for Research in Mathematics Education,NA,"Journal, Article","The development of patterning strategies during the year prior to formal schooling was studied in 53 children from 2 similar preschools. One preschool implemented a 6-month intervention focusing on repeating and spatial patterns. An interview-based Early Mathematical Patterning Assessment (EMPA) was developed and administered pre- and postintervention, and again following the 1st year of formal schooling. The intervention group outperformed the comparison group across a wide range of patterning tasks at the post- and follow-up assessments. Children from the intervention group demonstrated greater understanding of unit of repeat and spatial structuring, and most were also able to extend and explain growing patterns 1 year later. In contrast, most of the comparison group treated repeating patterns as alternating items and rarely recognized simple geometrical patterns. The findings indicate a fundamental link between patterning and multiplicative reasoning through the development of composite units.",42,3,237–268,https://doi.org/10.5951/jresematheduc.42.3.0237,https://pubs.nctm.org/view/journals/jrme/42/3/article-p237.xml,NA,NA,NA
67322397,['EY_Early numeracy approaches'],Pasnak (1991),Pasnak Robert ; Holt Robert ; Campbell Janice Whitten; McCutcheon Lynn ; ,1991,Cognitive and achievement gains for kindergartners instructed in Piagetian operations,The Journal of Educational Research,NA,"Journal, Article","Unidimensional classification, unidimensional seriation, and number conservation were taught to kindergartners who were lagging in cognitive development. Significant gains on the Otis-Lennon School Ability Test and on Stanford Early School Achievement Test subscales resulted. The gains seemed to be the result of mastery of key cognitive operations at a stage shift in cognitive development by disadvantaged children who were ripe for progress.",85,1,5-13,https://doi.org/10.1080/00220671.1991.10702807,https://www.tandfonline.com/doi/abs/10.1080/00220671.1991.10702807,NA,NA,NA
67322396,['EY_Early numeracy approaches'],Pasnak (1996),Pasnak Robert ; Hansbarger Alice ; Dodson Shannon L; Hart Julie B; Blaha John ; ,1996,Differential results of instruction at the preoperational/concrete operational transition,Psychology In The Schools,NA,"Journal, Article","The same cognitive intervention was attempted with children from two schools serving different populations. All children were identified by their teachers as having cognitive difficulties in kindergarten. Within each school, children were randomly assigned to experimental and control groups. Children in the experimental groups received more than 40 short lessons on unidimensional classification (oddity), seriation, and number conservation. These lessons were taught via a learning-set procedure employing 160 kinds of manipulatable objects. Children in the control groups received an equal amount of instruction on verbal and mathematics materials recommended by their teachers. Five months after the instruction was concluded, the experimental group in one school scored significantly better on a psychometric test of reasoning. There was no significant difference in verbal and mathematics achievement. Differences in the significance of outcomes of the intervention at the two schools suggest that children at different stages of cognitive development will benefit differently from cognitive interventions.",33,1,70-83,https://doi.org/10.1002/(SICI)1520-6807(199601)33:1<70::AID-PITS9>3.0.CO;2-%23,https://onlinelibrary.wiley.com/doi/10.1002/%28SICI%291520-6807%28199601%2933%3A1%3C70%3A%3AAID-PITS9%3E3.0.CO%3B2-%23,NA,NA,NA
67322426,['EY_Early numeracy approaches'],Ramani (2008),Ramani Geetha B; Siegler Robert S; ,2008,Promoting broad and stable improvements in low‐income children’s numerical knowledge through playing number board games,Child Development,NA,"Journal, Article","Theoretical analyses of the development of numerical representations suggest that playing linear number board games should enhance young children’s numerical knowledge. Consistent with this prediction, playing such a game for roughly 1 hr increased low-income preschoolers’ (mean age = 5.4 years) proficiency on 4 diverse numerical tasks  numerical magnitude comparison, number line estimation, counting, and numeral identification. The gains remained 9 weeks later. Classmates who played an identical game, except for the squares varying in color rather than number, did not improve on any measure. Also as predicted, home experience playing number board games correlated positively with numerical knowledge. Thus, playing number board games with children from low-income backgrounds may increase their numerical knowledge at the outset of school.",79,2,375 – 394,https://doi.org/10.1111/j.1467-8624.2007.01131.x,https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2007.01131.x,NA,NA,NA
67961495,['EY_Early numeracy approaches'],Salminen (2015),Salminen Jonna B; Koponen Tuire K; Leskinen Markku ; Poikkeus Anna-Maija ; Aro Mikko T; ,2015,Individual variance in responsiveness to early computerized mathematics intervention,Learning and Individual Differences,NA,"Journal, Article","We examined the effects of short, intensive computerized intervention in early number skills for kindergarteners with poor addition skills (below 1.5 SD). The mathematical content of the software was hierarchically organized, starting from one-to-one correspondence, comparing and ordering, and proceeding via number concept and counting to basic addition. The results showed positive within-group effects for basic addition (Wilcoxon ES (r)=.59), verbal counting (.56), and the Number Sets Test (.45  see Geary, Bailey, & Hoard, 2009). The effects remained stable over a 9-week follow-up period. However, there was no significant between-group difference in terms of gain scores as compared to a wait-list control group. Based on game-log data, individual variance in responsiveness to the intervention was analyzed. Even though the findings suggest that adaptive, hierarchically organized content could provide effective support for some children with poor early number skills, more specific instruction and feedback system are needed in individualizing interventions.",43,NA,124-131,https://doi.org/10.1016/j.lindif.2015.09.002,https://www.sciencedirect.com/science/article/pii/S1041608015002137,NA,NA,NA
67322428,['EY_Early numeracy approaches'],Sarama (2008),Sarama Julie ; Clements Douglas H; Starkey Prentice ; Klein Alice ; Wakeley Ann ; ,2008,Scaling up the implementation of a pre-kindergarten mathematics curriculum: Teaching for understanding with trajectories and technologies,Journal of Research on Educational Effectiveness,NA,"Journal, Article","This study used a randomized field trial design to evaluate the efficacy of a research-based model for scaling up an intervention focused on preschool mathematics. Although the successes of research-based educational practices have been documented, equally well known is the paucity of successful efforts to bring these practices to scale. The same research corpus provides guidelines to scale up successful interventions. We designed an intervention model based on that research, including mathematics curricula with an emphasis on teaching for understanding following developmental guidelines, or learning trajectories, and using technology at multiple levels. We then implemented that model and evaluated the implementation with a limited scale up study. Within a design involving 25 classrooms serving children at risk for later school failure, we examined the impact of the model, using measures of fidelity of implementation, classroom observations of mathematics environment and teaching, and child outcomes. High levels of fidelity of implementation resulted in consistently higher scores in the intervention, compared to control, classes on the observation instrument and significantly and substantially greater gains in children's mathematics achievement in the intervention, compared to the control, children (effect size = .62).",1,2,89–119,https://doi.org/10.1080/19345740801941332,https://www.tandfonline.com/doi/full/10.1080/19345740801941332,NA,NA,NA
67322429,['EY_Early numeracy approaches'],Sarama (2012),Sarama Julie ; Lange Alissa A; Clements Douglas H; Wolfe Christopher B; ,2012,The impacts of an early mathematics curriculum on oral language and literacy,Early Childhood Research Quarterly,NA,"Journal, Article","Competence in early mathematics is crucial for later school success. Although research indicates that early mathematics curricula improve children's mathematics skill, such curricula's impacts on oral language and early literacy skills are not known. This project is the first to investigate the effects of an intensive pre-kindergarten mathematics curriculum, Building Blocks, on the oral language and letter recognition of children participating in a large-scale cluster randomized trial project. Results showed no evidence that children who were taught mathematics using the curriculum performed differently than control children who received the typical district mathematics instruction on measures of letter recognition, and on two of the oral language (story retell) subtests, sentence length and inferential reasoning (emotive content). However, children in the Building Blocks group outperformed children in the control group on four oral language subtests  ability to recall key words, use of complex utterances, willingness to reproduce narratives independently, and inferential reasoning (practical content).",27,3,489-502,https://doi.org/10.1016/j.ecresq.2011.12.002,https://reader.elsevier.com/reader/sd/pii/S0885200611000937,NA,NA,NA
67961498,['EY_Early numeracy approaches'],Siegler (2008),Siegler R S; Ramani G B; ,2008,Playing linear numerical board games promotes low‐income children's numerical development,Developmental Science,NA,"Journal, Article","The numerical knowledge of children from low-income backgrounds trails behind that of peers from middle-income backgrounds even before the children enter school. This gap may reflect differing prior experience with informal numerical activities, such as numerical board games. Experiment 1 indicated that the numerical magnitude knowledge of preschoolers from low-income families lagged behind that of peers from more affluent backgrounds. Experiment 2 indicated that playing a simple numerical board game for four 15-minute sessions eliminated the differences in numerical estimation proficiency. Playing games that substituted colors for numbers did not have this effect. Thus, playing numerical board games offers an inexpensive means for reducing the gap in numerical knowledge that separates less and more affluent children when they begin school.",11,5,655– 661,https://doi.org/10.1111/j.1467-7687.2008.00714.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-7687.2008.00714.x,NA,NA,NA
67322431,['EY_Early numeracy approaches'],Sood (2009),Sood Sheetal ; ,2009,Teaching number sense: Examining the effects of number sense instruction on mathematics competence of kindergarten students,NA,NA,Dissertation,"This study examined the effectiveness of number sense instruction and general classroom instruction on the acquisition and maintenance of mathematics skills by kindergarten students. In addition, this study also examined teachers' perceptions regarding the assigned instruction strategy. Kindergarten students from five classrooms in one elementary school, located in a suburban school district in northeast Pennsylvania, participated in this study. The five classrooms (N = 107) were randomly assigned to either the intervention (Number Sense + General Classroom Instruction, NS + GCI) group or the comparison (General Classroom Instruction, GCI) group. A repeated measures design with a comparison group was employed to examine the effects of the two instructional strategies. Overall, results indicated that both groups made significant improvements  however, students in the NS + GCI group significantly outperformed students in the GCI group on both Early Numeracy-CBM (oral counting fluency, counting from, number identification) and Number Sense Measures (spatial relationships, number relationships, benchmarks of five and ten, non-verbal calculations) at posttest. In addition, the NS + GCI group significantly outperformed students on all but one Early Numeracy-CBM measure (Number Identification) and all number sense measures at delayed posttest, conducted three weeks after the intervention. These results indicate that students in the NS + GCI group not only acquired, but also maintained the new knowledge and skills. Direct observations were conducted to determine student engagement in both groups. Results indicated that the mean percentage of student engagement in the NS+GCI was higher than that of GCI group  however, the difference was not statistically significant. Teacher satisfaction surveys revealed the teachers' perspectives and suggestions about the district assigned and number sense curricula. Implications for practice are discussed.",NA,NA,279,NA,https://search.proquest.com/docview/304919712,NA,NA,Lehigh University
67961500,['EY_Early numeracy approaches'],Sood (2011),Sood S ; Jitendra A K; ,2011,An exploratory study of a number sense program to develop kindergarten students’ number proficiency,Journal of Learning Disabilities,NA,"Journal, Article","This study examined the effectiveness of a number sense program on kindergarten students’ number proficiency and responsiveness to treatment as a function of students’ risk for mathematics difficulties. The program targeted development of relationships among numbers (e.g., spatial, more and less). A total of 101 kindergarten students (not at risk  22 control and 36 experimental  at risk  18 and 25) from five classrooms in a high-poverty elementary school participated in the study. Using a quasi-experimental design, classrooms were randomly assigned to either the intervention (number sense instruction, NSI) or control condition. Results indicated significant differences favoring the treatment students on all measures of number sense (e.g., spatial relationships, more and less relationships, benchmarks of five and ten, nonverbal calculations) at posttest and on a 3-week retention test. Furthermore, the effects were not mediated by at-risk status, suggesting that NSI may benefit a wide range of students. Implications in terms of preventing early mathematical learning difficulties are discussed.",46,4,328 –346,http://doi.org/10.1177/0022219411422380,https://journals.sagepub.com/doi/10.1177/0022219411422380,NA,NA,NA
67322432,['EY_Early numeracy approaches'],Sophian (2004),Sophian Catherine ; ,2004,Mathematics for the future: Developing a Head Start curriculum to support mathematics learning,Early Childhood Research Quarterly,NA,"Journal, Article","While mathematics instruction for very young children needs to be age-appropriate in format and content, it also needs to prepare children conceptually for the kinds of mathematics learning that will be expected of them in future years. This perspective, informed by the work of Russian psychologists and educators on a measurement-based approach to early mathematics instruction [e.g., V.V. Davydov, Children’s Capacity for Learning Mathematics, National Council of Teachers of Mathematics, Reston, VA, pp. 109–205], was the basis for an experimental mathematics curriculum which focused on the concept of unit as it applies to enumeration, measurement, and the identification of relations among geometric shapes. The curriculum particularly emphasized two ideas about units that derive from a measurement perspective  first, that the numerical result we obtain from counting or other measurement operations will depend on our choice of a unit  and second, that units of one kind can be combined to form higher-order units or taken apart to form lower-order ones. The curriculum included a weekly project activity conducted by the Head Start teachers, suggestions for supplementary activities, and a weekly home activity for a parent or other family member to carry out with the child. It was implemented with children in three Head Start centers (N=46  age range 2 years, 9 months–4 years, 7 months at the beginning of the program). To evaluate the curriculum, two assessment instruments (the mathematics subscale of the DSC and a supplementary instrument constructed especially for this study) were administered, at the beginning and again at the end of the school year, to these children and to two comparison groups. One comparison group (N=48  age range 2 years, 6 months–4 years, 7 months) received a literacy intervention rather than a mathematics one  the other (N=29  age range 2 years, 8 months–4 years, 7 months) did not receive any experimental intervention. Results showed significant, albeit modest, positive effects of the intervention. The importance of reexamining current beliefs about what is possible—and desirable—within a preschool mathematics curriculum is emphasized.",19,1,59-81,https://doi.org/10.1016/j.ecresq.2004.01.015,https://reader.elsevier.com/reader/sd/pii/S0885200604000109  ,NA,NA,NA
67322433,['EY_Early numeracy approaches'],Starkey (2004),Starkey Prentice ; Klein Alice ; Wakeley Ann ; ,2004,Enhancing young children’s mathematical knowledge through a pre-kindergarten mathematics intervention,Early Childhood Research Quarterly,NA,"Journal, Article","There is growing evidence that socioeconomic (SES)-related differences in mathematical knowledge begin in early childhood, because young children from economically disadvantaged families receive less support for mathematical development than their middle-class peers receive. A pre-kindergarten mathematics intervention, including a pre-kindergarten mathematics curriculum, was developed and implemented in public and private preschools serving low- and middle-income families. Mathematical knowledge of intervention and comparison children was comprehensively assessed. A significant SES-related gap in mathematical knowledge was found at the beginning of the pre-kindergarten year. The intervention significantly enhanced the mathematical knowledge of children at both levels of SES. Low-income children acquired more knowledge, relative to their starting point, than middle-income children. The extent of mathematical knowledge was similar in low-income intervention children and middle-income comparison children. Implications of this research for early childhood education curricula and educational policy are discussed.",19,1,99-120,https://doi.org/10.1016/j.ecresq.2004.01.002,https://reader.elsevier.com/reader/sd/pii/S0885200604000031,NA,NA,NA
67961501,['EY_Early numeracy approaches'],Toll (2012),Toll Sylke W M; Van Luit Johannes E H; ,2012,Early numeracy intervention for low-performing kindergartners,Journal of Early Intervention,NA,"Journal, Article","Early numeracy in kindergarten has proven to be a strong predictor of mathematical achievement. The aims of this study were to test the effectiveness of a remedial numeracy program for children who were low performing and to evaluate the role of visual and verbal working memory in the development of numeracy. The study included 196 kindergartners. Children with a pretest numeracy score falling below the 50th percentile were matched and randomly assigned to an intervention group and a control group. The intervention group obtained meaningful and statistically significantly higher adjusted outcome numeracy scores at the posttest stage than did the control group. This result, however, was not found among the group of children falling below the 25th percentile at the pretest stage. Verbal working memory, but not visual working memory, might best account for differences in the growth measured within the intervention group.",34,4,243–264,http://doi.org/10.1177/1053815113477205,https://journals.sagepub.com/doi/10.1177/1053815113477205,© 2013 SAGE Publications,NA,NA
67961502,['EY_Early numeracy approaches'],Toll (2013),Toll Sylke W. M; Van Luit Johannes E. H; ,2013,Accelerating the early numeracy development of kindergartners with limited working memory skills through remedial education,Research in Developmental Disabilities,NA,"Journal, Article","Background Young children with limited working memory skills are a special interest group among all children that score below average on early numeracy tests. This study examines the effect of accelerating the early numeracy development of these children through remedial education, by comparing them with children with typically working memory skills and early numeracy abilities below average. Method Selected from a sample of 933 children, children with early numeracy ability below average are assigned into four groups  two intervention groups with limited working memory skills (IL-group) or typical working memory skills (IT-group), and two control groups with limited working memory skills (CL-group) or typical working memory skills (CT-group). All four groups were followed for a period of 1.5 years. Four measurements were carried out. Conclusion The remedial program proved to be similarly effective for the IL-group and the IT-group. The findings are discussed in the light of several limitations and implications.",34,2,745-755,https://doi.org/10.1016/j.ridd.2012.09.003,https://www.sciencedirect.com/science/article/pii/S0891422212002351,NA,NA,NA
67322402,['EY_Early numeracy approaches'],Tzuriel (1999),Tzuriel David ; Kaniel Shlomo ; Kanner Ella ; Haywood H Carl; ,1999,Effects of the “Bright Start” program in kindergarten on transfer and academic achievement,Early Childhood Research Quarterly,NA,"Journal, Article","Bright Start (Cognitive Curriculum for Young Children  Haywood, et al, 1986, Haywood, et al, 1992) is an early education program designed to increase learning effectiveness and prepare children with the cognitive tools for school learning. Bright Start was systematically applied, for 10 months, with 82 preschool socioeconomically disadvantaged children while 52 children in a comparison group received a skills-based but not cognitively oriented program. Both static and dynamic assessment (Campione, 1989  Feuerstein, Rand, & Hoffman, 1979  Hay-wood & Tzuriel, 1992  Lidz, 1987  Tzuriel, 1997) tests were used to evaluate the effectiveness of the program along with tests of task-intrinsic motivation and metacognitive activity. A follow-up study was carried out in Grade I to study the program's effects on cognitive performance and on achievement tests in Math and Reading Comprehension. Children in the experimental group improved their performance on different cognitive tasks and showed more task-intrinsic motivation and metacognitive behavior than did those in the comparison group. The cognitive scores on static tests and cognitive modifiability indices on dynamic assessment tasks were compared for each group at pre-treatment, post-treatment, and follow-up. Although lower at pre-test, the experimental group progressively closed the initial gap with the comparison group and showed superiority towards the end of Grade I. Achievement in Grade I Math and Reading showed slight (non-significant) superiority of the experimental over the comparison group, in spite of the relatively limited application of Bright Start, the emphasis on basic readiness skills in the comparison group, and the relatively higher initial cognitive level of children in the comparison group. The results are discussed in relation to developmental aspects and previous findings.",14,1,111-141,https://doi.org/10.1016/S0885-2006(99)80009-X,https://reader.elsevier.com/reader/sd/pii/S088520069980009X,NA,NA,NA
67322403,['EY_Early numeracy approaches'],Van De Rijt (1998) 1_1,Van De Rijt Bernadette A.M; Van Luit Johannes E.H; ,1998,Effectiveness of the Additional Early Mathematics program for teaching children early mathematics,Instructional Science,NA,"Journal, Article","This paper presents the results of a study of the development of early mathematical competence among young poor arithmetic achievers in the 4–7 year age group. Research has shown that arithmetic difficulties later in life can be explained by an insufficient development of early mathematical competence  i.e. different aspects of early mathematical competence. The different aspects of early mathematical competence are derived from cognitive psychology and from a didactical point of view with an emphasis on (the various phases of) counting. The Piagetian operations (seriation, correspondence and classification) are used, however, as much as possible embedded in a counting context. After selection by way of an early mathematical competence test, children with a score below a criterium are presented with an additional program. This program consists of activities, embedded in real (daily) life themes, in which attention is paid to the different aspects of early mathematical competence. The program is given to the children with a guiding or a structuring instruction form. The results of the study show that it is possible to stimulate the development of early mathematical competence among young poor arithmetic achievers. The way in which instruction is offered has no influence on achievement.",26,5,337-358,https://doi.org/10.1023/A:1003180411209,https://link.springer.com/article/10.1023/A:1003180411209,NA,NA,NA
74578043,['EY_Early numeracy approaches'],Van De Rijt (1998) 1_2,Van De Rijt Bernadette A.M; Van Luit Johannes E.H; ,1998,Effectiveness of the Additional Early Mathematics program for teaching children early mathematics,Instructional Science,NA,"Journal, Article","This paper presents the results of a study of the development of early mathematical competence among young poor arithmetic achievers in the 4–7 year age group. Research has shown that arithmetic difficulties later in life can be explained by an insufficient development of early mathematical competence  i.e. different aspects of early mathematical competence. The different aspects of early mathematical competence are derived from cognitive psychology and from a didactical point of view with an emphasis on (the various phases of) counting. The Piagetian operations (seriation, correspondence and classification) are used, however, as much as possible embedded in a counting context. After selection by way of an early mathematical competence test, children with a score below a criterium are presented with an additional program. This program consists of activities, embedded in real (daily) life themes, in which attention is paid to the different aspects of early mathematical competence. The program is given to the children with a guiding or a structuring instruction form. The results of the study show that it is possible to stimulate the development of early mathematical competence among young poor arithmetic achievers. The way in which instruction is offered has no influence on achievement.",26,5,337-358,https://doi.org/10.1023/A:1003180411209,https://link.springer.com/article/10.1023/A:1003180411209,NA,NA,NA
67322405,['EY_Early numeracy approaches'],White (1986),White C Stephen; Alexander Patricia A; ,1986,Effects of training on four-year-ols' ability to solve geometric analogy problems,Cognition and Instruction,NA,"Journal, Article","This investigation examined the effects of training on four-year-olds' ability to solve geometric analogy problems. Twenty children participated in three consecutive training sessions that were based on component processes underlying analogical reasoning. Trained participants consistently outperformed nontrained participants on the geometric analogy task, and the effects of that training were found to maintain for a 1-month period. It was also found that the verbal responses of the trained group reflected greater attention to the higherorder relations within and between pairs of terms in the analogy problems following training.",3,3,261–268,https://doi.org/10.1207/s1532690xci0303_6,https://www.tandfonline.com/doi/abs/10.1207/s1532690xci0303_6,NA,NA,NA
67961505,['EY_Early numeracy approaches'],Wilson (2009),Wilson A J; Dehaene S ; Dubois O ; Fayol M ; ,2009,Effects of an adaptive game intervention on accessing number sense in low‐socioeconomic‐status kindergarten children ,"Mind, Brain and Education",NA,"Journal, Article","“The Number Race” is an adaptive game designed to improve number sense. We tested its effectiveness using a cross-over design in 53 low socioeconomic status kindergarteners in France. Children showed improvements in tasks traditionally used to assess number sense (numerical comparison of digits and words). However, there was no improvement on non-symbolic measures of number sense, suggesting that rather than being in number sense per se, the improvement was in number sense access  or links between symbolic and non-symbolic representations of number. Focused adaptive interventions such as this may contribute to reducing the socioeconomic gap in math achievement.",3,4,224 –234,http://doi.org/10.1111/j.1751-228X.2009.01075.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1751-228X.2009.01075.x,NA,NA,NA
