ItemID,Title,SMD_1,SMD_2,SMD_3,SMD_4,SMD_5,SMD_6,SMD_7
37092719,Rust (1977),0.4450657253375268,0.2214,NA,NA,NA,NA,NA
38296668,Rutt (2014),0.21,0.27,0.22,NA,NA,NA,NA
38296667,Rutt (2015),0.12,0.004,NA,NA,NA,NA,NA
37133962,Sanderson (1992),0.10184195173101739,NA,NA,NA,NA,NA,NA
39253394,Schacter (2005),NA,NA,NA,NA,NA,NA,NA
40117223,Schinke (1988),0.49,NA,NA,NA,NA,NA,NA
40117180,Schinke (2000),0.3106,0.323,0.4114,NA,NA,NA,NA
37092597,Schunk (1993),0.9915539556425043,0.7896058631191452,NA,NA,NA,NA,NA
37092598,Schunk (1993) 1_1,1.6683732851467106,1.6683732851467106,NA,NA,NA,NA,NA
43090192,Schunk (1993) 1_2,NA,NA,NA,NA,NA,NA,NA
40294954,Scruggs (1986) PT 1_1,0.6930350890337083,NA,NA,NA,NA,NA,NA
40294955,Scruggs (1986) PT 1_2,1.1338649414149853,0.15626688902956484,NA,NA,NA,NA,NA
38296671,See (2018),0.20499728296226963,0.044343282844820885,0.009790893491210465,0.10249326333660431,NA,NA,NA
39253304,Seward (2009),0.16228939377781473,NA,NA,NA,NA,NA,NA
37093595,Sharpley (1983),1.2841,0.8592,NA,NA,NA,NA,NA
38296672,Sheard (2015),-0.08,-0.21,-0.07,-0.14,NA,NA,NA
40117166,Shields (1996),NA,NA,NA,NA,NA,NA,NA
43090193,Shisler (1986) PT,0.6359796424808286,0.9833331644857726,-0.09826551924209811,NA,NA,NA,NA
37671584,Sibieta (2016),0.23304112847514927,-0.026617473731353848,0.12924665401443328,-0.27498907219322277,0.51,0.4941186217487634,0.33
37671585,Sibieta (2016),0.27,0.16,0.06,0.127,NA,NA,NA
38296673,Sibieta (2016),0.23304112847514927,0.12924665401443328,0.33,NA,NA,NA,NA
38296676,Siddiqui (2014),-0.002263270426657858,0.17219863142120478,0.16191236672760367,-0.11454381594958629,NA,NA,NA
38296677,Siddiqui (2014),-0.036060216046417425,0.036496468072125254,-0.04493953171180366,NA,NA,NA,NA
37133964,Siemens (2001),0.030399224887715667,NA,NA,NA,NA,NA,NA
37093596,Simmons (1995),0.5208314233899651,NA,NA,NA,NA,NA,NA
38878122,Sindelar (1982),0.12363492986697075,NA,NA,NA,NA,NA,NA
37093365,Singh (1981),0.9205958590972557,0.4625113575263504,0.28659901956204104,0.8577323700419424,NA,NA,NA
40117298,Smeallie (1997),-0.47672422085195254,NA,NA,NA,NA,NA,NA
37133968,Smith (2010),0.15466990730729735,0.28425811096946857,NA,NA,NA,NA,NA
37092727,Sonnenschein (1986),3.71,2.05,1.7,4.8,NA,NA,NA
40117168,Sorensen (1995),-0.018360116575843407,NA,NA,NA,NA,NA,NA
38296682,Speckesser (2018),0.1,0.07,NA,NA,NA,NA,NA
37116236,Spörer (2009),0.31,NA,NA,NA,NA,NA,NA
40117229,St Pierre (2001),0.4067,NA,NA,NA,NA,NA,NA
37093602,Stainback (1972),0.1551,0.4829,NA,NA,NA,NA,NA
37116233,Stein (2008),0.3635002575930227,0.503474580390693,0.4379578024073016,NA,NA,NA,NA
37133971,Stephens (2002),0.64,0.6,0.68,0.0604693453419983,0.45316436642698693,0.29178510936479807,NA
37093603,Stevens (1987),0.10657761959763996,0.058609806008387035,0.16792362102915526,0.27838912408773153,NA,NA,NA
38296685,Styles (2014),-0.14,-0.01,-0.3,-0.09,-0.1,-0.03,-0.18
37671586,Styles (2015),0.2,0.06,0.33,0.25,-0.04,0.16,NA
37093606,Sutherland (1999),0.4808458652736484,0.495915193859965,NA,NA,NA,NA,NA
37671517,Swain (2010),-0.029620131441648868,-0.11499491009014205,NA,NA,NA,NA,NA
37092790,Swanson (1977),0.04407340938974744,0.4733213589866131,NA,NA,NA,NA,NA
37093367,Swenson (1975),0.2085,NA,NA,NA,NA,NA,NA
37061134,Tait (1973) 1_1,0.8139,NA,NA,NA,NA,NA,NA
40294957,Tait (1973) 1_2,0.7687869472361101,NA,NA,NA,NA,NA,NA
37093607,Taylor (1997),1.0368,NA,NA,NA,NA,NA,NA
37133974,Taylor (2002),0.5164663564860653,0.5983270431802727,0.062031775777604825,NA,NA,NA,NA
45336793,Tenenbaum (1982) FB 1_1,NA,NA,NA,NA,NA,NA,NA
45336794,Tenenbaum (1982) FB 1_2,NA,NA,NA,NA,NA,NA,NA
40294958,Tenenbaum (1986) FB,1.9641434196145033,1.9793597529656257,1.9279419360232648,NA,NA,NA,NA
37133976,Tierney (2005),0.16330344542740405,0.4563107835686799,1.0755242100611666,0.9372259798248496,NA,NA,NA
37061135,Tobias (1984),0.48387099190482924,NA,NA,NA,NA,NA,NA
37092791,Tokar (1976),0.31,0.2,NA,NA,NA,NA,NA
37092612,Tomita (2008),0.7,0.4,NA,NA,NA,NA,NA
43090197,Top (1985) PT,1.0518,0.542,1.16,0.75,1.14,1.02,0.78
43090198,Top (1987) PT,0.44492513192959715,-0.21667728194673685,NA,NA,NA,NA,NA
37133980,Topping (2004),0.3,0.8,NA,NA,NA,NA,NA
37133982,Topping (2004),0.6831250804262177,0.9821663509891905,0.5122737744957013,-0.5133322532619953,NA,NA,NA
37116207,Topping (2011),0.183,-0.048,0.201,0.014,NA,NA,NA
38296692,Torgerson (2014),NA,NA,NA,NA,NA,NA,NA
38296693,Torgerson (2014),0.1,0.02,0.1,0.01,NA,NA,NA
38296689,Torgerson (2018),0.19,0.14,0.07,0.25,NA,NA,NA
38878260,Torgesen (2006),0.22,0.18,0.0,0.0,NA,NA,NA
38878273,Torgesen (2010),0.5378972883709984,0.25208973801225204,0.5703326476138708,NA,NA,NA,NA
40398947,Tracey (2019),-0.02,0.05,0.01,-0.06,NA,NA,NA
37093368,Truesdale (1976),1.2691,1.03134,NA,NA,NA,NA,NA
40117231,Tucker (2002),NA,NA,NA,NA,NA,NA,NA
37092613,Tuominen (2008),0.08,NA,NA,NA,NA,NA,NA
39253235,Tyler (1966),NA,NA,NA,NA,NA,NA,NA
37133983,Tymms (1989),0.044041952124547666,NA,NA,NA,NA,NA,NA
37116208,Tymms (2011),0.019,0.246,0.001,-0.008,0.246,0.195,0.234
40117363,U. S. (2003),NA,NA,NA,NA,NA,NA,NA
39253306,Ugel (1999),1.7585961102897036,NA,NA,NA,NA,NA,NA
40117360,Vadasy (1997),NA,NA,NA,NA,NA,NA,NA
37671592,Vadasy (2006),0.9523,1.1068,0.6134,0.2805,0.497,0.7153,0.5775
37671636,Vadasy (2007),0.4675643312705905,NA,NA,NA,NA,NA,NA
37671638,Vadasy (2008),NA,NA,NA,NA,NA,NA,NA
40294961,Vadasy (2008) SGT,0.41,NA,NA,NA,NA,NA,NA
37671637,Vadasy (2008) TA,0.43539848459489455,NA,NA,NA,NA,NA,NA
43090199,Vadasy (2008) TA,NA,NA,NA,NA,NA,NA,NA
37671588,Vadasy (2009),0.0,0.18159365952070128,0.1651705008953526,0.1755527651110251,0.25615828028210635,-0.11255803110499189,0.23635295704506382
37671589,Vadasy (2010),NA,NA,NA,NA,NA,NA,NA
37671614,Vadasy (2013),0.6942,0.3762,NA,NA,NA,NA,NA
37133984,Van Keer (2004),0.38,-0.16,0.28,NA,NA,NA,NA
37116237,Van Keer (2010),0.05098285255351789,0.032383634666500676,0.21779494030545343,0.07127322125308677,0.28860571648585276,0.387964381279547,NA
37093609,van Oudenhoven (1987),0.4424,NA,NA,NA,NA,NA,NA
40294962,Van Oudenhoven (1987) FB,0.74,0.4,NA,NA,NA,NA,NA
40117232,Vandell (2005),0.108,0.143,0.24,0.059,NA,NA,NA
37092614,VanEvera (2003),0.6,NA,NA,NA,NA,NA,NA
37092599,Vellella (1996),-0.12018370735411296,0.16101807223677025,0.0,NA,NA,NA,NA
37092600,Wade-Stein (2004),0.610201107996858,0.2523679560759941,NA,NA,NA,NA,NA
40117182,Walker (2004),0.0,0.0,0.0,NA,NA,NA,NA
43090202,Wang (2008) TA,0.19396609204463156,NA,NA,NA,NA,NA,NA
39253308,Waters (2004),0.9637819679926322,0.008064973670203675,NA,NA,NA,NA,NA
39253238,Welch (1991),NA,NA,NA,NA,NA,NA,NA
37671616,Welch (1995),-0.002996633389155516,-0.05208062056265051,NA,NA,NA,NA,NA
37092796,Wentling (1973),-0.31332724280119895,NA,NA,NA,NA,NA,NA
37133987,White (2000),1.1343,0.8,NA,NA,NA,NA,NA
37093610,Wiersema (1992),-0.4424,NA,NA,NA,NA,NA,NA
38296697,Wiggins (2017),0.071729301490451,0.1027947274468671,-0.05027661074417988,0.012483428496636481,0.060600259934548664,0.057092595968398836,0.012652920415040545
37092615,William (2004),0.32,NA,NA,NA,NA,NA,NA
39253240,Williams (1977),0.15048645355368137,0.2661117997688147,0.20464871496468337,NA,NA,NA,NA
39253241,Winston (1963),0.38,0.25,NA,NA,NA,NA,NA
37092601,Wise (1992),0.6564468935953933,NA,NA,NA,NA,NA,NA
37092602,Wolter (1975) 1_1,0.9576755940508722,1.8137904362554411,1.8137904362554411,NA,NA,NA,NA
40294963,Wolter (1975) 1_2,0.9259876851820298,0.9259876851820298,1.0393275941907638,NA,NA,NA,NA
39253243,Womble (1977),NA,NA,NA,NA,NA,NA,NA
40117171,Woolley (1996),-0.06716798803920178,-0.06229139437400626,NA,NA,NA,NA,NA
37671591,Word (1990),0.018,0.012,NA,NA,NA,NA,NA
37092800,Wyne (1979),1.3177412840039002,0.9761265022707108,0.549468367304993,NA,NA,NA,NA
37116218,Yang (2016),1.5855267141634704,NA,NA,NA,NA,NA,NA
37133992,Yarrow (2001),1.2652763127905824,0.8,0.984464408843775,NA,NA,NA,NA
37092616,Yin (2005),-0.32333225181002817,NA,NA,NA,NA,NA,NA
37092603,Young (2000),1.2806900123136884,NA,NA,NA,NA,NA,NA
39253343,Zia (1999),NA,NA,NA,NA,NA,NA,NA
40117237,Zief (2005),NA,NA,NA,NA,NA,NA,NA
40117361,Zimmer (2010),NA,NA,NA,NA,NA,NA,NA
37092801,Zimmerman (1977),1.3323970473333733,NA,NA,NA,NA,NA,NA
39253395,Zvoch (2011),0.4,NA,NA,NA,NA,NA,NA
39253396,Zvoch (2013),1.1975114218492096,1.0504038964906386,NA,NA,NA,NA,NA
