id,pub_author,pub_year,strand_raw,strand_info,sample_analysed_info,strand_CLEAN,sample_analysed_ht,part_gen_raw,sample_analysed_CLEAN,part_gen_ht,part_gen_info,fsm_prop_info,part_gen_CLEAN,fsm_prop_ht,fsm_perc_info,fsm_prop_CLEAN,fsm_perc_ht,fsm_info_info,fsm_perc_CLEAN,fsm_info_ht,fsm_na_raw,fsm_info_CLEAN,fsm_na_info,base_n_treat_ht,fsm_na_CLEAN,base_n_treat_info,base_n_cont_ht,base_n_treat_CLEAN,base_n_cont_info,base_n_treat2_ht,base_n_cont_CLEAN,base_n_treat2_info,base_n_treat3_ht,base_n_treat2_CLEAN,base_n_treat3_info,n_treat_ht,base_n_treat3_CLEAN,n_treat_info,n_cont_ht,n_treat_CLEAN,n_cont_info,n_treat2_ht,n_cont_CLEAN,n_treat2_info,n_cont2_ht,n_treat2_CLEAN,n_cont2_info,attri_raw,n_cont2_CLEAN,attri_ht,attri_info,attri_treat_ht,attri_CLEAN,attri_treat_info,attri_perc_ht,attri_treat_CLEAN,attri_perc_info,attri_perc_CLEAN
67322429,Sarama (2012),2012,NA,NA,1305,,"['Page 4:\n[¬s]""The present study involved two subsets of the full original sam-\nple. The ﬁrst included all those for whom we have letter recognition\nscores: 1037 children (50% female; 56% African American, 19% His-\npanic, 19% White) from 38 schools (24 Building Blocks, 15 control),\nout of the 1305 children in the original randomly-assigned 42\nschools (26 Building Blocks, 17 control) across both districts.""\n""The\nsecond subset consists of 1027 children (52% female; 54% African\nAmerican, 21% Hispanic, 19% White), who were assessed by the\nresearch team on a measure of oral language. Of the total 1,305\nchildren participating in the larger study, approximately 80% were\nrepresented on both language and literacy measures.[¬e]""']",['Mixed gender'],,NA,52.29,NA,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""The two participating school districts were targeted because they\ntraditionally serve children from low-resource communities.[¬e]""']",NA,,NA,"['Page 8:\n[¬s]""726""\n""927[¬e]""']",,927,"['Page 8:\n[¬s]""323""\n""378[¬e]""']",,378,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""927[¬e]""']",,927,"['Page 8:\n[¬s]""378[¬e]""']",,378,NA,,NA,NA,,NA,['Unclear (please add notes)'],,"['Page 4:\n[¬s]""26""\n""Building Blocks and 17 control schools. Up to 15 children from each\nclass whose parents provided consent were randomly selected to\nparticipate.""\n""The present study involved two subsets of the full original sam-\nple. The ﬁrst included all those for whom we have letter recognition\nscores: 1037 children (50% female; 56% African American, 19% His-\npanic, 19% White) from 38 schools (24 Building Blocks, 15 control),\nout of the 1305 children in the original randomly-assigned 42\nschools (26 Building Blocks, 17 control) across both districts. The\nsecond subset consists of 1027 children (52% female; 54% African\nAmerican, 21% Hispanic, 19% White), who were assessed by the\nresearch team on a measure of oral language. Of the total 1,305\nchildren participating in the larger study, approximately 80% were\nrepresented on both language and literacy measures.[¬e]""']",there are different numbers of children providing data for different outcomes. Not clear numbers/% involved for each one of them. We have approx. initial numbers,NA,,NA,NA,,NA,
67961498,Siegler (2008),2008,NA,NA,36,,"['Page 4:\n[¬s]""Participants were the 36 childre[¬e]""']",['Mixed gender'],,"['Page 4:\n[¬s]""Eighteen children were\nrandomly assigned to the experimental condition ( M =\n4.6 years, SD = .30, 56% female, 56% African-American,\n44% Caucasian). The other 18 children were randomly\nassigned to the control condition ( M = 4.7 years, SD =\n.42, 56% female,[¬e]""']",56,NA,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""from low-income\nbackgrounds[¬e]""']",NA,,NA,"['Page 4:\n[¬s]""Eighteen children were\nrandomly assigned to the experimental condition[¬e]""']",,18,"['Page 4:\n[¬s]""The other 18 children were randomly\nassigned to the control condition[¬e]""']",,18,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
67322430,Siegler (2009),2009,NA,NA,88,,"['Page 5:\n[¬s]""88[¬e]""']",['Mixed gender'],,NA,NA,NA,,NA,100,,NA,NA,,NA,NA,,NA,"['Page 5:\n[¬s]""30[¬e]""']",,30,"['Page 5:\n[¬s]""29[¬e]""']",,29,"['Page 5:\n[¬s]""29[¬e]""']",,29,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
67322431,Sood (2009),2009,NA,NA,101,,"['Page 89:\n[¬s]""the final sample\nconsisted of 101 students[¬e]""']",['Mixed gender'],,"['Page 89:\n[¬s]""Sixty-one students (27 female; 34 male) from three classrooms\ncomprised the NS + GCI group and 40 students (19 female; 21male) from two\nclassrooms were in the GCI group.[¬e]""']",42.57,NA,,NA,56.96,,"['Page 90:\n[¬s]""63.93\n36.07\n20\n20\n50.00\n50.00[¬e]""']",NA,,NA,NA,,NA,"['Page 89:\n[¬s]""Sixty-one students (27 female; 34 male) from three classrooms[¬e]""']",,61,"['Page 89:\n[¬s]""nd 40 students (19 female; 21male) from two\nclassrooms were in the GCI group.[¬e]""']",,40,NA,,NA,NA,,NA,NA,,61,NA,,40,NA,,NA,NA,,NA,['Yes'],,"['Page 89:\n[¬s]""Consent forms were sent to all students in the 5 classrooms (N =107). Three\nstudents did not receive parental consent to participate in the study and three students\nmoved to a different school in the middle of the study. Therefore, the final sample\nconsisted of 101 students.[¬e]""']",NA,NA,,NA,NA,,5.6,
67961500,Sood (2011),2011,NA,NA,107,,NA,['Male only'],,NA,NA,NA,,NA,60,,"['Page 4:\n[¬s]""(60%) of students qualifying for reduced-cost or free\nlunch[¬e]""']",NA,,NA,NA,,NA,"['Page 4:\n[¬s]""64[¬e]""']",,64,"['Page 4:\n[¬s]""43[¬e]""']",,43,NA,,NA,NA,,NA,"['Page 13:\n[¬s]""Nonverbal calculations[¬e]""']",,64,NA,,43,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
67322432,Sophian (2004),2004,NA,NA,65,,"['Page 6:\n[¬s]""The experimental curriculum was presented to 46 children (25 boys and 21 girls;""\n""he others did not receive\nany intervention but participated only in the pretesting and posttesting for the study (N = 29; 20 boys\nand 9 girls[¬e]""']",['Mixed gender'],,"['Page 6:\n[¬s]""46 children (25 boys and 21 girls""\n""(N = 29; 20 boys\nand 9 girls[¬e]""']",46.15,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""ofa preliminary form ofthe measurement-based\ncurriculum in three Head Start centers. Head Start serves a population of low-income families.[¬e]""']",NA,,NA,"['Page 1:\n[¬s]""dren in three Head Start centers (N = 46[¬e]""']",,46,"['Page 1:\n[¬s]""the other (N = 29; age range 2 years, 8 months–4 years, 7 months) did not receive any experimental\nintervention.[¬e]""']",,29,NA,,NA,NA,,NA,"['Page 14:\n[¬s]""Combined M\nN= 46[¬e]""']",,46,"['Page 14:\n[¬s]""N= 29[¬e]""']",,29,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
67322433,Starkey (2004),2004,NA,NA,163,,"['Page 5:\n[¬s]""The participants were 163 typically developing pre-kindergarten children (88 girls and 75 boys) and\ntheir families. T[¬e]""']",['Mixed gender'],,"['Page 5:\n[¬s]""The participants were 163 typically developing pre-kindergarten children (88 girls and 75 boys) and\ntheir families[¬e]""']",53.98,NA,,NA,47.85,,"['Page 15:\n[¬s]""n = 37.\nb n = 41.\nc n = 43.\nd n = 42.[¬e]""']",NA,,"['Page 5:\n[¬s]""The sample varied by socioeconomic level. Children were recruited from participating\npreschools that served either low-income or middle-income families. Eighty-three children attended\npreschools serving middle-income families; 41 participated in the intervention, and 42 were in the com-\nparison group. Eighty children attended preschools serving low-income families; 37 participated in the\nintervention, and 43 were in the comparison group.[¬e]""']",NA,,NA,"['Page 14:\n[¬s]""n = 37.\nb n = 41.[¬e]""']",,78,"['Page 15:\n[¬s]""n = 43.\nd n = 42[¬e]""']",,85,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
67961501,Toll (2012),2012,NA,NA,NA,,"['Page 6:\n[¬s]""192[¬e]""']",['Mixed gender'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,"SES data is collected and used for analysis, but the article does not report the proportion SES in the sample","['Page 6:\n[¬s]""52[¬e]""']",,52,"['Page 6:\n[¬s]""46[¬e]""']",,46,NA,,NA,NA,,NA,"['Page 13:\n[¬s]""52[¬e]""']",,52,NA,,46,NA,,NA,NA,,NA,['Yes'],,"['Page 6:\n[¬s]""Four children moved\nwhile the study was ongoing[¬e]""']",NA,NA,,2,NA,,2,
67961502,Toll (2013),2013,NA,NA,933,,"['Page 3:\n[¬s]""933[¬e]""']",['Male only'],,NA,NA,NA,,NA,NA,,NA,proportions of SES not reported however SES is used as a selection criteria for the sample and as a factor in modelling - study intends to sample representativly of national SES,,NA,NA,,NA,"['Page 3:\n[¬s]""146[¬e]""']",,NA,"['Page 3:\n[¬s]""130[¬e]""']",,NA,NA,,NA,NA,,NA,"['Page 7:\n[¬s]""115[¬e]""']",,115,"['Page 7:\n[¬s]""87[¬e]""']",,87,"['Page 7:\n[¬s]""31[¬e]""']",,31,"['Page 7:\n[¬s]""43[¬e]""']",,43,['No'],,NA,NA,NA,,NA,NA,,NA,
67322402,Tzuriel (1999),1999,NA,NA,134,,"['Page 9:\n[¬s]""82""\n""52[¬e]""']",['Mixed gender'],,NA,NA,NA,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""experimental children came from 3\nkindergartens located in low-socioeconomic areas""\n""comparison children came from 2 kindergartens\nlocated in similar low-socioeconomic areas[¬e]""']",NA,,NA,"['Page 9:\n[¬s]""82[¬e]""']",,82,"['Page 9:\n[¬s]""52[¬e]""']",,52,NA,,NA,NA,,NA,NA,,82,NA,,52,NA,,NA,NA,,NA,['Yes'],,NA,this study reports effect immediately after intervention and a follow up study 1 year later - attrition is not reported for the initial study but the follow up study understandably reports 25% attrition,NA,,follow up 25%,NA,,follow up 25,
67322405,White (1986),1986,NA,NA,30,,NA,['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 4:\n[¬s]""20[¬e]""']",,20,"['Page 4:\n[¬s]""10[¬e]""']",,10,NA,,NA,NA,,NA,NA,,20,NA,,10,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
67961505,Wilson (2009),2009,NA,NA,53,,NA,['Mixed gender'],,"['Page 5:\n[¬s]""(24 girls\nand 29 boys)[¬e]""']",NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""The kindergartens were both situated in an ‘‘education\npriority zone,’’ a categorization made by the education\ndepartment of the French government for areas which face\nparticularly difﬁcult social and economic conditions and\nassociated high rates of school failure (B´enabou, Kramarz,\n& Prost, 2004)[¬e]""']",NA,,NA,"['Page 6:\n[¬s]""26[¬e]""']",,inferred form the degree of freedom in t tests 27,NA,,26,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 8:\n[¬s]""aOne subject was excluded from this analysis due to outlying scores (at chance\nlevel).[¬e]""']",,2,NA,,2,
