id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
73032953,Dulay (2019) 1_2,2019,['Parental engagement'],NA,,426,"['Page 5:\n[¬s]""Group sizes were as follows: numeracy (n ⫽ 166),\nDR (n ⫽ 128), EL (n ⫽ 120), and control (n ⫽ 164).[¬e]""', 'Page 6:\n[¬s]""n ⫽ 426 children[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""gender distribution remained the same\n(53% boys).[¬e]""']",47,,NA,NA,,NA,"['Page 1:\n[¬s]""low- to middle-income families[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""dialogic reading (DR, n ⫽ 145),[¬e]""']",145,,"['Page 5:\n[¬s]""and control (n ⫽ 191).[¬e]""']",191,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]"", dialogic reading (DR, n ⫽ 145),[¬e]""']",145,,"['Page 5:\n[¬s]""control (n ⫽ 191).[¬e]""']",191,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""Participant attrition was due to dropout\nbefore or during program implementation (59) and failure to locate\nthe families during the assessment period (36). Among the latter,\n27 were from the control group. The remaining nine were families\nthat completed the program but were not located during posttest:\nNumeracy (2), DR (2), and EL (5). This represented an overall""\n""pretest-posttest attrition rate of 14%, with no group demonstrating\na significantly higher attrition rate compared to other groups:\nnumeracy (14%), DR (12%), EL (17%), and control (14%)[¬e]""']","14  details for all 4 arms, not just the DL and control for which we data extract here",,"['Page 5:\n[¬s]""DR (12%),[¬e]""']",12.00,,"['Page 5:\n[¬s]""DR (12%)""\n""and control (14%)[¬e]""']",13,
73032954,Dulay (2019) 1_3,2019,['Parental engagement'],NA,,578,"['Page 1:\n[¬s]""578 families[¬e]""', 'Page 5:\n[¬s]""Group sizes were as follows: numeracy (n ⫽ 166),\nDR (n ⫽ 128), EL (n ⫽ 120), and control (n ⫽ 164).[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""d gender distribution remained the same\n(53% boys).[¬e]""']",47,,NA,NA,,NA,"['Page 1:\n[¬s]""from low- to middle-income families[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""early literacy (EL, n ⫽ 145)[¬e]""']",145,,"['Page 5:\n[¬s]""and control (n ⫽ 191).[¬e]""']",191,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""EL (n ⫽ 120)[¬e]""']",120,,"['Page 5:\n[¬s]""nd control (n ⫽ 164).[¬e]""']",164,,NA,NA,,NA,NA,,['Yes'],"['Page 1:\n[¬s]""A total of 673 families with 3- to\n5-year-old children were randomly assigned to the numeracy, dialogic reading, early literacy skills\ntraining, and control groups. Following the 12-week intervention, children in the 578 families that\nparticipated in the posttest generally demonstrated a differential pattern of skill gains according to\nprogram content.[¬e]""', 'Page 5:\n[¬s]""Participant attrition was due to dropout\nbefore or during program implementation (59) and failure to locate\nthe families during the assessment period (36). Among the latter,\n27 were from the control group. The remaining nine were families\nthat completed the program but were not located during posttest:\nNumeracy (2), DR (2), and EL (5). This represented an overall[¬e]""']",95,,"['Page 5:\n[¬s]""EL (17%)[¬e]""']",17,,"['Page 5:\n[¬s]""EL (17%), and control (14%)[¬e]""']",15.5,
42025494,Evangelou (2007),2007,['Parental engagement'],NA,,604,"['Page 11:\n[¬s]""604 children.[¬e]""', 'Page 11:\n[¬s]""This repre-\nsented a participation rate of 71% in the Comparison group and 68% in the Oxford\ngroup. The year by year attrition conformed to the expected pattern and resulted in\na final retention rate by the sixth year of 71% for the Oxford group and 76% for the\nComparison group.[¬e]""']",,['Mixed gender'],"['Page 12:\n[¬s]""These were:\nmother’s age at recruitment; mother’s ethnicity; mother’s level of qualifications;\nfather/partner present; benefits received; car ownership; number of older siblings;\nchild’s gender; child’s age in days and birth weight in grams.\nBefore matching across all characteristics, the difference (the average standardised\nabsolute difference in the mean of the covariates) between the Oxford group and the\nComparison group was 17.6%. After PSM, the difference was reduced to 4.7%\nbetween the Oxford group and the Comparison group and to 6.4% between the\nPEEP sub-group and the Comparison sub-group.[¬e]""']","Mixed gender assumed, no details provided, however.",,NA,NA,,NA,"['Page 11:\n[¬s]""The Oxford group had signif- icantly fewer mothers of white ethnicity (82.3% v 90%)""\n""and more single mothers (21.1% v 11.3%)""\n""There was\nalso a difference between the groups in the level of maternal qualifications [χ2 = 18.381,\ndf = 6, p <.05]; the Comparison group had a smaller proportion of mothers with no\nqualifications and a much higher proportion of those with GCSE and O-Levels.\nHowever, the Oxford group had higher levels of further and higher education. The\nOxford group were in receipt of considerably more benefits than the Comparison group\n(44.6% v 28%) [χ2 = 17.627, df = 1, p <0.01] and had a larger family size [t = 2.471,\ndf = 594, p < .05].""\n""There were no significant differences\nbetween the groups in car ownership, child’s gender or birth weight at the birth inter-\nview or maternal socio-economic status as measured at the first birthday interview.[¬e]""']",,NA,NA,,"['Page 6:\n[¬s]""73[¬e]""']",73,,"['Page 6:\n[¬s]""91[¬e]""']",91,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""64[¬e]""']",64,,"['Page 12:\n[¬s]""83[¬e]""']",83,,NA,NA,,NA,NA,,['Yes'],"['Page 11:\n[¬s]""The year by year attrition conformed to the expected pattern and resulted in\na final retention rate by the sixth year of 71% for the Oxford group and 76% for the\nComparison group.""\n""Recruitment lasted 11 months in the comparison area and\n16 months in the Oxford area, resulting in a final total of 604 children. This repre-\nsented a participation rate of 71% in the Comparison group and 68% in the Oxford\ngroup.[¬e]""', 'Page 6:\n[¬s]""Table 2[¬e]""']",Not specified,,"['Page 6:\n[¬s]""73""\n""64[¬e]""']",12.33,,"['Page 6:\n[¬s]""73""\n""91""\n""64""\n""83[¬e]""']",10.37,
73032957,Fielding-Barnsley (2002),2002,['Parental engagement'],NA,,34,"['Page 3:\n[¬s]""Thirty-four children""\n""There were 17 children in\nthe experimental group and 17\nchildren in the control group.[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""There\nwere 20 boys and 14 girls, with a\nbalance of each in the two groups.[¬e]""']",41,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""There were 17 children in\nthe experimental group[¬e]""']",17,,"['Page 3:\n[¬s]""nd 17\nchildren in the control group.[¬e]""']",17,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""There were 17 children[¬e]""']",17,,"['Page 3:\n[¬s]""17\nchildren in the control group[¬e]""']",17,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025509,Fielding-Barnsley (2003),2003,['Parental engagement'],NA,,49,"['Page 2:\n[¬s]""26""\n""23[¬e]""']",,['Mixed gender'],"['Page 2:\n[¬s]""experimental group was made up of 26 children (9 girls,\n17 boys; mean age 70.2 months), and 23 children (6 girls,\n17 boys; mean age 70.5 months[¬e]""']",30,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 2:\n[¬s]""The experimental group was made up of 26 children[¬e]""']",26,,"['Page 2:\n[¬s]""23 children (6 girls, 17 boys; mean age 70.5 months) made up the control group.[¬e]""']",23,,NA,NA,,NA,NA,,"['Page 2:\n[¬s]""26[¬e]""']",26,,"['Page 2:\n[¬s]""23[¬e]""']",23,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
55203434,Ford (2009),2009,"['EY_Communication and language approaches', 'EY_Self-regulation strategies', 'Metacognition and self-regulation', 'Oral language interventions']",NA,,60,"['Page 6:\n[¬s]""60[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""16 boys and 14 girls in each case[¬e]""']",46.66 ,,100,NA,,NA,"['Page 6:\n[¬s]""Participants were recruited from districts identiﬁed by the local education\nauthority as having markers of severe social and economic deprivation. Approximately,\nhalf the children’s families were headed by young, single mothers and the majority were\nsurviving on unemployment or sickness beneﬁts. In 85% of the families, the primary\ncaregiver had left school at or before the age of 16 years. Most families lived on council\nestates and ethnicity comprised approximately 90% White and 10% Asian. All children\ncame from homes in which English was the primary spoken language.[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""30[¬e]""']",30,,"['Page 7:\n[¬s]""30[¬e]""']",30,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 7:\n[¬s]""Six families assigned to the intervention condition failed to complete the\nprogramme due to moving out of the area, producing a ﬁnal sample of 30 children that\nparticipated in the post-intervention assessments.[¬e]""']",NA,,"['Page 7:\n[¬s]""Six families assigned to the intervention condition failed to complete the\nprogramme[¬e]""']",10,,NA,8,
73032958,Fryer (2020) 1_1,2020,['Parental engagement'],NA,,621,"['Page 13:\n[¬s]""621 children[¬e]""']",,['Mixed gender'],"['Page 13:\n[¬s]""50% female[¬e]""']",50,,NA,NA,,NA,"['Page 8:\n[¬s]""Chicago Heights, IL is a low-income\nsuburb of Chicago, IL with a per capita income of just over $19,000 and a 29% poverty rate.6 The\nChicago Heights, IL population is 42% Black, 34% Hispanic, and 38% Caucasian. The high school\ngraduation rate in the area is 47%. This economic and demographic make-up is similar to urban\ninner-city schools.7[¬e]""']",,NA,NA,,"['Page 26:\n[¬s]""237""\n""Preschool[¬e]""']",237,,"['Page 13:\n[¬s]""we referred to the control group as the “Family Group”[¬e]""', 'Page 26:\n[¬s]""215""\n""Control[¬e]""']",215,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 14:\n[¬s]""Our main analysis uses intent-to-treat (ITT) estimates, including all\nchildren who were initially randomized to the programs, regardless of whether they eventually\nattended them.[¬e]""', 'Page 18:\n[¬s]""Attrition\nA first concern is that our estimates might be biased based on the sample of students who\ncomplete the battery of tests described above at each point in the school year, either during\ntreatment or while enrolled in SD170 during follow-up years. If treatment affects selection into\nthis sample, our results may be biased. Table 9, 10, and 11 account for this selective attrition by\nestimating inverse probability weighted (IPW) treatment effects""\n""IPWs are estimated from a linear\nprobability model of a binary variable indicating whether the cognitive/non- cognitive index score\nis available for the post-treatment wave regressed on the baseline measure, a dummy variable\nindicating whether the baseline measure is present or not, gender, race, and age at assessment.\nThese are calculated separately for Preschool and Kinderprep treatment arms. The results remain\nlargely robust upon weighing the coefficients by IPWs across the overall mean effect (Table 9)\nand within Preschool and Kinderprep pre-score subgroups (Table 10 and Table 11).[¬e]""']","these is a report of how many kids/families attended, how many conditional, etc. The authors used ITT as tehir main analysis",,NA,NA,,NA,NA,
73032959,Fryer (2020) 1_2,2020,['Parental engagement'],NA,,621,"['Page 13:\n[¬s]""621 children[¬e]""', 'Page 26:\n[¬s]""Table 3: Randomization\nPreschool\nKinderprep\nControl\nTotal\nMain Randomization Late Randomization Total\nN/A\n237\n130\n175\n542\n39\n40\n79\n237\n169\n215\n621[¬e]""']",,['Mixed gender'],"['Page 13:\n[¬s]""50% female[¬e]""']",50,,NA,NA,,NA,"['Page 8:\n[¬s]""Chicago Heights, IL is a low-income\nsuburb of Chicago, IL with a per capita income of just over $19,000 and a 29% poverty rate.6 The\nChicago Heights, IL population is 42% Black, 34% Hispanic, and 38% Caucasian. The high school\ngraduation rate in the area is 47%. This economic and demographic make-up is similar to urban\ninner-city schools.7[¬e]""']",,NA,NA,,"['Page 26:\n[¬s]""Kinderprep""\n""169[¬e]""']",169,,"['Page 26:\n[¬s]""Control""\n""215[¬e]""']",215,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 14:\n[¬s]""Our main analysis uses intent-to-treat (ITT) estimates, including all\nchildren who were initially randomized to the programs, regardless of whether they eventually\nattended them.[¬e]""']","there is a report of how many kids/families attended, how many conditional, etc. The authors used ITT as their main analysis",,NA,NA,,NA,NA,
74578007,Goldfeld (2012) PE,2012,"['Parental engagement', 'EY_Parental engagement']",NA,,630,"['Page 1:\n[¬s]""A total of 630 parents participated, with 365\nchildren in 32 intervention clusters and 265 children in\n33 control clusters; 563 children (89.4%) were retained\nin the study to 4 years of age.[¬e]""', 'Page 5:\n[¬s]""Control\n(n = 265)a""\n""Intervention\n(n = 365)a[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""Male sex, No. (%)""\n""125 (47.4)""\n""203 (55.8)[¬e]""']",47.9,,NA,NA,,NA,"['Page 2:\n[¬s]""In the\nfirst stage, Melbourne’s local government areas were ranked by\nmean score on the Socio-Economic Indexes for Areas Index of\nDisadvantage derived from the 2001 Australian Census data.31\nFrom those in the most disadvantaged tertile, we selected a con-\nvenience sample of 5 areas, each with a birth rate of more than\n1000 births per annum.[¬e]""']",,NA,NA,,"['Page 4:\n[¬s]""365\nFamilies allocated to intervention (32 MCH\nclusters, median cluster size, 10; range, 2-27)[¬e]""']",365,,"['Page 4:\n[¬s]""265\nFamilies allocated to control (33 MCH\nclusters, median cluster size, 7; range, 0-24[¬e]""']",265,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""328\nFamilies analyzed (32 MCH clusters; median\ncluster size, 9; range, 1-25)\n37 of original cohort had no outcome data""\n""235\nFamilies analyzed (32 MCH clusters; median\ncluster size, 6.5; range, 1-21)\n30 of original cohort had no outcome data[¬e]""']",NA,,NA,10.13,,NA,NA,
55203439,Hadeed (2011),2011,NA,NA,,156,"['Page 4:\n[¬s]""156[¬e]""']",,['Mixed gender'],NA,NA,,100,"['Page 3:\n[¬s]""poor families[¬e]""', 'Page 4:\n[¬s]""economically disadvantaged[¬e]""']",,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""89[¬e]""']",89,,"['Page 4:\n[¬s]""67[¬e]""']",67,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""6.6%[¬e]""']",6.6,,NA,6.6,,NA,6.6,
42025141,Hampton (1998) 1_1,1998,"['Parental engagement', 'EY_Parental engagement']",NA,,58,NA,,['Mixed gender'],NA,assumed to be mixed as gender is not specified otherwise,,70,"['Page 13:\n[¬s]""the usual school-to-school variation in median socioeconomic\nstatus that characterizes most metropolitan school districts does not\npertain to East Cleveland. This district, the poorest in Ohio, is\nhomogeneously depressed. In the most affluent school in the dis-\ntrict, 70% of the students qualify for the free-lunch program[¬e]""', 'Page 4:\n[¬s]""49% are members of families living at or below the\npoverty line[¬e]""']",,NA,"['Page 11:\n[¬s]""a\nlarge percentage of parents rear their children alone, combating\npoverty, their own low educational status, and a community that\nharbors violence, drugs, and gang activity.[¬e]""', 'Page 4:\n[¬s]""Many students come from homes affected by urban problems\nsuch as drug abuse, neglect, alcoholism, and domestic violence.\nThis severely economically depressed community has been de-\nscribed in school district self-studies as an exaggerated microcosm\nof urban America\'s worst problems. In this environment, the tradi-\ntional definitions of family, parents, home, and school have been\naltered, and the relationships among parents, the school, and chil-\ndren often do not induce educational or developmental achieve-\nment among students[¬e]""']",,NA,NA,,"['Page 14:\n[¬s]""28[¬e]""', 'Page 15:\n[¬s]""24""\n""24[¬e]""', 'Page 16:\n[¬s]""25""\n""18[¬e]""']",119,,"['Page 14:\n[¬s]""30[¬e]""', 'Page 14:\n[¬s]""30[¬e]""', 'Page 15:\n[¬s]""59""\n""59[¬e]""', 'Page 15:\n[¬s]""59[¬e]""', 'Page 16:\n[¬s]""99""\n""81[¬e]""', 'Page 16:\n[¬s]""99""\n""81[¬e]""']",269,,NA,NA,,NA,NA,,NA,28 ,,"['Page 14:\n[¬s]""30[¬e]""']",30,,"['Page 15:\n[¬s]""24""\n""24[¬e]""', 'Page 16:\n[¬s]""25""\n""18[¬e]""']",91,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74578009,Hampton (1998) 1_2,1998,"['Parental engagement', 'EY_Parental engagement']",NA,,272 ,"['Page 14:\n[¬s]""The\nclassrooms have been arbitrarily designated 1, 2a, 2b, 3, and 4.\nClassrooms 2a and 2b (from the same school) and 3 have com-\npleted only the first year, kindergarten, of the program. Classroom\n1 has completed the entire 3 years, and Classroom 4 has\ncompleted 2 years.[¬e]""', 'Page 15:\n[¬s]""Classroom 2a""\n""FAST\nBuilding""\n""24\n59""\n""Classroom 2b""\n""FAST\nBuilding""\n""24\n59""\n""TABLE3""\n""TABLE2[¬e]""', 'Page 16:\n[¬s]""FAST\nBuilding""\n""25\n81""\n""Classroom 3""\n""TABLE4[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 13:\n[¬s]""Finally, it should be noted that\nthe usual school-to-school variation in median socioeconomic\nstatus that characterizes most metropolitan school districts does not\npertain to East Cleveland. This district, the poorest in Ohio, is\nhomogeneously depressed. In the most affluent school in the dis-\ntrict, 70% of the students qualify for the free-lunch program.[¬e]""']",,NA,NA,,NA,24,,NA,59,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74578008,Hampton (1998) 1_3,1998,"['EY_Parental engagement', 'Parental engagement']",NA,,117,"['Page 16:\n[¬s]""FAST\nBuilding""\n""18\n99""\n""Classroom 4 Students\nVersus Building and District Groups[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 13:\n[¬s]""Finally, it should be noted that\nthe usual school-to-school variation in median socioeconomic\nstatus that characterizes most metropolitan school districts does not\npertain to East Cleveland. This district, the poorest in Ohio, is\nhomogeneously depressed. In the most affluent school in the dis-\ntrict, 70% of the students qualify for the free-lunch program.[¬e]""']",,NA,NA,,"['Page 16:\n[¬s]""18""\n""eading\nFAST[¬e]""']",18,,"['Page 16:\n[¬s]""99""\n""Building[¬e]""']",99,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42024832,Highberger (1973),1973,['Parental engagement'],NA,,80,"['Page 2:\n[¬s]""There were 21\nmales and 19 females in the story reading\n(experimental) group and 19 males and 21\nfemales in the toy library (control) group.[¬e]""']",,['Mixed gender'],"['Page 2:\n[¬s]""21\nmales and 19 females in the story reading\n(experimental) group and 19 males and 21\nfemales in the toy library (control) group[¬e]""']",50,,NA,NA,,NA,"['Page 2:\n[¬s]""two\nHead Start child development centers[¬e]""']",,NA,NA,,"['Page 2:\n[¬s]""21\nmales and 19 females in the story reading\n(experimental) group[¬e]""']",40,,"['Page 2:\n[¬s]""19 males and 21\nfemales in the toy library (control) group.[¬e]""']",40,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""40[¬e]""']",40,,"['Page 3:\n[¬s]""40[¬e]""']",40,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
73032961,Ihmeideh (2020),2020,['Parental engagement'],NA,,320,"['Page 1:\n[¬s]""Three hundred and twenty kindergarten children (166 girls and 154 boys;\nmean age = 4.721 years) participated in the study.[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""Table 1\nParticipants’ characteristics per group.\nGroup\nGender Experimental group (FLPs)\nN\nBoys 87\nGirls 75\nTotal 162\n%\n53.7\n46.3\n100\nControl group (Non-FLPs) Total\nN\n67\n91\n158\n%\n42.4\n57.6\n100\nN %\n154 48.1\n166 51.9\n320 100[¬e]""']",51.9,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""Experimental group (FLPs)""\n""162[¬e]""']",162,,"['Page 3:\n[¬s]""Control group (Non-FLPs)""\n""158[¬e]""']",158,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""162[¬e]""']",162,,"['Page 3:\n[¬s]""158[¬e]""']",158,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025475,Jordan (2000),2000,['Parental engagement'],NA,,248,"['Page 5:\n[¬s]""rticipants Two hundred forty-eight kindergarten stude""\n""l District in Minnesota, USA, participated in the study. One hundred seventy-seven students in eight classes received the intervention, and 71 in three classes constituted the control group. Whi[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,"15% families in poverty in the intervention group (Table 1) - data not provided for control (note, intervention group from Title 1 schools). ",NA,,NA,NA,,"['Page 3:\n[¬s]""177[¬e]""']",177,,"['Page 3:\n[¬s]""71[¬e]""']",71,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""177[¬e]""']",177,,"['Page 3:\n[¬s]""71[¬e]""']",71,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025422,Justice (2000),2000,['Parental engagement'],NA,,28,"['Page 2:\n[¬s]""Twenty-eight parents and\ntheir typical 4-year-old children (16 girls and 12 boys)\nserved as participants[¬e]""']",,['Mixed gender'],"['Page 2:\n[¬s]""(16 girls and 12 boys)[¬e]""']",57,,NA,NA,,NA,"['Page 3:\n[¬s]""least part-time during the project activities[¬e]""']",,NA,NA,,NA,14,,NA,14,,NA,NA,,NA,NA,,NA,14,,NA,14,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42059811,Koh (1982),1982,['Parental engagement'],NA,,736,"['Page 10:\n[¬s]""Seven hundred and thirty-six[¬e]""']",,['No information provided'],NA,Assumed mixed as 736 students participated and there is no reference to gender.,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 11:\n[¬s]""Two\nhundred and fifty-nine children received PREP training.[¬e]""']",259 ,,NA,NA,,NA,NA,,NA,NA,,"['Page 150:\n[¬s]""19[¬e]""', 'Page 156:\n[¬s]""76[¬e]""', 'Page 162:\n[¬s]""51[¬e]""']",146 ,,"['Page 150:\n[¬s]""55[¬e]""', 'Page 156:\n[¬s]""90[¬e]""', 'Page 162:\n[¬s]""71[¬e]""']",216 ,,NA,NA,,NA,NA,,['No'],NA,=(259-146)/259*100,,NA,43.6 ,,NA,NA,
61218207,Korat (2013) PE,2013,['Parental engagement'],NA,,90,"['Page 1:\n[¬s]""Ninety low socioeconomic status\npreschoolers[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""n (57% girls)[¬e]""']",57,,NA,NA,,NA,"['Page 1:\n[¬s]""low socioeconomic status\npreschoolers[¬e]""', 'Page 4:\n[¬s]""in three LSES neighbor-\nhoods in three different cities in the center of Israel. Neighborhood SES levels were\ndetermined according to the Israeli Municipalities’ Statistical Report (Central Bureau of\nStatistics, 2009), which includes data such as the parents’ education level, income level,\nhousing density, PC ownership, etc.""\n""The mean fam-\nily income level was 2.30 (SD = 0.90), which is lower than the average income in Israel.\nParents’ professions were mainly in unskilled jobs and they worked, for example, as\ncleaners, hairdressers, office workers, etc. Parents reports showed that, on average, there\nis one computer at home in these communities.[¬e]""']",,NA,NA,,"['Page 10:\n[¬s]""(N = 90).[¬e]""', 'Page 4:\n[¬s]""The sample consisted of 90 pre-kindergarten children (57% girls) and their mothers[¬e]""', 'Page 5:\n[¬s]""The children and their mothers were randomly assigned to one of three groups (30\ndyads in each):[¬e]""']",60,,"['Page 5:\n[¬s]""The children and their mothers were randomly assigned to one of three groups (30\ndyads in each):[¬e]""']",30,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""by\nintervention group (N = 90).[¬e]""']",30,,"['Page 10:\n[¬s]""by\nintervention group (N = 90).[¬e]""']",30,,"['Page 10:\n[¬s]""in percentages) by\nintervention group (N = 90).[¬e]""']",30,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
73032962,Kotaman (2007),2007,['Parental engagement'],NA,,40,"['Page 67:\n[¬s]""Among this population, the study involved a sample of 40 parents and 40 children for total of 80 participants.""\n""Twenty participants were randomly assigned to the experimental\ngroup and 20 participants to the control group.[¬e]""']",,['Mixed gender'],"['Page 80:\n[¬s]""Of the 20 children in the experimental group, 9 (45%) were girls and 11 (55%) were boys. The control group included 12 (60%) girls and 8 (40%) boys.""\n""Of the 20 parents in the experimental group, 16 (80%) were female; 4 (20%) were\nmale. In the control group, 17 (85%) of the parents were female; 3 (15%) were male.[¬e]""']",52.5,,17.5,"['Page 81:\n[¬s]""Participants were from four income levels. In this study, New Turkish Lira (ytl) is\nthe currency and monetary unit used in the tables. Of the 20 parents in the experimental\ngroup, 2 (10%) had incomes between ytl. 250-750; 1 (5%) had income between ytl. 751–\n1250; 2 (10%) had incomes between ytl. 1251–1750; and 15 (75%) had incomes above\nytl. 1750. Parents in the control group reported their income level as: 2 (10%) between\nytl. 250–750; 2 (10%) between ytl. 751–1250; 6 (30%) between ytl. 1251–1750; and 10\n(50%) above ytl. 1750.[¬e]""']",,NA,NA,,NA,NA,,"['Page 67:\n[¬s]""Twenty participants were randomly assigned to the experimental\ngroup[¬e]""']",20,,"['Page 67:\n[¬s]""d 20 participants to the control group.[¬e]""']",20,,NA,NA,,NA,NA,,"['Page 91:\n[¬s]""xperimental\nGroup""\n""20[¬e]""']",20,,"['Page 92:\n[¬s]""Control\nGroup""\n""20[¬e]""']",20,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74578013,Kotaman (2020) PE,2020,"['EY_Parental engagement', 'Parental engagement']",NA,,80,"['Page 3:\n[¬s]""the study involved a sam-\nple of 40 parents and 40 children for a total\nof 80 participants.[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""Of the 20 children in the experimental\ngroup, nine were girls (45%) and 11 were\nboys (55%). The control group included\n12 (60%) girls and eight (40%) boys.[¬e]""']",52.5,,NA,"['Page 3:\n[¬s]""Most of the partici-\npants in the experimental (14; 70%) and\ncontrol (16; 80%) groups had a university\neducation. Also in the experimental group,\n17 (85%) of the parents and 16 (80%) of\nthe parents in the control group had month-\nly incomes above New Turkish Lira (ytl.)[¬e]""', 'Page 4:\n[¬s]""1251. These characteristics make them\nmiddle-class in Turkey (Turkiye Istatistik\nKurumu, 2002). The majority of the par-\nticipants came from middle-class families.\nAll parents reported that they read to their\nchildren.[¬e]""']",,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Of the 20 children in the experimental\ngroup, nine were girls (45%) and 11 were\nboys (55%).[¬e]""']",20,,"['Page 3:\n[¬s]""The control group included\n12 (60%) girls and eight (40%) boys. Ages\nof the children in the experimental group\nranged from 3.3 to 4,9 years, with a mean\nage of 3,9 years (SD= 1.2)[¬e]""']",20,,NA,NA,,NA,NA,,NA,20,,NA,20,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
