id,pub_author,pub_year,strand_raw,strand_info,sample_analysed_info,strand_CLEAN,sample_analysed_ht,part_gen_raw,sample_analysed_CLEAN,part_gen_ht,part_gen_info,fsm_prop_info,part_gen_CLEAN,fsm_prop_ht,fsm_perc_info,fsm_prop_CLEAN,fsm_perc_ht,fsm_info_info,fsm_perc_CLEAN,fsm_info_ht,fsm_na_raw,fsm_info_CLEAN,fsm_na_info,base_n_treat_ht,fsm_na_CLEAN,base_n_treat_info,base_n_cont_ht,base_n_treat_CLEAN,base_n_cont_info,base_n_treat2_ht,base_n_cont_CLEAN,base_n_treat2_info,base_n_treat3_ht,base_n_treat2_CLEAN,base_n_treat3_info,n_treat_ht,base_n_treat3_CLEAN,n_treat_info,n_cont_ht,n_treat_CLEAN,n_cont_info,n_treat2_ht,n_cont_CLEAN,n_treat2_info,n_cont2_ht,n_treat2_CLEAN,n_cont2_info,attri_raw,n_cont2_CLEAN,attri_ht,attri_info,attri_treat_ht,attri_CLEAN,attri_treat_info,attri_perc_ht,attri_treat_CLEAN,attri_perc_info,attri_perc_CLEAN
46887967,Fiel (1975),1975,['Feedback'],NA,90,,"['Page 2:\n[¬s]""90 eighth-grade general science students""\n""three\ntreatment groups of 30 subjects each.[¬e]""']",['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,60,NA,,30,NA,,NA,NA,,NA,NA,,60,NA,,30,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
40117274,Finch (1997),1997,['Extending school time'],NA,70,,"['Page 11:\n[¬s]"" Thirty-five students were randomly chosen for the CAI experimental group[¬e]""', 'Page 12:\n[¬s]"" The control group consisted of 35 students randomly chosen from the remaining students.[¬e]""']",['Mixed gender'],,NA,58,NA,,NA,47,,NA,Detail for overall student body - not specific to sample ,,"['Page 30:\n[¬s]""Forty-seven percent of the GMS student body participatd in the free and reduced lunch[¬e]""']",NA,,NA,"['Page 99:\n[¬s]""35[¬e]""']",,35,"['Page 107:\n[¬s]""35[¬e]""']",,35,NA,,NA,NA,,NA,"['Page 99:\n[¬s]""35[¬e]""']",,35,"['Page 107:\n[¬s]""35[¬e]""']",,35,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,0%,
40307293,Fischer (1989),1989,"['Reading comprehension strategies', 'Collaborative learning']",NA,266,,NA,['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,"['Page 67:\n[¬s]""140[¬e]""', 'Page 83:\n[¬s]""140 students in the third, fourth, and fifth grade in five elementary schools in the experimental school[¬e]""']",,140,"['Page 67:\n[¬s]""126[¬e]""', 'Page 83:\n[¬s]""126 students in the third, fourth, and fifth grade in eight elementary schools[¬e]""']",,126,NA,,NA,NA,,NA,NA,,45,NA,,43,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
37093506,Fisher (2001),2001,['Peer tutoring'],NA,55,,"['Page 2:\n[¬s]""The 22 students from class at James Dunn Middle School were provided the opportunity to cross age tutor at a nearby elementary school. The 23 students from the class at Paul Mason were not.[¬e]""']",['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,22 ,NA,,23 ,NA,,NA,NA,,NA,NA,,22,NA,,23,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
46887836,Fitch (2008),2008,['Feedback'],NA,125 ,,"['Page 11:\n[¬s]""While the intervention group consisted of 30 students, the\ncomparison group consisted of 95 third graders in a similar, yet larger, school\nwithin the same district. B[¬e]""']",['No information provided'],,NA,NA,NA,,NA,56,,NA,"low SES 54% for treatment, 58% for control",,"['Page 10:\n[¬s]""based on the majority of[¬e]""', 'Page 11:\n[¬s]""students coming from low income families""\n""in which the overall mean state reading achievement test score in October 2003 was the lowest in the district (384.63). S""\n""The school in which CLAD was implemented had secured a grant through the state Department of Education to promote access to standards-based curriculum for students with disabilities.""\n""the majority of whom were from low socio-economic backgrounds (54\nand 58%, respectively).[¬e]""']",NA,,NA,"['Page 11:\n[¬s]""30[¬e]""']",,30,"['Page 11:\n[¬s]""95[¬e]""']",,95,NA,,NA,NA,,NA,NA,,30,NA,,95,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
37133895,Fitz-Gibbon (1990),1990,['Peer tutoring'],NA,127 ,,"['Page 13:\n[¬s]""Tutees 39""\n""Tutors 25""\n""Non-tutor 63""\n""All tested 127[¬e]""']",['Mixed gender'],,NA, ,NA,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""lower socioeconomic status area[¬e]""']",NA,,NA,NA,,25,NA,,30  ,NA,,NA,NA,,NA,NA,,25,NA,,30,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
37092577,Fitzgerald (1987),1987,['Feedback'],NA,30,,"['Page 2:\n[¬s]""Fifteen sixth graders received instruction in the process of revision; 15 controls read good literature.[¬e]""', 'Page 5:\n[¬s]""30[¬e]""']",['Mixed gender'],,"['Page 6:\n[¬s]""17 males and 13 females[¬e]""']",43.33 ,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 2:\n[¬s]""Fifteen sixth graders received instruction in the process of revision[¬e]""', 'Page 5:\n[¬s]""We tested 30 sixth graders who were randomly assigned (counterbalancing for language-arts teacher, sex, and race) to one of two treatments:[¬e]""']",,15,"['Page 2:\n[¬s]""15 controls[¬e]""']",,15,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,, ,NA,,No,
50752655,Fives (2013),2013,['One to one tuition'],NA,225,,"['Page 9:\n[¬s]""Control\nN = 111""\n""Intervention\nN = 118""\n""Total\nN = 229[¬e]""']",['Mixed gender'],,NA,"See table 1, page 9 for percentages.",NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 10:\n[¬s]""Allocated to interven\ue19fon group (n = 118)\nReceived allocated treatment (n = 118)[¬e]""']",,118,"['Page 10:\n[¬s]""Allocated to control group (n = 112)\nReceived allocated treatment (n = 111)\nDid not receive allocated treatment (n =\n1: previous par\ue19fcipant in programme)[¬e]""']",,112,NA,,NA,NA,,NA,"['Page 10:\n[¬s]""Sample in analysis (n = 107)[¬e]""']",,107,"['Page 10:\n[¬s]""Sample in analysis (n = 105)[¬e]""', 'Page 16:\n[¬s]""RC""\n""100[¬e]""']",,100,NA,,NA,NA,,NA,['Yes'],,"['Page 9:\n[¬s]""The flow of participants is presented in Figure 1. Between T0 and T2 the study sam-\nple was reduced from 229 children to 212 children. The loss of these 17 children rep-\nresents an attrition rate of7%.[¬e]""']",NA,"['Page 10:\n[¬s]""Allocated to interven\ue19fon group (n = 118)""\n""Received allocated treatment (n = 118)""\n""Sample in analysis (n = 107)\nLost to post-test (n = 2)\nLost to follow-up (n = 11)\nLe\ue14c study (n = 2)\nEntered programme before follow-up (n = 8)\nMissing on days of data collec\ue19fon (n = 1)[¬e]""']",,9%,"['Page 9:\n[¬s]""Between T0 and T2 the study sam-\nple was reduced from 229 children to 212 children. The loss of these 17 children rep-\nresents an attrition rate of7%.[¬e]""']",,7%,
40642407,Flair (1964),1964,['Setting or streaming'],NA,491,,"['Page 32:\n[¬s]""Th e d e s i g n of t h i s s t u d y i n v o l v e d an e x p e r i m e n t a l g r o u p of one h u n d r e d f i f t e e n first g r a d e p u pils a s s i g n e d to one of t h r e e g r o u p s on the b a s i s of p r e d i c t e d a c a d e m i c p e r f ormance, and a c o n t r o l g r o u p of t h r e e h u n d r e d s e v e n t y - six first g r a d e p u p i l s[¬e]""']",['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,"['Page 27:\n[¬s]""The soc i o \xad ec onomic status of the citizens is above average.[¬e]""']",NA,,NA,NA,,107,NA,,336,NA,,NA,NA,,NA,NA,,107,NA,,336,NA,,NA,NA,,NA,['Unclear (please add notes)'],,NA,There appear to be variations in the N's in each table. Some appear to be higher than the original sample size as well.,NA,,NA,NA,,NA,
40134415,Flay (2001),2001,['Behaviour interventions'],NA,12736,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,"['Page 10:\n[¬s]""PA schools (N D 12)""\n""School enrollment 690""\n""PA schools (N D 8)""\n""School enrollment 557[¬e]""']",,"12736  (Nevada = 12 schools x 690 students = 8,280 Hawaii = 8 schools x 557 students = 4,456)","['Page 10:\n[¬s]""Matched controls (N D 24)""\n""School enrollment""\n""728""\n""Matched controls (N D 16)""\n""School enrollment""\n""560[¬e]""']",,"26432 (Nevada  24 schools x 728 students = 17,472 Hawaii  16 schools x 560 students = 8,960)",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
43100769,Flay (2001) 1_1,2001,['Social and emotional learning'],NA,25752 ,,NA,['No information provided'],,NA,NA,NA,,NA,43,,NA,NA,,NA,NA,,NA,"['Page 10:\n[¬s]""690""\n""PA schools (N= 12)[¬e]""']",,8280,"['Page 10:\n[¬s]""728""\n""Matched controls (N= 24)[¬e]""']",,17472 ,NA,,NA,NA,,NA,NA,,8280,NA,,17472,NA,,NA,NA,,NA,['Unclear (please add notes)'],,NA,NA,NA,,NA,NA,,NA,
46325673,Flay (2001) 1_2,2001,['Social and emotional learning'],NA,10416,,NA,['No information provided'],,NA,NA,NA,,NA,30 ,,"['Page 10:\n[¬s]""% Free/reduced lunch 557 18.9 5.5 17.3 37.6 12.8 28.2 136 1.8 2.62 11.3 23.1 4.1 22.5 Mean 607 17.5 8.6 27.7 14.4 19.3 46.7 SD 259 2.0 5.16 21.6 14.4 16.4 22.7 Mean 560 17.9 6.3 9.0 27.9 12.5 31.6 SD 238 2.0 2.00 8.4 16.2 7.6 19.8""\n""Table 3. Comparability of Hawaii PA Schools, All Non-PA Schools and Matched Control Schools—Means and Standard\nDeviations (SD)[¬e]""']",NA,,NA,NA,,NA,"['Page 10:\n[¬s]""557\n18.9[¬e]""', 'Page 10:\n[¬s]""557""\n""PA schools (N= 8)[¬e]""']",,4456,"['Page 10:\n[¬s]""560""\n""Matched controls (N= 16)[¬e]""']",,8960,NA,,NA,NA,,NA,NA,,4456,NA,,8960,NA,,NA,NA,,NA,['Unclear (please add notes)'],,NA,"clear definition of attrition is not presented, however, Table 5 shows absentees and absenteeism rate",NA,,NA,NA,,NA,
43100649,Flay (2006),2006,['Social and emotional learning'],NA,5066,,"['Page 10:\n[¬s]""we\nrandomly selected schools from within strata\nand randomly assigned them to program (P) or\nC conditions before recruitment.[¬e]""']",['Mixed gender'],,NA,see Table 1 p8,NA,,NA,59,,NA,NA,,NA,NA,,NA,"['Page 11:\n[¬s]""Total N by wave 4 is 5,066.[¬e]""']",,2533,"['Page 11:\n[¬s]""Total N by wave 4 is 5,066.[¬e]""']",,2533,NA,,NA,NA,,NA,NA,,2533,NA,,2533,NA,,NA,NA,,NA,['Unclear (please add notes)'],,NA,NA,NA,,NA,NA,,NA,
40642408,Fogelman (1978),1978,['Setting or streaming'],NA,6076,,"['Page 7:\n[¬s]""Streamed\nSetted\nMixed ability\nOther\nI2\n(jv = 228g)\n(2543)\n(1091)\n(153)[¬e]""']",['Mixed gender'],,NA,NA,NA,,NA,NA,,NA,"Social class was included as an independent variable, but no further information was provided.",,"['Page 6:\n[¬s]""Social class: based on father\'s occupation as reported in the parental interview, and categorized\naccording to the Registrar General\'s classification into - non-manual, skilled manual, semi-\nskilled and unskilled, no male head.[¬e]""']",NA,,NA,"['Page 7:\n[¬s]""228g[¬e]""']",,2289  ,NA,,1091,NA,,2543,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
43100523,Foley (2001),2001,['Social and emotional learning'],NA,6014 ,,"['Page 10:\n[¬s]""For the first set of analyses relating contrast group\nperformance to “treated” students’ performance, we selected from that group, the 1,978\nstudents who attended the Virtual Y for at least 49 days who had not been left back the\nprior year and who were not in Project Read (the Board of Education’s supplemental\nreading program).[¬e]""']",['Mixed gender'],,"['Page 11:\n[¬s]""Higher proportions of Virtual Y participants were female,[¬e]""']",NA,NA,,NA,74.5,,NA,NA,,NA,NA,,NA,"['Page 12:\n[¬s]""rogram participants\n(N=1978[¬e]""']",,1978,"['Page 12:\n[¬s]""Non-participants\n(N=60385)[¬e]""']",,60385,NA,,NA,NA,,NA,"['Page 16:\n[¬s]""366[¬e]""']",,366,"['Page 16:\n[¬s]""5648[¬e]""']",,5648,"['Page 16:\n[¬s]""392[¬e]""']",,392,"['Page 16:\n[¬s]""5905[¬e]""']",,5905,['No'],,NA,NA,NA,,NA,NA,,NA,
39253205,Fonzi (1984),1984,['Summer schools'],NA,1024,,NA,['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,246,NA,,778,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,0,
43099804,Foorman (1997) 1_1,1997,['Phonics'],NA,114,,NA,['Mixed gender'],,NA,29 ,NA,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""The socioeconomic status (SES) of the students\' families was measured by\ncategorizing responses to a parental questionnaire as lower class, working class, or\nmiddle class, based on Mueller and Parcel (198 1) and Duncan (1961). Ninety-one\nout of 114 parents responded to the questionnaire. As can be seen in Table 2, the\nsample was predominantly middle class. However, the analytic phonics treatment\nhad a sizeable proportion of lower class students as well.[¬e]""']",NA,,NA,NA,,28,NA,,39,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,0,
46325674,Foorman (1997) 1_2,1997,['Phonics'],NA,84,,NA,['Mixed gender'],,NA,39,NA,,NA,NA,,NA,"Treatment 35% low class 14% working class 29% middle class Control 22% low class 20% working class 37% middle class (Table 2, page 259)",,"['Page 6:\n[¬s]""The socioeconomic status (SES) of the students\' families was measured by\ncategorizing responses to a parental questionnaire as lower class, working class, or\nmiddle class, based on Mueller and Parcel (198 1) and Duncan (1961). Ninety-one\nout of 114 parents responded to the questionnaire. As can be seen in Table 2, the\nsample was predominantly middle class. However, the analytic phonics treatment\nhad a sizeable proportion of lower class students as well.[¬e]""']",NA,,NA,NA,,46,NA,,39,NA,,NA,NA,,NA,NA,,113,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,0,
43099811,Foorman (1998),1998,['Phonics'],NA, 285,,NA,['No information provided'],,NA,NA,NA,,NA,100,,"['Page 3:\n[¬s]""Thus, the participating children were only\nthose 3 to 8 children in each regular education classroom who were\nserved through Title 1 in the participating schools. The non-Title 1\nchildren in the classrooms were not participants in the study, at the\nrequest of district officials; however, they received the same\nclassroom curricula as the participating children[¬e]""']",NA,,"['Page 3:\n[¬s]""The participating children attended 8 of the 10 Title 1-eligible elementary schools in this district. (The Title 1 program was in its 2nd year of implementation in the district.) The percentage participation in the federal lunch program ranged from 32.3% to 71.4% at the 8 schools""\n""Thus, the participating children were only\nthose 3 to 8 children in each regular education classroom who were\nserved through Title 1 in the participating schools[¬e]""']",NA,,NA,"['Page 8:\n[¬s]""Table 4""\n""Sample Sizes for Word Reading at Each Wave\nof Data Collection""\n""AA\n15[¬e]""']",,59 ,"['Page 8:\n[¬s]""Table 4""\n""Sample Sizes for Word Reading at Each Wave\nof Data Collection[¬e]""']",,144 ,NA,,NA,NA,,NA,"['Page 14:\n[¬s]""58[¬e]""']",,58,"['Page 14:\n[¬s]""45[¬e]""']",,45,NA,,NA,NA,,NA,['Unclear (please add notes)'],,NA,"Sample sizes analysed at pre and post-test varied depending on the test admistered. Since the paper is not explicit with the size of attrition, the difference between highest available sample size at pre-test and the lowest available at post-test was used to estimate attrition.","['Page 14:\n[¬s]""Table 5""\n""Sample\nSizes on May Achievement Tests of Reading[¬e]""', 'Page 8:\n[¬s]""Table 4""\n""Sample Sizes for Word Reading at Each Wave\nof Data Collection[¬e]""']",,1.695,"['Page 14:\n[¬s]""Table 5""\n""Sample\nSizes on May Achievement Tests of Reading and Spelling[¬e]""', 'Page 8:\n[¬s]""Sample Sizes for Word Reading at Each Wave\nof Data Collection""\n""Table 4[¬e]""']",,10.345,
43099907,Ford (2009),2009,['Phonics'],NA, 20,,NA,['Mixed gender'],,NA,55,NA,,NA,85,,"['Page 61:\n[¬s]""Review of lunch records revealed that 17 of\nthe 20 were eligible for the free or reduced lunch option, indicating that, as a group,\nthey were 85% at risk, nearly double the rate of the district.[¬e]""']",NA,,NA,NA,,NA,"['Page 82:\n[¬s]""groups initially had ten\nstudents each[¬e]""']",,10,"['Page 82:\n[¬s]""groups initially had ten\nstudents each[¬e]""']",,10,NA,,NA,NA,,NA,"['Page 103:\n[¬s]""9[¬e]""']",,9,"['Page 103:\n[¬s]""9[¬e]""']",,9,NA,,NA,NA,,NA,['Yes'],,"['Page 82:\n[¬s]""one student from each group dropped out before the conclusion[¬e]""']",NA,"['Page 82:\n[¬s]""Although the groups initially had ten\nstudents each, one student from each group dropped out[¬e]""']",,10.00,"['Page 82:\n[¬s]""Although the groups initially had ten\nstudents each, one student from each group dropped out[¬e]""']",,10.00,
42025495,France (1993),1993,"['Parental engagement', 'One to one tuition']",NA,32,,"['Page 3:\n[¬s]""fifty-three children\nparticipated in total.[¬e]""']",['Mixed gender'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 4:\n[¬s]""In the tested class, there were 22 Cued Spellers[¬e]""']",,22,"['Page 4:\n[¬s]""10\nnon-participant comparison children.[¬e]""']",,10,NA,,NA,NA,,NA,"['Page 4:\n[¬s]""Cued\nSpellers\n(n = 22[¬e]""']",,22,"['Page 4:\n[¬s]""Comparison\ngroup\n(n= 10)[¬e]""']",,10,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
37092578,Franzke et al (2005),2005,['Feedback'],NA,111,,"['Page 8:\n[¬s]""the analyses are based on responses of 111 students who missed no more than three of the eight summary practice sessions.""\n""Of the participants with usable data, 52 were in the Summary Street® condition (24 females and 28 males) and 59 participants were in the control condition (38 females and 21 males).[¬e]""']",['Mixed gender'],,"['Page 8:\n[¬s]"" Of the participants with usable data, 52 were in the Summary Street® condition (24 females and 28 males) and 59 participants were in the control condition (38 females and 21 males).[¬e]""']",55.86 ,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 8:\n[¬s]""Of the participants with usable data, 52 were in the Summary Street® condition[¬e]""']",,52,"['Page 8:\n[¬s]"" 59 participants were in the control condition (38 females and 21 males)[¬e]""']",,59,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 8:\n[¬s]""Across all four classes, there were 121 students who participated. However, the analyses are based on responses of 111 students who missed no more than three of the eight summary practice sessions[¬e]""']",NA,NA,,NA,"['Page 8:\n[¬s]""Across all four classes, there were 121 students who participated. However, the\nanalyses are based on responses of 111 students who missed no more than three\nof the eight summary practice sessions.[¬e]""']",,8.26,
43099920,Frederickson (1996),1996,['Phonics'],NA,48,,"['Page 8:\n[¬s]""Table I. Pre-intervention assessment scores[¬e]""']",['Mixed gender'],,"['Page 7:\n[¬s]""15 boys and nine girls were\nallocated to the PAT programme, while 14 boys and 10 girls were allocated to the\ncomparison programme[¬e]""']",39.58,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 8:\n[¬s]""Table I[¬e]""']",,24,"['Page 8:\n[¬s]""Table I.[¬e]""']",,24,NA,,NA,NA,,NA,"['Page 11:\n[¬s]""(n=24)[¬e]""']",,24,"['Page 11:\n[¬s]""(n=24[¬e]""']",,24,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0.00,NA,,0.00,
40134384,Freiden (2005),2005,['Behaviour interventions'],NA,72,,"['Page 63:\n[¬s]""72[¬e]""']",['No information provided'],,NA,NA,NA,,NA,NA,,"['Page 51:\n[¬s]""Composed of grades nine through twelve, Kingsbury is a Title I school, meaning that more than 75% o f its students qualify for federally subsidized free or reduced cost lunch.[¬e]""', 'Page 63:\n[¬s]""Kingsbury is a Title One school where more than 80% o f the students receive free or reduced lunch.[¬e]""']",NA,,NA,NA,,NA,"['Page 63:\n[¬s]""Subjects chosen for the subject pool were 72,[¬e]""', 'Page 64:\n[¬s]""Subjects were chosen and then randomly selected into one of two groups with each\ngroup consisting of equal members. Group 1 was the group receiving the intervention,\nGAME (see Appendix A)[¬e]""', 'Page 69:\n[¬s]""There were three students that dropped out of the treatment group leaving 33 subjects\n(47.8%) in the treatment group[¬e]""']",,36,"['Page 63:\n[¬s]""ubjects chosen for the subject pool were 72,[¬e]""', 'Page 64:\n[¬s]""Subjects were chosen and then randomly selected into one of two groups with each\ngroup consisting of equal members.[¬e]""', 'Page 69:\n[¬s]""36 subjects (52.2%) in the non-treatment group[¬e]""']",,36,NA,,NA,NA,,NA,"['Page 71:\n[¬s]""33[¬e]""']",,33,"['Page 71:\n[¬s]""36[¬e]""']",,36,NA,,NA,NA,,NA,['Yes'],,"['Page 69:\n[¬s]""There were three students that dropped out of the treatment group leaving 33 subjects\n(47.8%) in the treatment group and 36 subjects (52.2%) in the non-treatment group.[¬e]""']",NA,"['Page 69:\n[¬s]""There were three students that dropped out of the treatment group leaving 33 subjects\n(47.8%) in the treatment group[¬e]""']",,8.33%  ,"['Page 69:\n[¬s]""There were three students that dropped out of the treatment group leaving 33 subjects\n(47.8%) in the treatment group and 36 subjects (52.2%) in the non-treatment group. The\nthree students that dropped out of the treatment group moved out of the school district.[¬e]""']",,4.17% ,
40375801,Fresko (1985) 1_1,1985,['Mentoring'],NA,40,,NA,['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,18,NA,,21,NA,,NA,NA,,NA,"['Page 6:\n[¬s]""(15)[¬e]""']",,15,"['Page 6:\n[¬s]""(22)[¬e]""']",,22,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,0,
45336734,Fresko (1985) 1_2,1985,['Mentoring'],NA,114 ,,NA,['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,45,NA,,69,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,NA,NA,NA,,40,NA,,39,
37671552,Fricke (2013),2013,['Teaching assistants'],NA,164,,"['Page 3:\n[¬s]""Allocated to intervention (N = 90)\nReceived allocated intervention (N = 89)\nDid not receive allocated intervention due\nto moving schools before intervention\nstarted (N = 1)\nAllocated to waiting control (N = 90)\n•""\n""Intervention\n••\nLost to follow-up due to moving schools:\nt2 = 6\nt3 = 0\nt4 = 0\nt5 = 1\nt6 = 0\nWaiting control\nLost to follow-up due to moving schools:\nt2 = 2\nt3 = 0\nt4 = 1\nt5 = 3\nt6 = 2[¬e]""']",['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 3:\n[¬s]""Allocated to intervention (N = 90)[¬e]""']",,90,"['Page 3:\n[¬s]""Allocated to waiting control (N = 90)[¬e]""']",,90,NA,,NA,NA,,NA,"['Page 3:\n[¬s]""Allocated to intervention (N = 90)""\n""Intervention •• Lost to follow-up due to moving schools: t2 = 6 t3 = 0 t4 = 0 t5 = 1 t6 = 0""\n""Received allocated intervention (N = 89)\nDid not receive allocated intervention due\nto moving schools before intervention\nstarted (N = 1)[¬e]""']",,82,"['Page 3:\n[¬s]""Allocated to waiting control (N = 90)""\n""Waiting control\nLost to follow-up due to moving schools:\nt2 = 2\nt3 = 0\nt4 = 1\nt5 = 3\nt6 = 2[¬e]""']",,82,NA,,NA,NA,,NA,['Yes'],,"['Page 3:\n[¬s]""Intervention\n••\nLost to follow-up due to moving schools:\nt2 = 6\nt3 = 0\nt4 = 0\nt5 = 1\nt6 = 0""\n""Waiting control\nLost to follow-up due to moving schools:\nt2 = 2\nt3 = 0\nt4 = 1\nt5 = 3\nt6 = 2[¬e]""']",NA,"['Page 3:\n[¬s]""Allocated to intervention (N = 90) Received allocated intervention (N = 89) Did not receive allocated intervention due to moving schools before intervention started (N = 1)""\n""\x81 \x81""\n""t2 = 6\nt3 = 0\nt4 = 0\nt5 = 1\nt6 = 0[¬e]""']",,9,"['Page 3:\n[¬s]""Allocated to intervention (N = 90)\nReceived allocated intervention (N = 89)\nDid not receive allocated intervention due\nto moving schools before intervention\nstarted (N = 1)""\n""Allocated to waiting control (N = 90)""\n""Intervention\n••\nLost to follow-up due to moving schools:\nt2 = 6\nt3 = 0\nt4 = 0\nt5 = 1\nt6 = 0\nWaiting control\nLost to follow-up due to moving schools:\nt2 = 2\nt3 = 0\nt4 = 1\nt5 = 3\nt6 = 2[¬e]""']",,9%,
37671553,Fricke (2017),2017,['Teaching assistants'],NA,359,,"['Page 4:\n[¬s]""Allocated to Intervention (N = 265; n = 132 to\n30-week intervention group; n = 133 to 20-\nweek intervention group)""\n""Did not receive allocated intervention due\nto moving schools before intervention\nstarted (30-week intervention group n = 3;\n20-week intervention group n = 4)""\n""Lost to follow-up due to moving schools\nor low attendance:\nt2 = 18 (30-week intervention group\nn = 13; 20-week intervention group n = 5)""\n""Allocated to waiting control group\n(N = 129)""\n""Lost to follow-up due to moving schools or\nlow attendance:\nt2 = 11[¬e]""']",['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 4:\n[¬s]""Allocated to Intervention (N = 265; n = 132 to 30-week intervention group[¬e]""']",,132,"['Page 4:\n[¬s]""Allocated to waiting control group (N = 129)[¬e]""']",,129,"['Page 4:\n[¬s]""n = 133 to 20- week intervention group)[¬e]""']",,133,NA,,NA,"['Page 4:\n[¬s]""n = 132 to 30-week intervention group;""\n""Did not receive allocated intervention due to moving schools before intervention started (30-week intervention group n = 3""\n""Lost to follow-up due""\n""30-week intervention group n = 13;[¬e]""']",,117,"['Page 4:\n[¬s]""Allocated to waiting control group (N = 129)""\n""Lost to follow-up due to moving schools or low attendance: t2 = 11[¬e]""']",,118,"['Page 4:\n[¬s]""n = 133 to 20- week intervention group)""\n""20-week intervention group n = 4)""\n""Did not receive allocated intervention""\n""20-week intervention group n = 5)[¬e]""']",,124,NA,,NA,['Yes'],,NA,NA,"['Page 4:\n[¬s]""Allocated to Intervention (N = 265; n = 132 to 30-week intervention group; n = 133 to 20- week intervention group)""\n""Lost to follow-up due to moving schools or low attendance: t2 = 18 (30-week intervention group n = 13; 20-week intervention group n = 5)""\n""Did not receive allocated intervention due\nto moving schools before intervention\nstarted (30-week intervention group n = 3;\n20-week intervention group n = 4)[¬e]""']",,9,"['Page 4:\n[¬s]""Allocated to waiting control group (N = 129)""\n""Allocated to Intervention (N = 265; n = 132 to\n30-week intervention group; n = 133 to 20-\nweek intervention group)""\n""Did not receive allocated intervention due\nto moving schools before intervention\nstarted (30-week intervention group n = 3;\n20-week intervention group n = 4)""\n""Lost to follow-up due to moving schools\nor low attendance:\nt2 = 18 (30-week intervention group\nn = 13; 20-week intervention group n = 5)""\n""Lost to follow-up due to moving schools or\nlow attendance:\nt2 = 11[¬e]""']",,9%,
