id,pub_author,pub_year,strand_raw,strand_info,out_tit_tool,out_desc_tool,out_type_tool,out_g1_n_tool,out_g1_mean_tool,out_g1_sd_tool,out_g2_n_tool,out_g2_mean_tool,out_g2_sd_tool,smd_tool,se_tool,co_lower_tool,ci_upper_tool,outcome_tool,out_samp_tool,out_comp_tool,out_es_type_tool,out_measure_tool,out_strand_tool,out_tit_red,out_desc_red,out_type_red,out_g1_n_red,out_g1_mean_red,out_g1_sd_red,out_g2_n_red,out_g2_mean_red,out_g2_sd_red,smd_red,se_red,co_lower_red,ci_upper_red,outcome_red,out_samp_red,out_comp_red,out_es_type_red,out_measure_red,out_strand_red,out_tit_wri,out_desc_wri,out_type_wri,out_g1_n_wri,out_g1_mean_wri,out_g1_sd_wri,out_g2_n_wri,out_g2_mean_wri,out_g2_sd_wri,smd_wri,se_wri,co_lower_wri,ci_upper_wri,outcome_wri,out_samp_wri,out_comp_wri,out_es_type_wri,out_measure_wri,out_strand_wri,out_tit_math,out_desc_math,out_type_math,out_g1_n_math,out_g1_mean_math,out_g1_sd_math,out_g2_n_math,out_g2_mean_math,out_g2_sd_math,smd_math,se_math,co_lower_math,ci_upper_math,outcome_math,out_samp_math,out_comp_math,out_es_type_math,out_measure_math,out_strand_math,out_tit_sci,out_desc_sci,out_type_sci,out_g1_n_sci,out_g1_mean_sci,out_g1_sd_sci,out_g2_n_sci,out_g2_mean_sci,out_g2_sd_sci,smd_sci,se_sci,co_lower_sci,ci_upper_sci,outcome_sci,out_samp_sci,out_comp_sci,out_es_type_sci,out_measure_sci,out_strand_sci
38111577,Howard (1992),1992,['Oral language interventions'],NA,Topic Specific Knowledge (TSK) - Combined schools,"The TSK is a system for categorizing the quality of knowledge that a reader possesses about key concepts in a text. Key words or phrases are selected as representing the major concepts in a passage. Students are asked to free associate in response to each concept, that is, to jot down anything that comes to mind when they read the word or phrase. Responses are categorized into levels according to the quality of knowledge they represent. Quality scores were assessed from Levels 1 to 3, with the latter reflecting the highest level of organisation and understanding.","['Toolkit primary outcome', 'Other outcome']",43.0,1.442,0.633,44.0,1.186,0.458,0.4601,0.2174,0.034,0.8862,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Social Studies,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269817,Hyman (1967) OL,1967,"['Oral language interventions', 'Summer schools']",NA,Metropolitan Readiness Test (Percentile Scores) - Oral Language nguage,Post-test only score. The results combines the various subtests but subject areas are not specified.,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,40.25,20.512,20.0,30.5,20.512,0.4659,0.321,-0.1632,1.095,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Combined subjects,"['Toolkit: Oral language interventions', 'Toolkit: Summer schools']",Metropolitan Readiness Test (Percentile Scores) - Oral Language nguage,Post-test only score. The results combines the various subtests but subject areas are not specified.,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,40.25,20.512,20.0,30.5,20.512,0.4659,0.321,-0.1632,1.095,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Combined subjects,"['Toolkit: Oral language interventions', 'Toolkit: Summer schools']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111440,Jackson (1963),1963,['Oral language interventions'],NA,Cooperative English Test (Gain Scores),"The alternate form of the Cooperative English Reading Comprehension Test, Form Z, was used as the post-test. ","['Toolkit primary outcome', 'Reading primary outcome']",22.0,2.77,3.57,23.0,2.74,2.24,0.0099,0.2982,-0.5746,0.5944,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Cooperative English Test (Gain Scores),"The alternate form of the Cooperative English Reading Comprehension Test, Form Z, was used as the post-test. ","['Toolkit primary outcome', 'Reading primary outcome']",22.0,2.77,3.57,23.0,2.74,2.24,0.0099,0.2982,-0.5746,0.5944,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296628,Jay (2017),2017,['Oral language interventions'],NA,Y5 Reading comprehension (PTE) - Oral language,"Pre-test, post-test adjusted mean score for reading comprehension measured using the Progress Test in English (GL Assessment). The main body of the test was administered, excluding sections on spelling, punctuation, and grammar.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.15,0.0765,0.0001,0.2999,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Y5 Reading comprehension (PTE) - Oral language,"Pre-test, post-test adjusted mean score for reading comprehension measured using the Progress Test in English (GL Assessment). The main body of the test was administered, excluding sections on spelling, punctuation, and grammar.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.15,0.0765,0.0001,0.2999,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y5 Maths (PTM) - Oral language,"Pre-test, post-test adjusted mean score for mathematics measured using the Progress Test in Maths (GL Assessment). The main body of the test was administered, excluding the section on mental arithmetic.",['Mathematics primary outcome'],NA,NA,NA,NA,NA,NA,0.09,0.0607,-0.029,0.209,Secondary outcome(s),['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Mathematics,['Toolkit: Oral language interventions'],Y5 Science (PTS) - Oral language,"Pre-test, post-test adjusted mean score for science measured using the Progress Test in Science (GL Assessment). Full test administered. Provides measures of knowledge, and ability to work scientifically in physics, chemistry, and biology.",['Science primary outcome'],NA,NA,NA,NA,NA,NA,0.12,0.056,0.0102,0.2298,With business as usual,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Science,['Toolkit: Oral language interventions']
38111441,Jones (1984),1984,['Oral language interventions'],NA,"Passage Comprehension (adjusted, t & p value)",T/P-values extracted for reading comprehension ES (Semantic vs Control groups) order to assess students' knowledge of word meanings the effect of this knowledge on their reading comprehension. dependent measures were developed. These included a multiple choice definition test and a multiple choice reading comprehension test,"['Toolkit primary outcome', 'Reading primary outcome']",22.0,0.41,0.0,21.0,0.7,0.0,0.1162,0.3054,-0.4823,0.7147,Primary outcome,['Sample: Average'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],"Passage Comprehension (adjusted, t & p value)",T/P-values extracted for reading comprehension ES (Semantic vs Control groups) order to assess students' knowledge of word meanings the effect of this knowledge on their reading comprehension. dependent measures were developed. These included a multiple choice definition test and a multiple choice reading comprehension test,"['Toolkit primary outcome', 'Reading primary outcome']",22.0,0.41,0.0,21.0,0.7,0.0,0.1162,0.3054,-0.4823,0.7147,Primary outcome,['Sample: Average'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111649,Justice (2005),2005,['Oral language interventions'],NA,60 Target Vocabulary Words Test - Overall Gains,"Children were individually administered an informal, criterion-referenced assess- ment examining their knowledge of the 60 target vocabu- lary words. Assessments were administered in a private setting in the children's schools by one of the authors or a trained, supervised graduate student in the week preceding (pretest) and the week following (posttest) the intervention. The assessment examined children's definitions of the target words as an indicator of their word knowledge. ","['Toolkit primary outcome', 'Reading primary outcome']",29.0,8.96,7.0,28.0,4.42,7.6,0.6133,0.2716,0.0811,1.1456,Primary outcome,['Sample: Low achievers'],With business as usual,['Pre-post gain'],Literacy: reading other,['Toolkit: Oral language interventions'],60 Target Vocabulary Words Test - Overall Gains,"Children were individually administered an informal, criterion-referenced assess- ment examining their knowledge of the 60 target vocabu- lary words. Assessments were administered in a private setting in the children's schools by one of the authors or a trained, supervised graduate student in the week preceding (pretest) and the week following (posttest) the intervention. The assessment examined children's definitions of the target words as an indicator of their word knowledge. ","['Toolkit primary outcome', 'Reading primary outcome']",29.0,8.96,7.0,28.0,4.42,7.6,0.6133,0.2716,0.0811,1.1456,Primary outcome,['Sample: Low achievers'],With business as usual,['Pre-post gain'],Literacy: reading other,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111681,Justice (2010),2010,['Oral language interventions'],NA,Print Knowledge (adj for fall score),"The print knowledge standardized factor score was derived from the Preschool Word and Print Awareness Test (PWPA  Justice & Ezell, 2001). ","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.3625,0.1194,0.1284,0.5966,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Print Knowledge (adj for fall score),"The print knowledge standardized factor score was derived from the Preschool Word and Print Awareness Test (PWPA  Justice & Ezell, 2001). ","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.3625,0.1194,0.1284,0.5966,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111442,Kameenui (1982) 1_1,1982,['Oral language interventions'],NA,Reading comprehension - oral language (Literal),"A test (consisting of seven incomplete statements with a word or words omitted, one why-question, and one sequencing item) was designed to test a subject’s literal and inferential comprehension of the passage. Each of these nine items was immediately followed by a list of from four to six words or phrases. The list of words or phrases provided the correct and incorrect answers to the incomplete statements and questions. The sequencing item consisted of brief directions and a list of three statements that required the subject to order the occurrence of the events as 1, 2, or 3. Two different test forms were constructed.","['Toolkit primary outcome', 'Reading primary outcome']",24.0,5.202,0.833,36.0,3.863,0.897,1.5153,0.2999,0.9275,2.103,Secondary outcome(s),['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Reading comprehension - oral language (Literal),"A test (consisting of seven incomplete statements with a word or words omitted, one why-question, and one sequencing item) was designed to test a subject’s literal and inferential comprehension of the passage. Each of these nine items was immediately followed by a list of from four to six words or phrases. The list of words or phrases provided the correct and incorrect answers to the incomplete statements and questions. The sequencing item consisted of brief directions and a list of three statements that required the subject to order the occurrence of the events as 1, 2, or 3. Two different test forms were constructed.","['Toolkit primary outcome', 'Reading primary outcome']",24.0,5.202,0.833,36.0,3.863,0.897,1.5153,0.2999,0.9275,2.103,Secondary outcome(s),['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40294915,Kameenui (1982) 1_2,1982,['Oral language interventions'],NA,Reading comprehension - oral language (Literal),"A test (consisting of seven incomplete statements with a word or words omitted, one why-question, and one sequencing item) was designed to test a subject’s literal and inferential comprehension of the passage. Each of these nine items was immediately followed by a list of from four to six words or phrases. The list of words or phrases provided the correct and incorrect answers to the incomplete statements and questions. The sequencing item consisted of brief directions and a list of three statements that required the subject to order the occurrence of the events as 1, 2, or 3. Two different test forms were constructed.","['Toolkit primary outcome', 'Reading primary outcome']",12.0,4.17,1.19,12.0,3.58,1.16,0.4848,0.4154,-0.3293,1.2989,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Reading comprehension - oral language (Literal),"A test (consisting of seven incomplete statements with a word or words omitted, one why-question, and one sequencing item) was designed to test a subject’s literal and inferential comprehension of the passage. Each of these nine items was immediately followed by a list of from four to six words or phrases. The list of words or phrases provided the correct and incorrect answers to the incomplete statements and questions. The sequencing item consisted of brief directions and a list of three statements that required the subject to order the occurrence of the events as 1, 2, or 3. Two different test forms were constructed.","['Toolkit primary outcome', 'Reading primary outcome']",12.0,4.17,1.19,12.0,3.58,1.16,0.4848,0.4154,-0.3293,1.2989,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111673,Karweit (1989),1989,['Oral language interventions'],NA,Merrill Language Screening Test (KG),Post-test Means/SDs extracted for ES calculation for kindergarten students.,"['Toolkit primary outcome', 'Reading primary outcome']",60.0,3.7,1.2,60.0,3.0,1.5,0.5121,0.1856,0.1482,0.8759,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,"['Toolkit: Early years intervention', 'Toolkit: Oral language interventions', 'Toolkit: Reading comprehension strategies']",Merrill Language Screening Test (KG),Post-test Means/SDs extracted for ES calculation for kindergarten students.,"['Toolkit primary outcome', 'Reading primary outcome']",60.0,3.7,1.2,60.0,3.0,1.5,0.5121,0.1856,0.1482,0.8759,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,"['Toolkit: Early years intervention', 'Toolkit: Oral language interventions', 'Toolkit: Reading comprehension strategies']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111615,Kendrick (1966),1966,['Oral language interventions'],NA,Paragraph Meaning,NA,"['Toolkit primary outcome', 'Reading primary outcome']",645.0,16.322,8.103,657.0,19.07,8.097,-0.3391,0.0558,-0.4485,-0.2296,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Paragraph Meaning,NA,"['Toolkit primary outcome', 'Reading primary outcome']",645.0,16.322,8.103,657.0,19.07,8.097,-0.3391,0.0558,-0.4485,-0.2296,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arithmetic,NA,['Mathematics primary outcome'],645.0,39.112,9.767,657.0,36.496,9.976,0.2648,0.0557,0.1557,0.3739,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Mathematics,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111543,Kertoy (1994),1994,['Oral language interventions'],NA,Number of C-Units(Utterances and Responses) Story 1-Spontaneous comments,"Transcripts of Story 1 in Session 2 and Story 5 in Session 4 were made by a transcriber from the audiotapes for each child. The transcript included all talking by the adult and child for the two stories Responses were those utterances which immediately followed an adult target question or comment. Each utterance by the child might consist of a single utterance or a series of utterances, but each series of utterances was coded with a single code of spontaneous utterance or response. The spontaneous comments were analyzed for the number of communication units (c-units) they contained. A c-unit is an independent clause along with any dependent clauses it contains (Loban, 1976). The c-unit system is identical to the t-unit system (Hunt , 1965), but it also accounts for some spoken language characteristics such as elliptical utterances. The children's comments were measured in c-units to account for any variation in complexity of comments. A child might provide a simple acknowledgment on one occasion and several well formed sentences on another. By using a c-unit analysis, children were credited for the complexity of their comments.","['Toolkit primary outcome', 'Other outcome']",8.0,5.88,5.41,8.0,2.13,3.36,0.7873,0.5251,-0.2418,1.8165,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111578,Kim (2002),2002,['Oral language interventions'],NA,Written Essay Variables ,"Written essays were analyzed based on the number of arguments, counterarguments, and rebuttals.","['Toolkit primary outcome', 'Other outcome']",NA,NA,NA,NA,NA,NA,0.7822,0.3037,0.187,1.3774,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: writing,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111371,Kinnunen (1995),1995,['Oral language interventions'],NA,Selection (%) score-oral language,"Selection skill was operationalized as a proportion of the selected main ideas of all the main ideas in the original text. All propositions in a subject’s summary were scored on a 0-2 point scale. Two points were given if the proposition included the core meaning of a main idea proposition. One point was given for an incomplete main idea proposition. The score 0 indicated that the proposition was not related to the main ideas. The scores were then added up. Thus, the maximum score was 2 x the number of main ideas. The percentage score for each subject was finally computed (the subject’s score/max. score x 100). ","['Toolkit primary outcome', 'Reading primary outcome']",7.0,52.4,9.2,7.0,36.3,10.6,1.5187,0.6327,0.2785,2.7588,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Selection (%) score-oral language,"Selection skill was operationalized as a proportion of the selected main ideas of all the main ideas in the original text. All propositions in a subject’s summary were scored on a 0-2 point scale. Two points were given if the proposition included the core meaning of a main idea proposition. One point was given for an incomplete main idea proposition. The score 0 indicated that the proposition was not related to the main ideas. The scores were then added up. Thus, the maximum score was 2 x the number of main ideas. The percentage score for each subject was finally computed (the subject’s score/max. score x 100). ","['Toolkit primary outcome', 'Reading primary outcome']",7.0,52.4,9.2,7.0,36.3,10.6,1.5187,0.6327,0.2785,2.7588,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40398942,Kitmitto (2018),2018,"['Metacognition and self-regulation', 'Oral language interventions']",NA,Science Assessment,"This study used the science assessment and scoring guide developed by a team from the Institute for Effective Education (IEE) at the University of York, which also conducted the earlier efficacy trial of TDTS. The assessment included items that addressed the science curriculum content appropriate for the year group and represented a range of topics. In analysis, we used raw scores that had a possible range from 0 to 41. ","['Toolkit primary outcome', 'Science primary outcome']",3961.0,19.48,19.29,4055.0,19.62,19.43,-0.0224,0.0223,-0.0661,0.0214,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Science,"['Toolkit: Metacognition and self-regulation', 'Toolkit: Oral language interventions']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Assessment,"This study used the science assessment and scoring guide developed by a team from the Institute for Effective Education (IEE) at the University of York, which also conducted the earlier efficacy trial of TDTS. The assessment included items that addressed the science curriculum content appropriate for the year group and represented a range of topics. In analysis, we used raw scores that had a possible range from 0 to 41. ","['Toolkit primary outcome', 'Science primary outcome']",3961.0,19.48,19.29,4055.0,19.62,19.43,-0.0224,0.0223,-0.0661,0.0214,With business as usual,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Science,"['Toolkit: Metacognition and self-regulation', 'Toolkit: Oral language interventions']"
38111650,Korat (2007),2007,['Oral language interventions'],NA,Vocabulary - oral language,"Children were asked for the meanings of the 12 words from the book’s text which appeared in the dictionary mode of the e-book activity. As described above, these words were judged to be relatively difficult for children of this age and were the most difficult words in the book. Each word was orally presented to the children and three optional meanings were suggested. The children were asked to choose the best meaning. For example, the children were asked  ‘What is the meaning of the word “container” (in Hebrew meihal)? (a) Is it a big truck? (b) Is it a big bottle? or (c) Is it a mail box?’ Before they were tested, to prepare them for the task, the children were given two examples in which the researchers provided the answer. ","['Toolkit primary outcome', 'Reading primary outcome']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,Primary outcome,['Sample: All'],,NA,Literacy: speaking and listening/oral language,NA,Vocabulary - oral language,"Children were asked for the meanings of the 12 words from the book’s text which appeared in the dictionary mode of the e-book activity. As described above, these words were judged to be relatively difficult for children of this age and were the most difficult words in the book. Each word was orally presented to the children and three optional meanings were suggested. The children were asked to choose the best meaning. For example, the children were asked  ‘What is the meaning of the word “container” (in Hebrew meihal)? (a) Is it a big truck? (b) Is it a big bottle? or (c) Is it a mail box?’ Before they were tested, to prepare them for the task, the children were given two examples in which the researchers provided the answer. ","['Toolkit primary outcome', 'Reading primary outcome']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,Primary outcome,['Sample: All'],,NA,Literacy: speaking and listening/oral language,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269824,Kranzer (1988) OL,1988,['Oral language interventions'],NA,Incidental vocabulary learning - Oral Language,Students read a passage and were then required to complete a definition production task for 20 vocabulary words designed to measure incidental vocabulary learning.,"['Toolkit primary outcome', 'Reading primary outcome']",40.0,14.551,10.371,19.0,16.53,11.93,-0.1794,0.2791,-0.7265,0.3678,Primary outcome,"['Sample: High achievers', 'Sample: Average']",With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],Incidental vocabulary learning - Oral Language,Students read a passage and were then required to complete a definition production task for 20 vocabulary words designed to measure incidental vocabulary learning.,"['Toolkit primary outcome', 'Reading primary outcome']",40.0,14.551,10.371,19.0,16.53,11.93,-0.1794,0.2791,-0.7265,0.3678,Primary outcome,"['Sample: High achievers', 'Sample: Average']",With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111444,Kux-Cox (1974),1974,['Oral language interventions'],NA,"TOTAL, Cloze 2 ","The reading section of the SRA Achievement Series Test (SRA), Form C, grades 2-4, was given as the criterion, post - treatment measure at the end of the study. The SRA yielded three scores — reading comprehension, reading vocabulary, and total reading. The SRA test was chosen for use in this study because it purportedly measures the ability to understand word meanings in context.","['Toolkit primary outcome', 'Reading primary outcome']",24.0,46.29,13.95,22.0,43.64,13.9,0.187,0.2959,-0.3929,0.7669,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],"TOTAL, Cloze 2 ","The reading section of the SRA Achievement Series Test (SRA), Form C, grades 2-4, was given as the criterion, post - treatment measure at the end of the study. The SRA yielded three scores — reading comprehension, reading vocabulary, and total reading. The SRA test was chosen for use in this study because it purportedly measures the ability to understand word meanings in context.","['Toolkit primary outcome', 'Reading primary outcome']",24.0,46.29,13.95,22.0,43.64,13.9,0.187,0.2959,-0.3929,0.7669,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
