id,pub_author,pub_year,strand_raw,strand_info,out_tit_tool,out_desc_tool,out_type_tool,out_g1_n_tool,out_g1_mean_tool,out_g1_sd_tool,out_g2_n_tool,out_g2_mean_tool,out_g2_sd_tool,smd_tool,se_tool,co_lower_tool,ci_upper_tool,outcome_tool,out_samp_tool,out_comp_tool,out_es_type_tool,out_measure_tool,out_strand_tool,out_tit_red,out_desc_red,out_type_red,out_g1_n_red,out_g1_mean_red,out_g1_sd_red,out_g2_n_red,out_g2_mean_red,out_g2_sd_red,smd_red,se_red,co_lower_red,ci_upper_red,outcome_red,out_samp_red,out_comp_red,out_es_type_red,out_measure_red,out_strand_red,out_tit_wri,out_desc_wri,out_type_wri,out_g1_n_wri,out_g1_mean_wri,out_g1_sd_wri,out_g2_n_wri,out_g2_mean_wri,out_g2_sd_wri,smd_wri,se_wri,co_lower_wri,ci_upper_wri,outcome_wri,out_samp_wri,out_comp_wri,out_es_type_wri,out_measure_wri,out_strand_wri,out_tit_math,out_desc_math,out_type_math,out_g1_n_math,out_g1_mean_math,out_g1_sd_math,out_g2_n_math,out_g2_mean_math,out_g2_sd_math,smd_math,se_math,co_lower_math,ci_upper_math,outcome_math,out_samp_math,out_comp_math,out_es_type_math,out_measure_math,out_strand_math,out_tit_sci,out_desc_sci,out_type_sci,out_g1_n_sci,out_g1_mean_sci,out_g1_sd_sci,out_g2_n_sci,out_g2_mean_sci,out_g2_sd_sci,smd_sci,se_sci,co_lower_sci,ci_upper_sci,outcome_sci,out_samp_sci,out_comp_sci,out_es_type_sci,out_measure_sci,out_strand_sci
45336740,Green (1963) 1_2,1963,['Setting or streaming'],NA,SAT: Reading –Gr5 (mean/SD gain),SAT (Stanford Achievement Test)  Reading  Grade 5 – Setting & Streaming (gain score means/SD calculation),"['Toolkit primary outcome', 'Reading primary outcome']",60.0,0.93,0.79,60.0,0.41,0.7,0.6923,0.1881,0.3235,1.061,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],SAT: Reading –Gr5 (mean/SD gain),SAT (Stanford Achievement Test)  Reading  Grade 5 – Setting & Streaming (gain score means/SD calculation),"['Toolkit primary outcome', 'Reading primary outcome']",60.0,0.93,0.79,60.0,0.41,0.7,0.6923,0.1881,0.3235,1.061,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336741,Green (1963) 1_3,1963,['Setting or streaming'],NA,SAT: Reading –Gr6 (mean/SD gain),SAT (Stanford Achievement Test)  Reading  Grade 6 – Setting & Streaming (gain score means/SD calculation),"['Toolkit primary outcome', 'Reading primary outcome']",30.0,1.28,0.93,30.0,0.78,0.88,0.5451,0.2633,0.0291,1.0611,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],SAT: Reading –Gr6 (mean/SD gain),SAT (Stanford Achievement Test)  Reading  Grade 6 – Setting & Streaming (gain score means/SD calculation),"['Toolkit primary outcome', 'Reading primary outcome']",30.0,1.28,0.93,30.0,0.78,0.88,0.5451,0.2633,0.0291,1.0611,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642415,Halliwell (1963) 1_1,1963,['Setting or streaming'],NA,CAT Reading Comprehension (posttest means/SDs),The reading comprehension sections of the California Achievement Test was administered to every first grade pupil.,"['Toolkit primary outcome', 'Reading primary outcome']",52.0,2.08,0.8,46.0,2.86,0.84,-0.9449,0.2138,-1.364,-0.5259,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],CAT Reading Comprehension (posttest means/SDs),The reading comprehension sections of the California Achievement Test was administered to every first grade pupil.,"['Toolkit primary outcome', 'Reading primary outcome']",52.0,2.08,0.8,46.0,2.86,0.84,-0.9449,0.2138,-1.364,-0.5259,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336744,Halliwell (1963) 1_2,1963,['Setting or streaming'],NA,MAT Reading (grade 2),NA,"['Toolkit primary outcome', 'Reading primary outcome']",50.0,3.1,1.0,50.0,3.39,1.13,-0.2697,0.2009,-0.6636,0.1241,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],MAT Reading (grade 2),NA,"['Toolkit primary outcome', 'Reading primary outcome']",50.0,3.1,1.0,50.0,3.39,1.13,-0.2697,0.2009,-0.6636,0.1241,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAT Total Arithmetic,NA,['Mathematics primary outcome'],50.0,2.42,0.85,50.0,2.82,0.93,-0.4455,0.2026,-0.8426,-0.0485,Secondary outcome(s),['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336743,Halliwell (1963) 1_3,1963,['Setting or streaming'],NA,MAT Reading (grade 3),NA,"['Toolkit primary outcome', 'Reading primary outcome']",47.0,4.1,1.48,50.0,4.38,1.58,-0.1813,0.2036,-0.5803,0.2178,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],MAT Reading (grade 3),NA,"['Toolkit primary outcome', 'Reading primary outcome']",47.0,4.1,1.48,50.0,4.38,1.58,-0.1813,0.2036,-0.5803,0.2178,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAT Problem Solving (grade 3),NA,['Mathematics primary outcome'],47.0,3.76,1.38,50.0,4.39,1.47,-0.438,0.2057,-0.8411,-0.0348,Secondary outcome(s),['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642416,Hart (1959) 1_1,1959,['Setting or streaming'],NA,4th to 5th grade Reading Gain,4th to 5th grade Reading Gain,"['Toolkit primary outcome', 'Reading primary outcome']",49.0,20.5,7.67,47.0,10.2,6.9,1.399,0.2287,0.9507,1.8473,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Setting or streaming'],4th to 5th grade Reading Gain,4th to 5th grade Reading Gain,"['Toolkit primary outcome', 'Reading primary outcome']",49.0,20.5,7.67,47.0,10.2,6.9,1.399,0.2287,0.9507,1.8473,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336747,Hart (1959) 1_2,1959,['Setting or streaming'],NA,Reading Gain 5th to 6th Grade,Reading Gain 5th to 6th Grade,"['Toolkit primary outcome', 'Reading primary outcome']",45.0,18.0,6.41,49.0,8.67,7.1,1.3651,0.2302,0.914,1.8162,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Setting or streaming'],Reading Gain 5th to 6th Grade,Reading Gain 5th to 6th Grade,"['Toolkit primary outcome', 'Reading primary outcome']",45.0,18.0,6.41,49.0,8.67,7.1,1.3651,0.2302,0.914,1.8162,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642418,Herr (1937),1937,['Setting or streaming'],NA,School Marks,Overall school marks effect size and standard error,"['Toolkit primary outcome', 'Other outcome']",NA,NA,NA,NA,NA,NA,0.0086,0.2776,-0.5355,0.5527,Primary outcome,NA,With business as usual,NA,Combined subjects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40397433,Hoffer (1991),1991,['Setting or streaming'],NA,Maths Achievement (CMTHIRT),Means and SD's after 2 years of intervention (8th graders,"['Toolkit primary outcome', 'Mathematics primary outcome']",1977.0,52.44,10.84,107.0,51.55,6.95,0.0833,0.0993,-0.1112,0.2779,Primary outcome,NA,With business as usual,NA,Combined subjects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maths Achievement (CMTHIRT),Means and SD's after 2 years of intervention (8th graders,"['Toolkit primary outcome', 'Mathematics primary outcome']",1977.0,52.44,10.84,107.0,51.55,6.95,0.0833,0.0993,-0.1112,0.2779,Primary outcome,NA,With business as usual,NA,Combined subjects,NA,Science Achievement (CSCIIRT),Means and SD's after 2 years of intervention (8th graders),['Science primary outcome'],1023.0,51.75,12.24,1061.0,53.48,10.28,-0.1532,0.0439,-0.2393,-0.0672,With business as usual,NA,With business as usual,NA,Combined subjects,NA
40642421,Howell (1962),1962,['Setting or streaming'],NA,Final Marks-Engl,Final Marks-English Final marks (Final National Examinations) – English – Setting & streaming (honour grouping vs control),"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",25.0,88.0,4.15,25.0,84.0,5.31,0.8262,0.2957,0.2467,1.4057,Primary outcome,['Sample: Exceptional'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: writing,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Marks-Algebra-S&S,Final marks Algebra  Final National Examinations in Algebra – Setting & streaming (honour grouping vs control),['Mathematics primary outcome'],8.0,88.0,6.0,21.0,81.0,4.97,1.2944,0.4539,0.4047,2.184,Secondary outcome(s),['Sample: Exceptional'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],Final Marks-Earth Science-S&S,Final marks Science  Final Examinations in Earth science – Setting & streaming (honour grouping vs control),['Science primary outcome'],25.0,89.0,5.33,25.0,82.0,4.51,1.3956,0.318,0.7722,2.0189,With business as usual,['Sample: Exceptional'],With business as usual,['Post-test unadjusted (select one from this group)'],Science,['Toolkit: Setting or streaming']
40642422,Ingram (1960),1960,['Setting or streaming'],NA,ParMeaning -C1 (Control1),SAT (Stanford Achievement Test - Elementary Batter){ Paragraph meaning – Setting & Streaming (primary cycle vs normal structure) ,"['Toolkit primary outcome', 'Reading primary outcome']",68.0,5.0,1.4,337.0,4.3,1.4,0.4991,0.1341,0.2362,0.7619,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],ParMeaning -C1 (Control1),SAT (Stanford Achievement Test - Elementary Batter){ Paragraph meaning – Setting & Streaming (primary cycle vs normal structure) ,"['Toolkit primary outcome', 'Reading primary outcome']",68.0,5.0,1.4,337.0,4.3,1.4,0.4991,0.1341,0.2362,0.7619,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642423,Ivey (1965) 1_1,1965,['Setting or streaming'],NA,Achievement Scores,End of grade 3 t-value for NDEA vs matched group,"['Toolkit primary outcome', 'Mathematics primary outcome']",30.0,1.44,0.0,30.0,0.0,0.0,0.3718,0.2606,-0.1389,0.8825,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Achievement Scores,End of grade 3 t-value for NDEA vs matched group,"['Toolkit primary outcome', 'Mathematics primary outcome']",30.0,1.44,0.0,30.0,0.0,0.0,0.3718,0.2606,-0.1389,0.8825,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336750,Ivey (1965) 1_2,1965,['Setting or streaming'],NA,Achievement Test,End of grade 5 t-value for NDEA vs Matched group,"['Toolkit primary outcome', 'Mathematics primary outcome']",30.0,3.54,0.0,30.0,0.0,0.0,0.914,0.2722,0.3804,1.4476,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Achievement Test,End of grade 5 t-value for NDEA vs Matched group,"['Toolkit primary outcome', 'Mathematics primary outcome']",30.0,3.54,0.0,30.0,0.0,0.0,0.914,0.2722,0.3804,1.4476,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642426,Jones (1948),1948,"['Setting or streaming', 'Individualised instruction']",NA,Overall Average Differences,"Posttest t-value for overall average differences between the groups(reading, maths and spelling)",['Toolkit primary outcome'],125.0,4.52,0.0,125.0,0.0,0.0,0.5717,0.1291,0.3187,0.8248,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Combined subjects,"['Toolkit: Individualised instruction', 'Toolkit: Setting or streaming']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642425,Jones (1967),1967,['Setting or streaming'],NA,CAT Reading - S&S,CAT (California Achievement test)   Reading- Setting & Streaming  Ability grouping (non-graded) vs mixed ability (graded),"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.3073,0.2889,-0.2589,0.8735,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],CAT Reading - S&S,CAT (California Achievement test)   Reading- Setting & Streaming  Ability grouping (non-graded) vs mixed ability (graded),"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.3073,0.2889,-0.2589,0.8735,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642427,Justman (1953),1953,['Setting or streaming'],NA,Overall ES (Math & Science comb),NA,['Toolkit primary outcome'],0.35461535,0.0,0.0,0.11099685,0.0,0.0,0.3546,0.111,0.1371,0.5722,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Combined subjects,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maths Skills (Total),"In this area, the Cooperative Mathematics Test for Grades 7, 8 and 93 Porm X was utilized as a measure of pupil functioning. The test ""was administered to 82 pairs of pupils in April 1951.",['Mathematics primary outcome'],82.0,4.75,0.0,82.0,0.01,0.0,0.4052,0.1578,0.0959,0.7145,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],Science (Total test),"In this area, the Cooperative Science Test for Grades 7, 8, and 9, Form X served as the measure of pupil functioning. Eighty- three pairs of pupils served as subjects. This test, too, was administered in April 1951.",['Science primary outcome'],83.0,6.155,0.0,83.0,0.05,0.0,0.3051,0.1562,-0.001,0.6112,With business as usual,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Science,['Toolkit: Setting or streaming']
40642428,Justman (1954),1954,['Setting or streaming'],NA,Paragraph Meaning,"As a means of determining the growth in reading skills of the matched groups of SP and NP pupils, Form F of the Stanford Achievement Advanced Read­ ing Test -vras used as a measure of final status.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.1355,0.1554,-0.1691,0.4401,Primary outcome,['Sample: Exceptional'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],Paragraph Meaning,"As a means of determining the growth in reading skills of the matched groups of SP and NP pupils, Form F of the Stanford Achievement Advanced Read­ ing Test -vras used as a measure of final status.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.1355,0.1554,-0.1691,0.4401,Primary outcome,['Sample: Exceptional'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maths,"C. Mathematics, Science, and Social Studies In these three areas, the appropriate subject tests of the Cooperative series for grades 7, 8 and 9 were used as measures of pupil performance.",['Mathematics primary outcome'],NA,NA,NA,NA,NA,NA,0.7418,0.1615,0.4254,1.0582,Secondary outcome(s),['Sample: Exceptional'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],Science,"C. Mathematics, Science, and Social Studies In these three areas, the appropriate subject tests of the Cooperative series for grades 7, 8 and 9 were used as measures of pupil performance.",['Science primary outcome'],NA,NA,NA,NA,NA,NA,0.9554,0.1639,0.6343,1.2765,With business as usual,['Sample: Exceptional'],With business as usual,['Post-test unadjusted (select one from this group)'],Science,['Toolkit: Setting or streaming']
40642429,Karnes (1963),1963,['Setting or streaming'],NA,CAT- achievement discrepancy score,California Achieve- ment Tests was used to determine the subjects' level of achievement in reading and arithmetic. Changes in achievement were compared by subtracting the pre-achievement discrepancy score from the post achievement discrepancy score.,"['Toolkit primary outcome', 'Other outcome']",NA,NA,NA,NA,NA,NA,0.33,0.29,-0.2384,0.8984,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Combined subjects,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40642431,Kerckhoff (1986) 1_1,1986,['Setting or streaming'],NA,Overall Reading,"At age 11, a 35-item Reading Comprehension Test designed by the National Foundation for Educational Research (NFER) was administered. The test was designed to be parallel with the Watts-Vernon test of reading comprehension. It is a sentence-completion test in which the student chooses the correct word from several (usually five) provided.","['Toolkit primary outcome', 'Reading primary outcome']",-0.179362,0.0,0.0,0.01893317,0.0,0.0,-0.1794,0.0189,-0.2165,-0.1423,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],Overall Reading,"At age 11, a 35-item Reading Comprehension Test designed by the National Foundation for Educational Research (NFER) was administered. The test was designed to be parallel with the Watts-Vernon test of reading comprehension. It is a sentence-completion test in which the student chooses the correct word from several (usually five) provided.","['Toolkit primary outcome', 'Reading primary outcome']",-0.179362,0.0,0.0,0.01893317,0.0,0.0,-0.1794,0.0189,-0.2165,-0.1423,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Overall Maths,"Three different arithmetic/mathematics tests were used, one for each age level.. The test for the 1 -year-olds had 40 items and combined both problem and mechanical items.",['Mathematics primary outcome'],0.08595211,0.0,0.0,0.02433576,0.0,0.0,0.086,0.0243,0.0383,0.1337,Secondary outcome(s),['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Mathematics,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336753,Kerckhoff (1986) 1_2,1986,['Setting or streaming'],NA,Overall Reading,"At age 11 and 16, a 35-item Reading Comprehension Test designed by the National Foundation for Educational Research (NFER) was administered. The test was designed to be parallel with the Watts-Vernon test of reading comprehension. It is a sentence-completion test in which the student chooses the correct word from several (usually five) provided.","['Toolkit primary outcome', 'Reading primary outcome']",-0.0856274,0.0,0.0,0.01895737,0.0,0.0,-0.0856,0.019,-0.1228,-0.0485,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],Overall Reading,"At age 11 and 16, a 35-item Reading Comprehension Test designed by the National Foundation for Educational Research (NFER) was administered. The test was designed to be parallel with the Watts-Vernon test of reading comprehension. It is a sentence-completion test in which the student chooses the correct word from several (usually five) provided.","['Toolkit primary outcome', 'Reading primary outcome']",-0.0856274,0.0,0.0,0.01895737,0.0,0.0,-0.0856,0.019,-0.1228,-0.0485,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40397368,Kissoon-Singh (1996) 1_1,1996,['Setting or streaming'],NA,Students ’ Science Achievement Test (SSA T) - Unadjusted means SD,"In the SSA /""instrument, the declarative knowledge items measure recall of the facts and concepts covered during instruction The procedural knowledge items measure the ability to utilize the process skills of data analysis for collecting, recording, displaying, etc., of data. These items generate data and require students to apply one or more process skills. Items on higher- thinking skills test the ability to analyze, interpret and explain data. The achievement level of each student was indicated by the sum of the scores for his/her correct responses.","['Toolkit primary outcome', 'Science primary outcome']",44.0,69.16,13.68,21.0,73.19,9.06,-0.3211,0.2668,-0.844,0.2019,Primary outcome,['Sample: High achievers'],With active control,['Post-test unadjusted (select one from this group)'],Science,['Toolkit: Setting or streaming'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Students ’ Science Achievement Test (SSA T) - Unadjusted means SD,"In the SSA /""instrument, the declarative knowledge items measure recall of the facts and concepts covered during instruction The procedural knowledge items measure the ability to utilize the process skills of data analysis for collecting, recording, displaying, etc., of data. These items generate data and require students to apply one or more process skills. Items on higher- thinking skills test the ability to analyze, interpret and explain data. The achievement level of each student was indicated by the sum of the scores for his/her correct responses.","['Toolkit primary outcome', 'Science primary outcome']",44.0,69.16,13.68,21.0,73.19,9.06,-0.3211,0.2668,-0.844,0.2019,With active control,['Sample: High achievers'],With active control,['Post-test unadjusted (select one from this group)'],Science,['Toolkit: Setting or streaming']
