id,pub_author,pub_year,abstract,strand_raw,strand_info,strand_CLEAN,pub_eppi,pub_eppi_CLEAN,pub_type_raw,pubtype_ht,pubtype_info,pub_type_CLEAN,loc_country_raw,loc_country_CLEAN,int_setting_raw,int_setting_ht,int_setting_info,int_Setting_CLEAN,eco_valid_raw,eco_valid_ht,eco_valid_info,eco_valid_CLEAN,part_age_raw,part_age_ht,part_age_info,part_age_CLEAN,school_treat_info,school_treat_ht,school_treat_CLEAN,school_cont_info,school_cont_ht,school_cont_CLEAN,school_total_info,school_total_ht,school_total_CLEAN,school_na_raw,school_na_info,school_na_ht,school_na_CLEAN,class_treat_info,class_treat_ht,class_treat_CLEAN,class_cont_info,class_cont_ht,class_cont_CLEAN,class_total_info,class_total_ht,class_total_CLEAN,class_na_raw,class_na_info,class_na_ht,class_na_CLEAN,treat_group_raw,treat_group_ht,treat_group_info,treat_group_CLEAN,part_assig_raw,part_assig_ht,part_assig_info,part_assig_CLEAN,level_assig_raw,level_assig_ht,level_assig_info,level_assig_CLEAN,int_desig_raw,int_design_ht,int_design_info,int_design_CLEAN,rand_raw,rand_ht,rand_info,rand_CLEAN
45336757,Koukeyan (1976) 1_2,1976,UTR,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],"['Page 3:\n[¬s]""Dissertation[¬e]""']",NA,,['USA'],,['Primary/elementary school'],"['Page 17:\n[¬s]""elementary mathematics programs[¬e]""']",NA,,Low ecological validity,"['Page 53:\n[¬s]""five days a week for\nsixty to seventy minutes a day.[¬e]""']","The intervention requires extensive commitment, extra resources and specialism from schools as it involves a differentiated higher maths curriculum for one lesson every day for a 6.5 months",,"['9', '10', '11', '12']",NA,NA,,3,NA,,3,"['Page 55:\n[¬s]""In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson.[¬e]""']",,6,"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow. In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson.[¬e]""']",,NA,NA,NA,,"3 inferred as no detail provided and sample sizes small enough to fit within single classes Cleveland = 24, Edison = 14, Longfellow = 4",NA,,"3 inferred as no detail provided and sample sizes small enough to fit within single classes Altadena = 2, Loma Alta = 8 = 14, Jackson = 15",NA,,6,NA,,NA,NA,NA,,['No'],"['Page 44:\n[¬s]""In this study the experimental subjects were\nthose groups of fourth, fifth and sixth grade\nmathematically-gifted students who participated in a\nvertical-horizontal enrichment program during the\nacademic year 1975-1976. The control groups were\nsimilarly mathematically-gifted students at the fourth,\nfifth, and sixth grade levels who did not receive such\ninstruction[¬e]""', 'Page 55:\n[¬s]""Groups, two levels: 1 = experimental and\n2 = control[¬e]""']",NA,,"Non-random, but matched","['Page 19:\n[¬s]""The mathematically-gifted student. Mathemati\xad\ncally-gifted students are those students who scored\nat or above the eighty-fifth percentile on the CTBS\nin April 1975.[¬e]""', 'Page 45:\n[¬s]""Three schools with special programs for the mathe\xad\nmatically-gifted that had the highest number of\nmathematically-gifted students were designated as the\nexperimental groups. The three other schools without\nany programs for the mathematically-gifted were\nassigned to the control groups.[¬e]""', 'Page 55:\n[¬s]""The pretest was also used as a covariate in\nthose analyses where the assumption of homogeneity of\nslopes was verified by preliminary analyses.[¬e]""']",Intervention was assigned to students attending schools with highest numbers of gifted and talents students - concern higher density of gifted and talented in intervention school might confound results as sharing school with higher numbers of more able students likely to influence outcomes Conditions were matched on higher Maths achievement School level was controlled statistically ,,School - cluster,"['Page 45:\n[¬s]""Three schools with special programs for the mathe\xad\nmatically-gifted that had the highest number of\nmathematically-gifted students were designated as the\nexperimental groups. The three other schools without\nany programs for the mathematically-gifted were\nassigned to the control groups.[¬e]""']",NA,,['Cluster RCT'],"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow. In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson.[¬e]""']","Students in schools with higher numbers of gifted and talented students were selected for intervention -possible confound as program likely to be more effective in schools environments with higher densities of gifted and talented students However, school level was controlled statistically",,Not applicable,"['Page 45:\n[¬s]""Three schools with special programs for the mathe\xad\nmatically-gifted that had the highest number of\nmathematically-gifted students were designated as the\nexperimental groups. The three other schools without\nany programs for the mathematically-gifted were\nassigned to the control groups.[¬e]""']",Schools were selected for intervention on basis of having larger numbers of gifted and talented students - possible confound,
45336756,Koukeyan (1976) 1_3,1976,UTR,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],"['Page 3:\n[¬s]""Dissertation[¬e]""']",NA,,['USA'],,['Primary/elementary school'],NA,NA,,Low ecological validity,"['Page 53:\n[¬s]""five days a week for\nsixty to seventy minutes a day[¬e]""']","The intervention requires extensive commitment, extra resources and specialism from schools as it involves a differentiated higher maths curriculum for one lesson every day for a 6.5 months",,"['11', '12']",NA,NA,,3,"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow[¬e]""']",,3,"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow. In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson[¬e]""']",,6,"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow. In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson.[¬e]""']",,NA,NA,NA,,"3 inferred as no detail provided and sample sizes small enough to fit within single classes Cleveland = 24, Edison = 14, Longfellow = 4",NA,,3,NA,,6,NA,,NA,NA,NA,,['No'],"['Page 44:\n[¬s]""subjects were\nthose groups of fourth, fifth and sixth grade\nmathematically-gifted students who participated in a\nvertical-horizontal enrichment program[¬e]""']",NA,,"Non-random, but matched","['Page 19:\n[¬s]""Mathemati\xad\ncally-gifted students are those students who scored\nat or above the eighty-fifth percentile on the CTBS[¬e]""', 'Page 45:\n[¬s]""Three schools with special programs for the mathe\xad\nmatically-gifted that had the highest number of\nmathematically-gifted students were designated as the\nexperimental groups. The three other schools without\nany programs for the mathematically-gifted were\nassigned to the control groups[¬e]""', 'Page 55:\n[¬s]""The pretest was also used as a covariate in\nthose analyses where the assumption of homogeneity of\nslopes was verified by preliminary analyses[¬e]""']",Intervention was assigned to students attending schools with highest numbers of gifted and talents students - concern higher density of gifted and talented in intervention school might confound results as sharing school with higher numbers of more able students likely to influence outcomes Conditions were matched on higher Maths achievement School level was controlled statistically,,School - cluster,"['Page 45:\n[¬s]""Three schools with special programs for the mathe\xad\nmatically-gifted that had the highest number of\nmathematically-gifted students were designated as the\nexperimental groups[¬e]""']",NA,,['Cluster RCT'],NA,"Students were selected for intervention if they were in schools with higher numbers of gifted students (to maximise intervention group size), possible confound as program may be influenced by density of gifted students in a school ",,Not applicable,"['Page 45:\n[¬s]""Three schools with special programs for the mathe\xad\nmatically-gifted that had the highest number of\nmathematically-gifted students were designated as the\nexperimental groups.[¬e]""']",Schools/students were selected for intervention on basis of having larger numbers of gifted and talented students - possible confound,
40642439,Long (1957),1957,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Secondary/High school'],NA,NA,,High ecological validity,NA,NA,,"['16', '17', '18']",NA,NA,,1,"['Page 16:\n[¬s]""This study was confined to the students enrolled in\nsecond year algebra classes in Bosse High School[¬e]""']",,1,"['Page 16:\n[¬s]""This study was confined to the students enrolled in\nsecond year algebra classes in Bosse High School[¬e]""']",,1,"['Page 16:\n[¬s]""This study was confined to the students enrolled in\nsecond year algebra classes in Bosse High School[¬e]""']",,NA,NA,NA,,2,"['Page 17:\n[¬s]""and the other\ntwo classes were the experimental group*[¬e]""']",,2,"['Page 17:\n[¬s]""which two classes were used as the control group[¬e]""']",,4,"['Page 16:\n[¬s]""It involved four algebra classes of[¬e]""', 'Page 17:\n[¬s]""which two classes were used as the control group and the other\ntwo classes were the experimental group* S[¬e]""']",,NA,NA,NA,,['No'],NA,NA,,Random (please specify),"['Page 17:\n[¬s]""two classes were used as the control group and the other two classes were the experimental group* Students were placed in these classes at random and the classes to serve as the ex\xad perimental group were selected at random*[¬e]""']",Random assignment within a school,,Individual,NA,NA,,['Cluster RCT'],"['Page 16:\n[¬s]""It involved four algebra classes of[¬e]""', 'Page 17:\n[¬s]""which two classes were used as the control group and the other\ntwo classes were the experimental group* Students were placed\nin these classes at random and the classes to serve as the ex\xad\nperimental group were selected at random*[¬e]""']",NA,,Yes,"['Page 17:\n[¬s]""Students were placed\nin these classes at random and the classes to serve as the ex\xad\nperimental group were selected at random*[¬e]""']",NA,
40642440,Loomer (1962) 1_1,1962,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['9', '10']",NA,NA,,39,"['Page 64:\n[¬s]""39[¬e]""']",,5,NA,,5,"['Page 58:\n[¬s]""The school system has f i v e elementa ry""\n""schools.[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,23,"['Page 80:\n[¬s]""Twenty-three classrooms cons t i tu t ed the population for th i s study.[¬e]""']",,NA,NA,NA,,['Yes (Please specify)'],NA,"This study has three different grades  4, 5, 6, different ability levels and 2 groups  homogeneous vs. heterogeneous. As instructed by the coding team, grade 4 homogeneous high vs. heterogeneous bright will be coded.",,Unclear,NA,NA,,Individual,"['Page 60:\n[¬s]"" fte r the pupils were placed into one of the fiv e a b i l i t y le v e ls , they were then assigned to a class section at t h e i r p a r tic u la r grade l e v e l.[¬e]""']",NA,,['Multisite RCT'],"['Page 58:\n[¬s]""The grouping procedure employed in t h i s system was dependent upon\nthe number of sect ions per grade in a bu i l d i ng . Wherever there were\ntwo or more sections of a grade the pup i ls were grouped. Grouping\ncentered around ca re fu l cons idera t ion of such fac tors as i n t e l l i g e n c e\nquo t i en t , mental age, chronological age, sex, reading achievement l e v e l ,\no v e r - a l l composite on a standardi zed t e s t , teacher \'s appraisa l of\na b i l i t y , and the school adm i n i s t ra to r \' s judgment.""\n""Wi th the above informat ion secured for each c h i l d , the p r i nc ipa l\no f the bu i ld ing was responsible fo r grouping the pup i l s . This was done\nby ca t ago r i z ing each pupi l of a p a r t i c u l a r grade into one of f i ve\ngeneral a b i l i t y l e v e l s . These f i v e a b i l i t y l ev e l s were designated\nb r i gh t , above average, average, below average, and low. The p r i nc ipa l s\nand teachers placed each c h i l d , bearing in mind the fac to rs o f\ngrouping mentioned p rev ious l y , in to one o f the f i v e a b i l i t y l e v e l s .[¬e]""']",NA,,Not applicable,"['Page 58:\n[¬s]""Wi th the above informat ion secured for each c h i l d , the p r i nc ipa l\no f the bu i ld ing was responsible fo r grouping the pup i l s . This was done\nby ca t ago r i z ing each pupi l of a p a r t i c u l a r grade into one of f i ve\ngeneral a b i l i t y l e v e l s . These f i v e a b i l i t y l ev e l s were designated\nb r i gh t , above average, average, below average, and low. The p r i nc ipa l s\nand teachers placed each c h i l d , bearing in mind the fac to rs o f\ngrouping mentioned p rev ious l y , in to one o f the f i v e a b i l i t y l e v e l s .[¬e]""']",NA,
45336763,Loomer (1962) 1_2,1962,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['10', '11']",NA,NA,,5,"['Page 58:\n[¬s]""f i v e elementa ry\nschools[¬e]""']",,5,"['Page 58:\n[¬s]""f i v e elementa ry\nschools[¬e]""']",,5,NA,,NA,NA,NA,,"Not applicable, classes were divided by the intervention, there were 8 grade 4 classes in total  ",NA,,"Not applicable, classes were divided by the intervention, there were 8 grade 4 classes in total  ","['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,"Not applicable, classes were divided by the intervention, there were 8 grade 4 classes in total  ",NA,,NA,NA,NA,,['Yes (Please specify)'],NA,There are multiple strands to the study  EPPI request Grade 5 only (Homogeneous High v. Heterogeneous Bright),,"Non-random, not matched prior to treatment",NA,NA,,Individual,NA,NA,,['Retrospective QED  '],NA,NA,,Not applicable,NA,NA,
45336762,Loomer (1962) 1_3,1962,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],"['Page 2:\n[¬s]""d i sse r t a t i on[¬e]""']",NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,"The intervention require no additional commitment, resources or specialism as it involves grouping students according to ability using conventional methods",,"['11', '12']",NA,NA,,5,"['Page 58:\n[¬s]""f i v e elementa ry\nschools[¬e]""']",,5,"['Page 58:\n[¬s]""f i v e elementa ry\nschools[¬e]""']",,5,"['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,NA,NA,NA,,4 Inferred assuming classes were less than 30,"['Page 64:\n[¬s]""Number o f I nd i v i dua l s by Grade, A b i l i t y Level , and Type Class[¬e]""']",,3 inferred assuming classes were less than 30 ,NA,,7 inferred assuming classes were less than 30,NA,,NA,NA,NA,,['No'],"['Page 63:\n[¬s]""Involved in the study were pupi ls from s ix teen homogeneous classes""\n""Seven other classes involved in the study were\nheterogeneous[¬e]""']",NA,,"Non-random, but matched","['Page 58:\n[¬s]""Grouping\ncentered around ca re fu l cons idera t ion of such fac tors as i n t e l l i g e n c e\nquo t i en t , mental age, chronological age, sex, reading achievement l e v e l ,\no v e r - a l l composite on a standardi zed t e s t , teacher \'s appraisa l of\na b i l i t y , and the school adm i n i s t ra to r \' s judgment.[¬e]""', 'Page 61:\n[¬s]""Because no grouping, as described e a r l i e r , could be done\nin a s i t u a t i on o f th is type, the pupi ls were assigned to t h e i r p a r t i c u l a r\ngrade l eve ls in the usual random fashion.""\n""heterogeneous s ingle sect ion grades[¬e]""']","Students were assigned to homogeneous (intervention) if the school had data on IQ mental age, chronological age, reading attainment, overall academic attainment, teacher judgement and school administrators judgement.  Students were assigned to control at random if the school did not carry out this collation process.",,Individual,NA,NA,,['Retrospective QED  '],"['Page 61:\n[¬s]""heterogeneous s ingle sect ion grades""\n""Because no grouping, as described e a r l i e r , could be done\nin a s i t u a t i on o f th is type, the pupi ls were assigned to t h e i r p a r t i c u l a r\ngrade l eve ls in the usual random fashion.[¬e]""', 'Page 63:\n[¬s]""Each class was i d e n t i f i e d as homogeneous or\nheterogeneous. The homogeneous group was comprised o f those classes\nwhich were formed using the p rev ious l y mentioned bases for grouping\naccording to a b i l i t y l e v e l s . The heterogeneous group was composed o f\nthose classes where no grouping by a b i l i t y l eve l s was p rac t iced .[¬e]""']",NA,,Not applicable,NA,NA,
45336761,Loomer (1962) 1_4,1962,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,"The intervention required no additional commitment, resources or specialism as it involves grouping students according to ability using conventional methods",,"['7', '8']",NA,NA,,5,NA,,5,NA,,5,NA,,NA,NA,NA,,8,NA,,8,NA,,8,NA,,NA,NA,NA,,['No'],"['Page 61:\n[¬s]""In the one sect ion were located students who\nranged in a b i l i t y from the b r i gh t a b i l i t y leve l to and inc lud ing pupi ls\nfrom the below average a b i l i t y l e v e l . The other class was also l im i t ed\nin range.\ngrouping procedure, from the above average a b i l i t y to and inc luding\nstudents from the low a b i l i t y l e v e l .[¬e]""']",NA,,"Non-random, but matched","['Page 62:\n[¬s]""Types o f Classes and A b i l i t y Levels Contained Wi thin[¬e]""']","Students were assigned to homogeneous (intervention) if the school had data on IQ mental age, chronological age, reading attainment, overall academic attainment, teacher judgement and school administrators judgement. Students were assigned to control at random if the school did not carry out this collation process.",,Individual,"['Page 65:\n[¬s]""For each pupi l the fo l l ow i ng informa t ion was c o l l e c t e d :\na) I n t e l l i g e n c e Quotient - Most recent on record.\nb) Grade - As of September 1, 1961.\nc) Age - As o f September 1, 1961\nd) Mental Age - Most recent on record.\ne ) Chronological Age - Most recent on record.\nf )\nIowa Tests of Basic S k i l l s Results - I n i t i a l , 1961 and F i n a l ,\n1962. For a l l areas of Tests ( i . e . Vocabulary, Reading,\nLanguage, Work Study S k i l l s , A r i thme t i c , and Composite.)[¬e]""']",NA,,['Retrospective QED  '],"['Page 63:\n[¬s]""The homogeneous group was comprised o f those classes\nwhich were formed using the p rev ious l y mentioned bases for grouping\naccording to a b i l i t y l e v e l s . The heterogeneous group was composed o f\nthose classes where no grouping by a b i l i t y l eve l s was p rac t iced .[¬e]""']",NA,,Not applicable,"['Page 58:\n[¬s]""Grouping\ncentered around ca re fu l cons idera t ion of such fac tors as i n t e l l i g e n c e\nquo t i en t , mental age, chronological age, sex, reading achievement l e v e l ,\no v e r - a l l composite on a standardi zed t e s t , teacher \'s appraisa l of\na b i l i t y , and the school adm i n i s t ra to r \' s judgment[¬e]""', 'Page 63:\n[¬s]""The homogeneous group was comprised o f those classes\nwhich were formed using the p rev ious l y mentioned bases for grouping\naccording to a b i l i t y l e v e l s . The heterogeneous group was composed o f\nthose classes where no grouping by a b i l i t y l eve l s was p rac t iced .[¬e]""']",NA,
45336760,Loomer (1962) 1_5,1962,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,"The intervention required no additional commitment, resources or specialism as it involves grouping students according to ability using conventional methods",,"['6', '7']",NA,NA,,5,"['Page 58:\n[¬s]""The school system has f i v e elementa ry\nschools[¬e]""']",,5,"['Page 58:\n[¬s]""Of the f i v e , only one is composed of s ing le sections of\nclasses from k inderga r ten through grade s i x . The remaining four have\ns ingle sections o f some grades and double or t r i p l e sections o f other\ngrades.[¬e]""']",,5,"['Page 58:\n[¬s]""Of the f i v e , only one is composed of s ing le sections of\nclasses from k inderga r ten through grade s i x . The remaining four have\ns ingle sections o f some grades and double or t r i p l e sections o f other\ngrades.[¬e]""']",,NA,NA,NA,,8 intervention divides classes consequently intervention group drawn form all classes,"['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,8,"['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,8,"['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,NA,NA,NA,,['No'],"['Page 61:\n[¬s]""In the one sect ion were located students who\nranged in a b i l i t y from the b r i gh t a b i l i t y leve l to and inc lud ing pupi ls\nfrom the below average a b i l i t y l e v e l .[¬e]""']",NA,,"Non-random, but matched",NA,"Students were assigned to intervention based on matched criteria of IQ general academic attainment, reading attainment  and staff judgement, students were assigned to control where they had not been through this collation process",,Individual,"['Page 58:\n[¬s]""Grouping\ncentered around ca re fu l cons idera t ion of such fac tors as i n t e l l i g e n c e\nquo t i en t , mental age, chronological age, sex, reading achievement l e v e l ,\no v e r - a l l composite on a standardi zed t e s t , teacher \'s appraisa l of\na b i l i t y , and the school adm i n i s t ra to r \' s judgment[¬e]""']",NA,,['Retrospective QED  '],"['Page 63:\n[¬s]""The homogeneous group was comprised o f those classes\nwhich were formed using the p rev ious l y mentioned bases for grouping\naccording to a b i l i t y l e v e l s . The heterogeneous group was composed o f\nthose classes where no grouping by a b i l i t y l eve l s was p rac t iced[¬e]""']",NA,,Not applicable,"['Page 58:\n[¬s]""Grouping\ncentered around ca re fu l cons idera t ion of such fac tors as i n t e l l i g e n c e\nquo t i en t , mental age, chronological age, sex, reading achievement l e v e l ,\no v e r - a l l composite on a standardi zed t e s t , teacher \'s appraisa l of\na b i l i t y , and the school adm i n i s t ra to r \' s judgment.[¬e]""', 'Page 63:\n[¬s]""The homogeneous group was comprised o f those classes\nwhich were formed using the p rev ious l y mentioned bases for grouping\naccording to a b i l i t y l e v e l s . The heterogeneous group was composed o f\nthose classes where no grouping by a b i l i t y l eve l s was p rac t iced[¬e]""']","Students not randomised, intervention allocates students to homogeneous groups based on specified criteria and staff judgement - heterogeneous group were those not process through this selection  ",
45336759,Loomer (1962) 1_6,1962,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,"The intervention required no additional commitment, resources or specialism as it involves grouping students according to ability using conventional methods",,"['11', '12']",NA,NA,,5,"['Page 58:\n[¬s]""The school system has f i v e elementa ry\nschools[¬e]""']",,5,"['Page 58:\n[¬s]""The school system has f i v e elementa ry\nschools.[¬e]""']",,5,"['Page 58:\n[¬s]""The school system has f i v e elementa ry\nschools[¬e]""']",,NA,NA,NA,,7,"['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,7,"['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,7,"['Page 59:\n[¬s]""D i s t r i b u t i o n o f Classes[¬e]""']",,NA,NA,NA,,['No'],"['Page 61:\n[¬s]""In the one sect ion were located students who\nranged in a b i l i t y from the b r i gh t a b i l i t y leve l to and inc lud ing pupi ls\nfrom the below average a b i l i t y l e v e l . The other class was also l im i t ed\nin range.\ngrouping procedure, from the above average a b i l i t y to and inc luding\nstudents from the low a b i l i t y l e v e l[¬e]""']",NA,,"Non-random, but matched",NA,"Students were assigned to homogeneous (intervention) if the school had data on IQ mental age, chronological age, reading attainment, overall academic attainment, teacher judgement and school administrators judgement. Students were assigned to control at random if the school did not carry out this collation process",,Individual,"['Page 65:\n[¬s]""For each pupi l the fo l l ow i ng informa t ion was c o l l e c t e d :\na) I n t e l l i g e n c e Quotient - Most recent on record.\nb) Grade - As of September 1, 1961.\nc) Age - As o f September 1, 1961\nd) Mental Age - Most recent on record.\ne ) Chronological Age - Most recent on record.\nf )\nIowa Tests of Basic S k i l l s Results - I n i t i a l , 1961 and F i n a l ,\n1962. For a l l areas of Tests ( i . e . Vocabulary, Reading,\nLanguage, Work Study S k i l l s , A r i thme t i c , and Composite.)[¬e]""']",NA,,['Retrospective QED  '],"['Page 63:\n[¬s]""The homogeneous group was comprised o f those classes\nwhich were formed using the p rev ious l y mentioned bases for grouping\naccording to a b i l i t y l e v e l s . The heterogeneous group was composed o f\nthose classes where no grouping by a b i l i t y l eve l s was p rac t iced .[¬e]""']",NA,,Not applicable,NA,"Students not randomised, intervention allocates students to homogeneous groups based on specified criteria and staff judgement - heterogeneous group were those not process through this selection",
40642442,Ludeman (1969),1969,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,"['Secondary/High school', 'Middle school']",NA,NA,,High ecological validity,NA,NA,,"['17', '18', '12', '13', '14', '15', '11', '16']",NA,NA,,2 see Table II & III,NA,,3 see Table II & III,NA,,3,"['Page 108:\n[¬s]""Seniors at Lincoln Northeast High School, Lincoln Sontheast High\nSchool, and Lincoln High School, who had completed a six-year secondary\nschool mathematics sequence in either the standard program or in the\naccelerated program, were tested over common mathematics learnings[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],NA,NA,,['No'],NA,NA,,Retrospective Quasi Experimental Design (QED),"['Page 117:\n[¬s]""Therefore a partial randomization of students was possible by selecting the control group\'s subjects to be statistically analyzed with the non- random experimental group. As pointed out above, total randomization was not possible.[¬e]""']","Participants were already assigned by teachers - however, analysis allowed for partial randomisation",,Individual,NA,NA,,['Retrospective QED  '],"['Page 108:\n[¬s]""The students who constituted the control and experimental groups\nwere pre-deterained; the researcher had no opportunity to randomise\nsubjects in the accelerated program or in the standard program since\nthey were placed in these programs six years prior to the testing. The\nsubjects tested in the accelerated program were designated the experi\xad\nmental group and those students in the standard program were classified\nas the control group.[¬e]""']",NA,,Not applicable,"['Page 117:\n[¬s]""By a process of randomisation an equal sample of control group\nsubjects was obtained above this I. Q. division mark, and a random\nsample in the low I. Q. range was obtained. This randomization was\nexecuted by the use of a table of random numbers applied to the total\ngroup of standard mathematics subjects from all three high schools.?\nTherefore a partial randomization of students was possible by selecting\nthe control group\'s subjects to be statistically analyzed with the non-\nrandom experimental group. As pointed out above, total randomization\nwas not possible.[¬e]""']",NA,
40642443,Luttrell (1959),1959,NA,['Setting or streaming'],NA,,Dissertation,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,
40642451,Mikkelson (1963),1963,NA,['Setting or streaming'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Middle school'],"['Page 18:\n[¬s]""Junior High[¬e]""']",NA,,High ecological validity,NA,intervention was implemented during school hours and grouped students into homogenous classes with regular and altered curriculums,,"['12', '13']","['Page 14:\n[¬s]""he distribution of the experimental and\ncontrol students among the seventh grade[¬e]""']",NA,,1,NA,,1,NA,,1,"['Page 7:\n[¬s]""Northeast junior High School is one of thirteen\nJunior High Schools in a large metropolitan school system\nof approximately seventy thousand students. Northeast, with\nits enrollment of 1,100 and staff of fifty certificated\npersonnel, is located in a residential area of the city of\nMinneapolis.[¬e]""']",,NA,NA,NA,,2,NA,,6,NA,,8 classes  3 7th grade (1 exp. 2 control) 5 8th grade (1 exp. 4 control,"['Page 32:\n[¬s]""Ana ly sis\nthe three\n-y\ngroups. A comparison was also made between\nI\neighth grade classes and between the experimental\neach of the\nand the\nHomogeneous\n9\n1\n2\n1\n2\nHeterogeneous\n14\n4\n2\n1\n3 •\ny\nof variance was used to test the differences\nseventh grade treatments and the five eighth\nComparisons were made betwe[¬e]""']",,NA,NA,NA,,['No'],NA,NA,,Random (please specify),"['Page 3:\n[¬s]""In each grade the seventy students were randomly\ndivided into an experimental and control group of thirty-five\nstudents each.[¬e]""']",NA,,Individual,NA,NA,,['Individual RCT'],"['Page 3:\n[¬s]""In each grade the seventy students were randomly\ndivided into an experimental and control group of thirty-five\nstudents each.[¬e]""']",NA,,Yes,"['Page 12:\n[¬s]""and then\none-half of the students were selected for the experimental\ngroup by means of a table of random numbers.[¬e]""']",NA,
40642453,Moorhouse (1964) 1_1,1964,"During the first three years of elementary school, the range in reading level among pupils becomes wider and wider. It is common to find five to seven reading levels represented by the pupils in a fourth-grade class. Beyond fourth grade, reading differences become even",['Setting or streaming'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['9', '10']",NA,Grade 4 - As specified in comments,,1,"['Page 2:\n[¬s]"". The pupils in\nSchool A are referred to as the experi\xad\nmental group.[¬e]""']",,1,"['Page 2:\n[¬s]""The two\nelementary schools are referred to as\nSchool A and School B.[¬e]""', 'Page 4:\n[¬s]""Pupils in the same grades of School\nB, who served as a control group, were\nnot assigned to interclass grou[¬e]""']",,2,"['Page 2:\n[¬s]""The two\nelementary schools are referred to as\nSchool A and School B. T[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,14 7 per school. Irrelevant though because they were re-grouped for reading ,NA,,NA,NA,NA,,['No'],NA,NA,,"Non-random, not matched prior to treatment",NA,NA,,School - cluster,NA,2 schools were assigned to intervention or control. Indivicual pupils in the intervention school were then assigned to a class based on their reading level.,,['Prospective QED'],NA,NA,,Not applicable,NA,NA,
