ID,toolkit_strand,short_title,main_authors,year,main_title,parent_title,parent_authors,type_name,abstract,volume,issue,pages,doi,url,publisher,city,institution
74069971,['Peer tutoring'],Li (2012) 1_1,Li Tao   ,2012,Remedial education with incentivized peer‐tutoring  Evidence from migrant children schools in China,Developing Economies,NA,"Journal, Article",This paper evaluates the impact of a remedial education program performed in two Chinese migrant children schools. The program used a conditional cash transfer contract to encourage peer tutors to help their underperforming classmates. Incentivized peer-tutoring significantly improved the academic performance of the underperforming tutees over a semester. The impact persisted in the second semester when the intervention was removed. Our results suggest that nongovernment organizations and government agencies can increase their capacity of remedying education by incorporating incentivized peer-tutoring into their existing merit-based scholarship and conditional cash transfer programs.,50,4,334-350,https //doi.org/10.1111/j.1746-1049.2012.00178.x,https //onlinelibrary.wiley.com/doi/10.1111/j.1746-1049.2012.00178.x,NA,NA,NA
74069972,['Peer tutoring'],Li (2012) 1_2,Li Tao   ,2012,Remedial education with incentivized peer‐tutoring  Evidence from migrant children schools in China,Developing Economies,NA,"Journal, Article",This paper evaluates the impact of a remedial education program performed in two Chinese migrant children schools. The program used a conditional cash transfer contract to encourage peer tutors to help their underperforming classmates. Incentivized peer-tutoring significantly improved the academic performance of the underperforming tutees over a semester. The impact persisted in the second semester when the intervention was removed. Our results suggest that nongovernment organizations and government agencies can increase their capacity of remedying education by incorporating incentivized peer-tutoring into their existing merit-based scholarship and conditional cash transfer programs.,50,4,334-350,https //doi.org/10.1111/j.1746-1049.2012.00178.x,https //onlinelibrary.wiley.com/doi/10.1111/j.1746-1049.2012.00178.x,NA,NA,NA
74069973,['Peer tutoring'],Mackley (2009),Mackley Shirley R  ,2009,Kindergarten Peer-assisted Learning Strategies with English Language Learners  An empirical dissertation,NA,NA,Dissertation,"The Kindergarten Peer-Assisted Literacy Strategies (K-PALS) program is a supplemental, collaborative intervention designed to complement the current curriculum within schools (Mathes, Clancy-Menchetti, & Torgesen, 2001). The K-P ALS program has been cited as a ""best practice"" by the National Reading Panel (National Reading Panel, 2000). This study utilized a supplemental cooperative learning intervention with 48 Kindergarten students and answered the following questions  (1) Did students make gains in basic reading skills?  (2) Did the K-PALS ESL students make more gains than the Control group ESL students?  (3) Did the K-PALS non-ESL students make more gains than the Control group non-ESL students?  (4) Did the students in the K-PALS group show greater growth in LNF than in NWF? and (5) Will females in the K-PALS group show greater gains than males in the K-PALS condition? Findings from this study suggest that students showed growth across all skills. However, students in the KPALS condition did not evidence significantly strongerskills than the Control group students on the DIBELS measures. Numerous limitations are discussed and future directions are addressed in the body of this paper.",NA,NA,NA,NA,https //explore.openalex.org/works/W1577375340,NA,NA,Philadelphia College of Osteopathic Medicine
74069974,['Peer tutoring'],Marshak (2011),Marshak Lisa   Mastropieri Margo A  Scruggs Thomas E  ,2011,Curriculum enhancements in inclusive secondary social studies classrooms,Exceptionality,NA,"Journal, Article","This investigation compared the use of traditional instruction with that of classwide peer tutoring using materials containing embedded mnemonic strategies to provide strategic information and supplemental practice of important content. Eight inclusive seventh grade social studies classes with 186 students, of whom 42 were classified with mild disabilities, were randomly assigned to treatment and traditional conditions, delivered over 10 weeks of instruction. All students were given a pretest, three unit tests, and a posttest. Overall findings revealed that experimental condition classes statistically outperformed comparison condition classes on content learned  this was true for target content (taught directly in the experimental condition) as well as nontarget content (related information not included in the experimental condition). Implications for inclusive content area instruction are provided.",19,2,61-74,https //doi.org/10.1080/09362835.2011.562092,https //eric.ed.gov/?id=EJ923893,NA,NA,NA
74069975,['Peer tutoring'],Martí-Alcaide (2021),Martí-Alcaide Andrés   Alegre Francisco   ,2021,The influence of fixed peer tutoring on student academic achievement  An experience in primary school mathematics,Turkish Journal of Computer and Mathematics Education (TURCOMAT),NA,"Journal, Article","In recent years it has been observed that mathematics is the subject with the lowest results in Spain and Europe. Several authors indicate that this low performance is due, among other factors, to a traditional teaching approach. In this experiment, an experience of peer tutoring in the area of mathematics was carried out in a 1st grade classroom. The number of participants was 18, forming 9 pairs of students. A pretest-posttest quasi-experimental design was used with no control group.The effect of this methodology on students\u0027 academic performance was analyzed. The analysis of the results showed an overall statistically significant improvement in academic performance (t-test =3.11, p\u003c.01). The effect size associated with the experience was Hedge\u0027s g = 0.51. Despite the success of this experience, these results should be viewed with caution. The fact that this was an experience of short duration, with a small number of students and the absence of a control group should lead the reader to consider the final results of this work cautiously.",12,14,4238-4246,NA,https //www.proquest.com/docview/2623927092,NA,NA,NA
74069976,['Peer tutoring'],Mastropieri (2005),Mastropieri Margo A  Scruggs Thomas E  Graetz Janet E  ,2005,Cognition and learning in inclusive high school chemistry classes,Cognition and Learning in Diverse Settings,NA,"Journal, Article","The purpose of this investigation was to compare outcomes associated with peer tutoring vs. teacher-directed instruction for secondary level students with mild disabilities in inclusive chemistry classes. Thirty-nine students of whom 10 were classified with disabilities participated in a 9-week chemistry unit, under either experimental or traditional instruction conditions. The same co-teachers, including one chemistry and one special education teacher during the regularly assigned chemistry classes, taught both classes. The students in the experimental condition participated in classwide peer tutoring of important content required on statewide high stakes testing. Mnemonic and other verbal cues were included to facilitate verbal recall, and peer questioning provided for comprehension and elaboration of the concepts. Post-tests revealed that students in the tutoring condition outperformed students in the traditional condition, and that the gains of the students with learning disabilities descriptively exceeded those of the typically-achieving students. Students without learning disabilities outperformed students with learning disabilities, and students scored higher on factual items than on comprehension items. Implications for instruction and future research are discussed.",18,NA,107–118,https //doi.org/10.1016/S0735-004X(05)18005-7,https //www.emerald.com/insight/content/doi/10.1016/S0735-004X(05)18005-7/full/html,Emerald Group Publishing Limited,NA,NA
74069977,['Peer tutoring'],Mattatall (2017),Mattatall Chris A  ,2017,"Using Peer Assisted Learning Strategies for boys, Aboriginal learners, and at-risk populations",Reading & Writing Quarterly,NA,"Journal, Article","This study reports on one school district’s attempt to address reading gaps in boys, Aboriginal students, and special education students at 1st grade by implementing Peer Assisted Learning Strategies (PALS) to supplement classroom reading instruction. Findings indicate that compared to previous years, when PALS was not used, students in this study made significantly greater gains in reading scores. Boys made similar gains to girls, Aboriginal students made similar gains to non-Aboriginal students, and at-risk students closed the achievement gap slightly with their typically achieving peers. For students who did not make adequate progress in reading throughout the year, the data indicate that the best predictor of at-risk status by the end of 1st grade was not a student’s sex or Aboriginal status but the ease with which he or she could effortlessly identify the sounds of letters and read words on entering the 1st grade.",33,2,155-170,https //doi.org/10.1080/10573569.2016.1142914,https //eric.ed.gov/?id=EJ1136697,NA,NA,NA
74069978,['Peer tutoring'],McDuffie (2009),McDuffie Kimberly A  Mastropieri Margo A  Scruggs Thomas E  ,2009,Differential effects of peer tutoring in co-taught and non-co-taught classes  Results for content learning and student-teacher interactions,Exceptional Children,NA,"Journal, Article","Differential effects of a peer-tutoring intervention on the academic achievement of 203 7th-grade science students with and without disabilities in co-teaching and non-co-teaching settings were examined over an 8-week period. Impact of peer tutoring was assessed using a 2 condition by 2 settings by 2 types of students analysis of covariance with pretests as covariates. Results indicate that the peer-tutoring intervention was associated with improvements in student performance, and students in co-teaching settings perform better than those in non-co-teaching settings, but no additional value was added when peer tutoring was implemented in co-taught classrooms. Because co-teaching is increasingly used for teaching students with disabilities in general education classroom settings, implications of these findings for current practice and the need for future research are discussed.",75,4,493-510,https //doi.org/10.1177%2F001440290907500406,https //www.proquest.com/docview/201204014,NA,NA,NA
74069981,['Peer tutoring'],Mitchell (2016),Mitchell Rebekkah J  Morrison Timothy G  Feinauer Erika   Wilcox Brad   Black Sharon   ,2016,Effects of fourth and second graders’ cross-age tutoring on students’ spelling,Reading Psychology,NA,"Journal, Article","A quasi-experimental study examined some effects of cross-age tutoring on fourth grade tutors\u0027 and second grade tutees\u0027 ability to spell accurately and correct errors on their own rough drafts. Half of the participating tutors were trained in tutoring skills  half were not. All participants were given pre- and post-assessments. On dictated writing assessments, second graders improved significantly, although fourth graders did not. On a free writing assessment, both second and fourth graders had significant gain scores. Observations during tutoring sessions showed benefits for both tutors and tutees.",37,1,147-166,https //doi.org/10.1080/02702711.2015.1025164,https //eric.ed.gov/?id=EJ1079250,NA,NA,NA
74069982,['Peer tutoring'],Müller (2016),Müller Bettina   Richter Tobias   Križan Ana   Hecht Teresa   Ennemoser Marco   ,2016,How to analyze interpersonal and individual effects in peer-tutored reading intervention,Journal Of Experimental Education,NA,"Journal, Article","Reading strategy interventions relying upon peer tutoring are a common way to foster poor readers' comprehension skills. Those interventions are based on the assumption that tutees benefit from the (higher) reading skills of their tutors. However, this interpersonal effect has not yet been tested explicitly because the effectiveness of peer tutoring is commonly analyzed separately for tutees and tutors or with aggregated data. The present study illustrates how interpersonal and individual effects of a peer-tutored reading strategy intervention can be estimated using dyads as units of analysis in structural equation modeling. To demonstrate the application of the model, data from an experimental intervention study comparing the effects of a peer-tutored reading strategy training and a control condition in Grade 4 (N = 68 dyads) were analyzed.",84,4,744-763,https //doi.org/10.1080/00220973.2015.1065219,https //eric.ed.gov/?id=EJ1107933,NA,NA,NA
74069983,['Peer tutoring'],Nnamani (2020),Nnamani Amuche P  Akabogu Josephine U  ,2020,Enhancing interest among senior secondary students in expository essay writing in South East Nigeria  The reciprocal peer tutoring approach,Global Journal Of Health Science,NA,"Journal, Article","The study focused on investigating the impact reciprocal peer tutoring teaching approach has in promoting interest among senior secondary school students in writing expository essay in Igbo –Etiti Local Government Area, South-East, Nigeria. The effect of gender in promoting interest in expository essay writing among senior secondary school students was also investigated. Two research questions and three null hypotheses guided the study. The study adopted a quasi- experimental design. 75 (32 males and 43 females) in two intact classes consisted of the sample for the study. Expository Essay Writing Interest Inventory (EEWII) which was face validated by four consultants was used as an instrument to data for the study. Mean, standard deviation and analysis of covariance (ANCOVA) were used to analyze the data collected. Results obtained revealed that reciprocal peer tutoring teaching approach was effective in promoting interest in expository essay among the students. The result also indicated that the variation in the mean interest scores of male and female students in expository essay was not significant. The interaction effect of gender and the teaching approach on mean interest scores of senior secondary school students in expository essay writing was also not significant. Hence, the researchers recommended that secondary school teachers should adopt this teaching approach for expository essay writing teaching in secondary schools.",12,5,38-45,https //doi.org/10.5539/GJHS.V12N5P38,https //www.ccsenet.org/journal/index.php/gjhs/article/view/0/42339,NA,NA,NA
74069984,['Peer tutoring'],Ohadugha (2020),Ohadugha Rosemary Ogechi  Chukwuemeka Emeka Joshua  Babatunde Abdullateef Eyitayo  ,2020,"Impact of peer-mediated learning on achievement and motivation in computer science among senior secondary school students in Minna Metropolis, Niger State",Contemporary Educational Technology,NA,"Journal, Article","The study examined the Impact of Peer-Mediated Learning on achievement and motivation in computer science among senior secondary school students in Minna metropolis, Niger state. The study adopted a randomized pre-test, post-test control group design. Two hypotheses were formulated to guide the study. Purposive sampling technique was used to select four (4) Private Secondary Schools from Minna, Metropolis. Eighty (80) Students were drawn from the four Secondary Schools as sample size through stratified random sampling technique. Validated Test Instrument  Basic Computer Skills Acquisition Test (BCSAT) and Questionnaire  Motivated Strategy for Learning Questionnaire (MSLQ) vetted by experts from Computer Science and Educational Technology Departments were used for data collection. The BCSAT was made up of 20 items multiple-choice objective test questions to test students’ cognitive knowledge and 5 practical questions, each comprising steps that tested students’ computer practical skills while MSLQ, a Likert scale with 31 items was used to determine the motivational beliefs of students taught computer skills. ANOVA and Kruskal Wallis H test was used for data analysis and was tested at 0.05 level of significance. The study revealed that there was a statistically significant difference in the mean scores of students taught using Peer-Mediated Learning (PML) than those taught using conventional method. The study further revealed that students’ motivation towards PML were significantly positive when compared to the students taught using conventional method. Based on these findings, the researchers recommended that Secondary Schools should adopt PML for effective teaching and learning of computer skills related concepts in Computer Science.",12,1,ep263,https //doi.org/10.30935/cedtech/7629,https //eric.ed.gov/?id=EJ1244709,NA,NA,NA
74069985,['Peer tutoring'],Oloyede (2019),Oloyede Muhideen Abiodun  Bamidele Emmanuel Folorunso  Oladipupo Popoola Oluwasegun  ,2019,Relative effectiveness of peer tutoring and think-pair-share strategies in improving senior secondary school students’ academic performance in chemistry in Osogbo,Journal of Global Research in Education and Social Science,NA,"Journal, Article","The study examined the effects of peer tutoring and think-pair-share instructional strategies in improving students’ academic performance in Chemistry. It also compared the effects of peer tutoring and think-pair-share strategies in improving students’ attitude towards Chemistry. These were with a view to highlighting which of the teaching strategies that can improve students’ academic performance in Chemistry. The study adopted a non-equivalent pre-test, post-test control group experimental research design. The population for the study consisted of all public senior secondary class one (SS 1) science students in Osogbo. Out of the two local government areas in Osogbo, Olorunda Local Government was selected using simple random sampling technique. Three senior secondary schools were selected in the Local Government Area and one intact class was selected from each of the schools using simple random sampling technique. The total sample size was 113 (38, 37 and 38 from each of the three schools). The schools were randomly assigned to three groups (Peer Tutoring, Think-Pair-Share and Teacher Expository) using simple random sampling technique. Two instruments, the Chemistry Achievement Test (CAT) and Questionnaire on Attitudes of Students towards Chemistry (QASTC) were used to collect data for the study. Data collected were analysed using Analysis of Covariance (ANCOVA).The results showed that, there was a significant difference in the performance of students exposed to peer tutoring, think-pair-share instructional strategies and those exposed to teacher expository teaching strategy (F= 28.970  p 0.05). The Think-Pair-Share Teaching Strategy (TPSTS) had best significant effect on student academic performance than Peer Tutoring Teaching Strategy (PTTS) and Teacher Expository Teaching Strategy (TETS). Students exposed to TPSTS had a mean difference of 1.8904 when compared with PTTS and 4.1287 mean difference when compared with TETS. The study concluded that think-pair-share was a better teaching strategy in improving students’ academic performance in Chemistry than peer tutoring teaching strategy and the teacher expository teaching strategy respectively.",13,6,228-238,NA,https //explore.openalex.org/works/W3009533227,NA,NA,NA
74069986,['Peer tutoring'],Olulowo (2020),Olulowo Taiwo Grace  Ige Olugbenga A  Ugwoke Ernest O  ,2020,Using peer tutoring to improve students’ academic achievement in financial accounting concepts,Education Research International,NA,"Journal, Article","This study investigated the effectiveness of the peer tutoring instructional strategy in improving students’ academic achievement in financial accounting concepts. A nonrandomized pretest-posttest control group quasi-experimental design with a 2 × 2 × 3 factorial matrix was adopted. The research sample comprised 137 purposively selected students from eight intact classes in secondary schools in Southern Nigeria. The experimental group adopted a peer tutoring instructional strategy, while the control group was exposed to the conventional lecture method. Teachers’ Instructional Guides on peer tutoring and conventional method and Financial Accounting Achievement Test were used to collect data for this study. Results affirmed that the peer tutoring instructional strategy is more effective in improving students’ academic achievement in financial accounting concepts than the conventional lecture method. The outcome of this study also shows that the experimental strategy was not sensitive to gender but sensitive to socioeconomic status. Sequel to this finding, the study recommends that post-basic school teachers should make use of the peer tutoring instructional strategy to present financial accounting lessons in secondary schools to advance students’ attainment in the subject.",2020,NA,1-10,https //doi.org/10.1155/2020/8871235,https //www.proquest.com/docview/2448264391,NA,NA,NA
74069987,['Peer tutoring'],Onabanjo (2006),Onabanjo I Oluyemi  Okpala PN   ,2006,"Peer tutoring – assisted instruction, parent supportiveness and student locus of control – as determinants of academic achievement in senior secondary school mathematics",African Journal Of Educational Studies In Mathematics And Sciences,NA,"Journal, Article","The study investigated the effect of peer tutoring-assisted instruction, parent supportiveness and students locus of control on achievement in Senior Secondary Mathematics. It adopted a non-randomized pretest posttest control group design in a quasi experimental setting. It involves 300 senior secondary II students from six coeducational secondary schools in Odogbolu and Ijebu – Ode Local Government Areas of Ogun State Nigeria. The data collected were analysed using analysis of Covariance (ANCOVA). The findings revealed that there was significant main effect of treatment (peer tutoring) on mathematics achievement, it also revealed a significant interaction effect of treatment and parent supportiveness on achievement in mathematics. The three way interaction was founded not to be significant. The implication and recommendations were made.",2,1,9-17,https //doi.org/10.4314/ajesms.v2i1.38583,https //explore.openalex.org/works/W2068376275,NA,NA,NA
74069988,['Peer tutoring'],Pastore (2008),Pastore Patrick James  ,2008,Reading comprehension achievement and peer vs. teacher-directed tutoring,NA,NA,Dissertation,"Literacy is an important life skill which must be mastered in order to actively participate in today’s society. The ability to read is arguably the most important aspect of literacy skills and as such it transcends subject areas. In consequence of this, literacy has become a major focal point of today's educational system. In classrooms throughout America, tutoring is implemented as a form of supplemental instruction. This is done under the assumption that tutoring truly is an effective means of increasing student achievement in the core curricular areas. As current research suggests that tutoring is an effective means of increasing students' skills in the area of literacy, particularly reading comprehension, this research study explores that truth. Specific focus is given to identifying which format, direct tutoring or peer tutoring, is more effective for increasing student achievement within the realm of reading comprehension of middle school-aged students. This study was conducted in an urban school district where less than half of the student population tests at the proficiency level on the 6th grade New York State English Language Arts (ELA) Exam. The heterogeneous sample group of twenty sixth grade students was randomly assigned to one of two experimental groups  a peer tutoring group and a direct tutoring group. The students for the two groups were pulled from all three of the ability-grouped sixth grade homerooms with a representative number of male and female students to eliminate gender as a possible construct. Peer tutors were selected and trained on the procedures and routines of tutoring. The study was conducted over eight, one-hour tutoring sessions. Research data includes pre and post-test assessments, student journals, and observational notes regarding student levels of engagement, on-task behavior, and their active participation in the tutoring session. Research data reports that while students in both groups increased in reading comprehension literacy, students in the peer tutoring group had a greater change overall. This suggests that peer tutoring may be more effective in increasing the reading comprehension achievement of middle school students in urban populations.",NA,NA,NA,NA,https //explore.openalex.org/works/W657118918,NA,NA,State University of New York College
74069989,['Peer tutoring'],Pilten (2016),Pilten Gulhiz   ,2016,The evaluation of effectiveness of reciprocal teaching strategies on comprehension of expository texts,Journal Of Education And Training Studies,NA,"Journal, Article","The purpose of the present research is investigating the effects of reciprocal teaching in comprehending expository texts. The research was designed with mixed method. The quantitative dimension of the present research was designed in accordance with pre-test-post-test control group experiment model. The quantitative dimension of the present research was designed in accordance with descriptive case study. The work group of the present research consists of 54 students of a primary school in the Konya province in 2014-2015. Reading Comprehension Evaluation Scale was developed by the researcher and implemented as pre-test and post-test on the work-group. Teacher / students interview forms were used for collecting qualitative data. At the end of 11-week teaching process, expository text comprehension skills of experiment group students, on who reciprocal teaching strategy was implemented, developed more than control group students, on who teaching process projected in the curriculum was implemented, at a statistically significant level.",4,10,232-247,https //doi.org/10.11114/jets.v4i10.1791,https //eric.ed.gov/?id=EJ1114674,NA,NA,NA
74069990,['Peer tutoring'],Puranik (2017),Puranik Cynthia S  Patchan Melissa M  Lemons Christopher J  Al Otaiba Stephanie   ,2017,Using peer assisted strategies to teach early writing  Results of a pilot study to examine feasibility and promise,Reading And Writing,NA,"Journal, Article","Despite the poor outcomes for U.S. students on national writing tests, overall research on how to teach writing is sparse, and this scarcity is more pronounced in the early years of beginning to write. In this study 81,200 we present preliminary findings from Year 1 of a 3-year Institute of Education Sciences-funded Goal 2 project aimed at improving the writing performance of kindergarten children. We designed peer assisted writing strategies (PAWS) and tested its feasibility and promise. Participants for this study were 86 kindergartners ranging in age from 62 to 76 months, recruited from five classes in two different schools. It was feasible for research staff to deliver PAWS, which combined the need to focus early writing instruction on critical transcription skills with an effective learning pedagogy (i.e., peer-assisted learning). Lessons that targeted writing letters focused on formation and fluency, and lessons that targeted spelling focused on teaching letter sound correspondence for spelling decodable words and recognition and spelling practice for sight words. Results indicated that there were statistically significant differences between the PAWS participants and the control children on the alphabet fluency and essay post-test measures. Thus preliminary results indicate that PAWS instruction helped children, on average, improve early writing skills. Directions for future research are discussed.",30,1,25-50,https //doi.org/10.1007/s11145-016-9661-9,https //eric.ed.gov/?id=ED575152,NA,NA,NA
74069991,['Peer tutoring'],Puranik (2018),Puranik Cynthia S  Petscher Yaacov   Al Otaiba Stephanie   Lemons Christopher J  ,2018,Improving kindergarten students’ writing outcomes using peer-assisted strategies,Elementary School Journal,NA,"Journal, Article","The primary focus of this study was to determine the feasibility of teacher implementation of peer-assisted writing strategies (PAWS) in improving the writing outcomes of kindergarten children. Six classrooms were recruited, and 3 were randomly assigned to the experimental condition. Results indicated that the content, length, and formatting of the lessons were adequate for the teachers to deliver the lessons with fidelity. Students enjoyed PAWS, as reflected in the end-of-the-year surveys. Statistically significant differences between the experimental and control classrooms were noted for punctuation and sentence writing quality. In addition, preliminary results with our small sample size suggest that differences in writing performance between the PAWS and control classrooms were moderated by school type. In the medium-performing schools, differences between pre- and posttest scores were statistically significant for alphabet-writing fluency, punctuation, and sentence and essay curriculum-based writing measures, with effect sizes ranging from 0.69 to 1.96.",118,4,680-710,https //doi.org/10.1086/697432,https //eric.ed.gov/?id=ED616359,NA,NA,NA
74069993,['Peer tutoring'],Rafdal (2011) 1_1,Rafdal Brooke H  McMaster Kristen L  McConnell Scott R  Fuchs Douglas   Fuchs Lynn S  ,2011,The effectiveness of kindergarten peer-assisted learning strategies for students with disabilities,Exceptional Children,NA,"Journal, Article","This study determined the effectiveness of Kindergarten Peer-Assisted Learning Strategies (K-PALS) for students with disabilities. The researchers randomly assigned 89 kindergartners with individualized education programs (IEPs) from 47 classrooms to control (n = 9)  K-PALS Level 1 (teachers received 1-day workshop  n = 19)  or K-PALS Level 2 (teachers received workshop plus booster sessions  n = 19). Multivariate analysis of covariance on posttest measures of beginning reading skills indicated that K-PALS students outperformed controls on alphabetic and oral reading measures, but that no reliable between-group differences were attributable to level of support. The researchers also discuss directions for further research and implications for implementing classroom-based reading interventions for students with disabilities.",77,3,299-316,https //doi.org/10.1177%2F001440291107700303,https //eric.ed.gov/?id=EJ918895,NA,NA,NA
74069994,['Peer tutoring'],Rafdal (2011) 1_2,Rafdal Brooke H  McMaster Kristen L  McConnell Scott R  Fuchs Douglas   Fuchs Lynn S  ,2011,The effectiveness of kindergarten peer-assisted learning strategies for students with disabilities,Exceptional Children,NA,"Journal, Article","This study determined the effectiveness of Kindergarten Peer-Assisted Learning Strategies (K-PALS) for students with disabilities. The researchers randomly assigned 89 kindergartners with individualized education programs (IEPs) from 47 classrooms to control (n = 9)  K-PALS Level 1 (teachers received 1-day workshop  n = 19)  or K-PALS Level 2 (teachers received workshop plus booster sessions  n = 19). Multivariate analysis of covariance on posttest measures of beginning reading skills indicated that K-PALS students outperformed controls on alphabetic and oral reading measures, but that no reliable between-group differences were attributable to level of support. The researchers also discuss directions for further research and implications for implementing classroom-based reading interventions for students with disabilities.",77,3,299-316,https //doi.org/10.1177%2F001440291107700303,https //eric.ed.gov/?id=EJ918895,NA,NA,NA
74069995,['Peer tutoring'],Rahman (2017),Bani Abdel Rahman Majdoleen Sultan  Al–Zoubi Suhail Mahmoud  ,2017,Effects of classwide peer tutoring on word attack skills among students with learning disabilities,European Journal of Special Education Research,NA,"Journal, Article","This study investigated the effects of classwide peer tutoring (CWPT) on word attack skills among students with learning disabilities (LD). The participants included 5 students with LD in the control group and 4 students with LD in the CWPT experimental group  all of the students were in the third grade in Najran, Kingdom of Saudi Arabia (KSA). The word attack test (WAT) was developed and administered to the two groups as the pretest and posttest. The students in the experimental group received instruction through CWPT, whereas the students in the control group received individual instruction. In the WAT posttest, the mean rank of the students in the experimental group was significantly higher than that of the control group.",2,5,88-101,https //doi.org/10.5281/zenodo.838262,https //eric.ed.gov/?id=ED583655,NA,NA,NA
74069996,['Peer tutoring'],Roma (2019),Roma Kholifuddin   Gatot Sutapa Y Sudarsono  ,2019,Peer tutoring strategy to teach reading comprehension,Jurnal Pembelajaran Prospektif,NA,"Journal, Article","This study was a quasi-experimental study. It was to find out the use of peer tutoring strategy and its significant effect to teach reading comprehension. The population of this research was the whole year-8 students of SMP NEGERI 2 Pontianak. Cluster random sampling was used to determine the sample. The samples were students of year-8 H as the experimental group and year-8 D as the control group. Measurement technique was employed in this research. The tool of collecting data was reading test and further analyzed by using SPSS software. The research result showed that peer tutoring strategy was effective to teach reading comprehension and Ho rejected since t value > ttable (5.081 > 2.0032). The result of the effect size calculation yielded a strong effect (1.237). In brief, it can be concluded that peer tutoring strategy had the strong effect in teaching reading comprehension of narrative text. It is suggested to be applied in teaching reading comprehension.",4,1,1-8,http //doi.org/10.26418/jpp.v4i1.37788,https //jurnal.untan.ac.id/index.php/lp3m/article/view/37788,NA,NA,NA
74069997,['Peer tutoring'],Scruggs (2012),Scruggs Thomas E  Mastropieri Margo A  Marshak Lisa   ,2012,Peer‐mediated instruction in inclusive secondary social studies learning  Direct and indirect learning effects,Learning Disabilities Research And Practice,NA,"Journal, Article","Ten inclusive middle school social studies classes, including 133 general education students, and 24 students with mild disabilities (21 with learning disabilities and 3 with emotional disabilities), were assigned at random to a traditional instruction condition, or an experimental condition involving classwide peer tutoring with specialized materials and parent training. After 18 weeks of instruction, posttest data revealed that students in the experimental condition gained significantly more than students in the traditional instruction condition. These effects were observed on content included in the tutoring intervention, as well as on related content that was taught but not included in the tutoring intervention. Results are discussed within the context of recent research on inclusive secondary content area instruction.",27,1,12-20,https //doi.org/10.1111/j.1540-5826.2011.00346.x,https //eric.ed.gov/?id=EJ956683,NA,NA,NA
74069998,['Peer tutoring'],Simpkins (2009),Simpkins Pamela McCrea  Mastropieri Margo A  Scruggs Thomas E  ,2009,Differentiated curriculum enhancements in inclusive fifth-grade science classes,Remedial And Special Education,NA,"Journal, Article","Sixty-one normally achieving and at-risk fifth-grade students (of whom three had learning disabilities), in three classrooms, were taught two 5-week science units via experimental or control conditions in which treatment order and unit of instruction were counterbalanced. In the control condition, students received typical instruction, with teacher lecture and discussion, textbook reading, and worksheet exercise completion. In the experimental condition, students received differentiated curriculum enhancements, in which multitiered activities were undertaken by students in a classwide peer tutoring format. Analysis of gain score data revealed that students scored higher on production tests, but not identification tests, when in the experimental condition. Student and teacher reports indicated a high degree of satisfaction with experimental methods and materials.",30,5,300-308,https //doi.org/10.1177%2F0741932508321011,https //eric.ed.gov/?id=EJ854563,NA,NA,NA
74069999,['Peer tutoring'],Song (2017),Song Yang   Loewenstein George   Shi Yaojiang   ,2017,Heterogeneous effects of peer tutoring  Evidence from rural Chinese middle schools,Research In Economics,NA,"Journal, Article","Peer tutoring is a well-known type of peer-assisted learning, which has proven to be a cost-effective intervention. We designed a peer tutoring program that matches high-performing students as tutors to their low-performing classmates and provides non-monetary incentives for them to study together and improve the pair’s academic performance. We implemented the program and tested the effects in rural Chinese middle schools. The program significantly improved the tutors’ math scores and produced other benefits regarding study attitude and social behaviors. However, the program did not improve the tutees’ math scores and instead augmented their learning stress. The most compelling explanation is that the set-up of the program brought to light the tutees’ standing, by design, in the bottom half of their class.",72,1,33-48,https //doi.org/10.1016/j.rie.2017.05.002,https //www.sciencedirect.com/science/article/abs/pii/S1090944317301151,NA,NA,NA
74070000,['Peer tutoring'],Spörer (2009),Spörer Nadine   Brunstein Joachim Clemens  Kieschke Ulf   ,2009,Improving students' reading comprehension skills  Effects of strategy instruction and reciprocal teaching,Learning And Instruction,NA,"Journal, Article","The aim of this study was to investigate the effects of three different forms of strategy instruction on 210 elementary-school students\u0027 reading comprehension. Students were assigned to any one of three intervention conditions or to a traditional instruction condition (control condition). Training students were taught four reading strategies (summarizing, questioning, clarifying, predicting) and practiced these strategies in small groups (reciprocal teaching), pairs, or instructor-guided small groups. At both the post- and follow-up test the intervention students attained higher scores on an experimenter-developed task of reading comprehension and strategy use than the control students who received traditional instruction. Furthermore, students who practiced reciprocal teaching in small groups outperformed students in instructor-guided and traditional instruction groups on a standardized reading comprehension test.",19,3,272-286,https //doi.org/10.1016/j.learninstruc.2008.05.003,https //eric.ed.gov/?id=EJ830387,NA,NA,NA
