id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,int_name_ht,int_name_info,int_name_CLEAN,int_desc_ht,int_desc_info,int_desc_CLEAN,int_objec_ht,int_objec_info,int_objec_CLEAN,int_prov_raw,int_prov_ht,int_prov_info,int_prov_CLEAN,int_training_raw,int_training_ht,int_training_info,int_training_CLEAN,int_part_raw,int_part_ht,int_part_info,int_part_CLEAN,int_approach_raw,int_approach_ht,int_approach_info,int_approach_CLEAN,digit_tech_raw,digit_tech_ht,digit_tech_info,digital_tech_CLEAN,parent_partic_raw,parent_partic_ht,parent_partic_info,parent_partic_CLEAN,int_when_raw,int_when_ht,int_when_info,int_when_CLEAN,int_who_raw,int_who_ht,int_who_info,int_who_CLEAN,int_dur_ht,int_dur_info,int_dur_CLEAN,int_freq_ht,int_freq_info,int_freq_CLEAN,int_leng_ht,int_leng_info,int_leng_CLEAN,int_fidel_raw,int_fidel_ht,int_fidel_info,int_fidel_CLEAN,int_cost_raw,int_cost_ht,int_cost_info,int_cost_CLEAN,out_eval_raw,out_eval_ht,out_eval_info,out_eval_CLEAN,eef_eval_raw,eef_eval_CLEAN,base_diff_raw,base_diff_ht,base_diff_info,base_diff_CLEAN,comp_anal_raw,comp_anal_ht,comp_anal_info,comp_anal_CLEAN,comp_var_rep_raw,comp_var_rep_ht,comp_var_rep_info,comp_var_rep_CLEAN,comp_var_raw,comp_var_ht,comp_var_info,comp_var_CLEAN,clust_anal_raw,clust_anal_ht,clust_anal_info,clust_anal_CLEAN
71101055,Hough (1996),1996,['EY_Extra hours'],NA,,NA,Full-Day Kindergarten Program,,NA,Students attended a full-day schedule at kindergarten.,,"['Page 1:\n[¬s]""explored the ways in which\nthe full-day kindergarten program is beneficial and/or detrimental to\nstudents compared to the half-day and/or extended-day program.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,NA,180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['Yes'],"['Page 4:\n[¬s]""Stratification on geographic\nlocation, school size, student norm-referenced test data, and socio-economic status of\npatrons was considered in order to select a comparable control grow msisting of 7\nschools, plus one alternate.[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101056,Humphrey (1980),1980,['EY_Extra hours'],NA,,NA,Full-day kindergarten program,,"['Page 39:\n[¬s]""The difference in full-day and half-diy programs was the\ntime involved. In the full-day program there was more time for elabora-\ntion as each skill was de-Jeloped. Further, as children succeed in mas-\ntering skills, the additional time allowed students to move forward to-\nward more formal instruction.[¬e]""']",NA,,"['Page 15:\n[¬s]""The major purpose of this study was to present some findings relative to the benefits and effectiveness of total learning in the full- day kindergarten program as compared to the traditional half-day kinder- garten program.""\n""To \'etermine the loss or gain of cognitive growth in full-day\nand half-day kindergarten children during the pilot program[¬e]""', 'Page 16:\n[¬s]""To determine a limited indication of loss or gain in psycho-\nmotor, affective, and linguistic growth of full-day and\nhalf-day kindergarten children during the pilot program[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,"['Class teachers', 'Teaching assistants']","['Page 38:\n[¬s]""Staff personnel for each full-day kindergarten classroom consisted of\none certified kindergartan teacher and from one to three kindergarten\nassistants depending upon the classroom enrollment.[¬e]""', 'Page 38:\n[¬s]""Staff personnel for each full-day kindergarten classroom consisted of\none certified kindergartan teacher and from one to three kindergarten\nassistants depending upon the classroom enrollment.[¬e]""']",NA,,"['Page 85:\n[¬s]""Half-day students show 10.8% absences for the twenty-seven week\nperiod as compared to 8.5% absences Lcom the full day students.[¬e]""']",27,,NA,5,,"['Page 18:\n[¬s]""Half-day Kindersarten: A kindergarten class that meets for\n21/2 hours in the morning or in the afternoon.""\n""full school day from approximately 8:30 a.m. to 2:30 p.m.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['Yes'],"['Page 45:\n[¬s]""In order to have the same socio-economic background represented\nin the full-day kindergarten results and in the half-day kindergarten\nresults, the random sampling of half-day kindergarten students for the\ncontrol group was selected from schools that matched the socio-economic\nareas of the four full-day pilot schools.[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101080,Humphrey (1988),1988,['EY_Extra hours'],NA,,"['Page 1:\n[¬s]""full-day, everyday kindergarten[¬e]""']",NA,,"['Page 36:\n[¬s]""Both programs were designed to help children grow in cognitive, psychomotor, affective, and linguistic skills. The cognitive and psychomotor skills were taught by direct instruction, for example, by teaching letters of the alphabet using a workbook; the affective and linguistic skills were taught by informal instruction,""\n""The difference in full-day and half-day programs was the time\ninvolved. In the full-day program there was more time for elaboration\nas each skill was developed. Further, as children succeeded in mastering\nskills, the additional time allowed students to move forward toward more\nformal instruction.[¬e]""']",NA,,"['Page 1:\n[¬s]""The purpose of the study was to determine\nwhether the students who completed full-day, everyday kindergarten in\n1979 or 1980 obtained long-term benefits.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,"['Class teachers', 'Teaching assistants']",NA,NA,,"['Page 90:\n[¬s]""Half-day students had 10.8 percent absences for the 27-week period\nas compared to 8.5 percent absences for the full-day students.[¬e]""']",27,,NA,5,,"['Page 74:\n[¬s]""it\'s a waste of time to send a child 2} hours\nto school, five days a week, when he can go all day (five\ndays a week) and learn more.""[¬e]""']",150,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 44:\n[¬s]""In order to have the same socioeconomic backgrounds represented in the\nfull-day kindergarten results and in the half-day kindergarten results, the\nrandom sampling of half-day kindergarten students for the control group was\nselected from schools that matched the socioeconomic areas of the four\nfull-day pilot schools.[¬e]""']",NA,,['Yes'],"['Page 44:\n[¬s]""In order to have the same socioeconomic backgrounds represented in the\nfull-day kindergarten results and in the half-day kindergarten results, the\nrandom sampling of half-day kindergarten students for the control group was\nselected from schools that matched the socioeconomic areas of the four\nfull-day pilot schools.[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101081,Jarvis (1988),1988,['EY_Extra hours'],NA,,"['Page 4:\n[¬s]""all-day kindergarten[¬e]""']",NA,,"['Page 4:\n[¬s]""all-day kindergarten[¬e]""']",NA,,"['Page 4:\n[¬s]""to better prepare pupils for school,\nlessen the need for remediation, and decrease referrals to\nspecial education[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,NA,180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,"['Is this an EEF evaluation?', 'An organization commissioned independently to evaluate']",NA,NA,,Yes,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,['Educational attainment'],NA,NA,,['No'],NA,NA,
71101057,Johnson (1974),1974,['EY_Extra hours'],NA,,"['Page 2:\n[¬s]""ALL DAY KINDERGARTEN[¬e]""', 'Page 3:\n[¬s]""full-day kindergarten[¬e]""']",NA,,"['Page 2:\n[¬s]""ALL DAY KINDERGARTEN[¬e]""', 'Page 3:\n[¬s]""full-day kindergarten[¬e]""']",NA,,"['Page 12:\n[¬s]""attain higher placement or\nreading levels[¬e]""', 'Page 2:\n[¬s]""PUPIL ACHIEVEMENT[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 3:\n[¬s]""Each year, data were recorded on an experimental\nfull-day kindergarten group and a half-day control group in the form\nof readiness scores obtained in September and May and of achievement\ntest scores obtained in May.[¬e]""']",38,,NA,5,,"['Page 14:\n[¬s]""Full-day kindergarten: A kindergarten class arrangement under\nwhich a class group meets for a full school day from approximately\n9:00\\A.M. to 3:00 P.M. or 3:15 P.M.[¬e]""', 'Page 15:\n[¬s]""Half-day kindergarten: A kindergarten class that meets for\nhalf a school day from approximately 9:00 A.M. to 11:30 A.M.[¬e]""']",210,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,"['Gender', 'Socio-economic status']",NA,NA,,['No'],NA,NA,
71101082,Koopsman (1991),1991,['EY_Extra hours'],NA,,"['Page 2:\n[¬s]""all-day kindergarten programs,[¬e]""']",NA,,"['Page 2:\n[¬s]""all-day kindergarten programs,[¬e]""']",NA,,NA,NA,,['Local education authority or district'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Small group/intensive support (3-5)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 1:\n[¬s]""an all-day kindergarten program[¬e]""']",NA,,['Class teachers'],"['Page 1:\n[¬s]""an all-day kindergarten program[¬e]""']",NA,,NA,38,,NA,5,,NA,180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,"['Is this an EEF evaluation?', 'The developer']",NA,NA,,Yes,,['Yes'],"['Page 6:\n[¬s]""Year:\n1987\nMean\nAll-day\nHalf-day""\n""56.604\n48.179""\n""Std\nN\n(16.961)\n(15.746)[¬e]""']",NA,,['Yes'],NA,NA,,['Yes'],NA,NA,,['Educational attainment'],NA,NA,,['No'],NA,NA,
71101059,Kruse (2007),2007,['EY_Extra hours'],NA,,"['Page 7:\n[¬s]""full-day""\n""kindergarten program.[¬e]""']",NA,,"['Page 7:\n[¬s]""full-day""\n""ndergarten program.[¬e]""']",NA,,"['Page 7:\n[¬s]""chievement of academic skills[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],"['Page 7:\n[¬s]""full-day or half-day kindergarten program[¬e]""']",NA,,NA,38,,NA,5,,"['Page 18:\n[¬s]""“Half-day kindergarten” refers to daily\nkindergarten of approximately two and a half to three hours per day. This\nformat is considered traditional in the U.S. and was historically the most\ncommon structure of the kindergarten school day. “Full-day kindergarten”\nrefers to kindergarten settings in which children attend on a daily basis an\naverage of five to six hours per day[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,"['Is this an EEF evaluation?', 'The developer']",NA,NA,,Yes,,['No/Unclear'],NA,NA,,['Yes'],NA,NA,,['Yes'],NA,NA,,"['Educational attainment', 'Gender', 'Socio-economic status']","['Page 91:\n[¬s]""Mean Pretest and Posttest Scores for Girls and Boys in Full-day & Half-Day\nKindergarten by Entrance Age5[¬e]""', 'Page 86:\n[¬s]""Socioeconomic status is described at the school level, as shown\nin Table 4.[¬e]""']",NA,,['Yes'],"['Page 82:\n[¬s]""Hierarchical Linear Modeling (HLM) was selected to further the\nanalysis[¬e]""']",NA,
40117260,Lee (2006),2006,['Extending school time'],NA,,NA,Full-day versus half-day Kindergarten year,,"['Page 4:\n[¬s]""The nation\x92s kindergartners, both in public and private schools, are now about equally divided into half-day and full-day programs (NCES 2000).[¬e]""']",They measure children's academic performance at the beginning and end of the Kindergarten year from schools following a half-day and schools following a full-day programme.,,"['Page 4:\n[¬s]""Our purpose in this study is to evaluate the relative ef\x1ecacy of full-day and half-day kindergarten over that school year. Our focus is on children\x92s cognitive development, although we recognize that other outcomes of the kindergarten experience are also important.[¬e]""']",NA,,['School or group of schools'],"['Page 14:\n[¬s]""how the type of kindergarten program children experience\ninﬂuences their academic achievement.[¬e]""']",NA,,['No'],NA,NA,,['Students'],"['Page 14:\n[¬s]""how the type of kindergarten program children experience\ninﬂuences their academic achievement[¬e]""']",NA,,['Large group/class teaching (+6)'],"['Page 19:\n[¬s]""with an average\nwithin-school sample of17 children)[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 19:\n[¬s]""Of the 8,455 sampled kindergartners,\n55.7 percent (weighted percent) were in full-day programs and 44.3 percent\nattended half-day kindergartens[¬e]""']",NA,,['Class teachers'],"['Page 18:\n[¬s]""Information at both waves was\nalso collected from parents, through structured interviews administered by\ntelephone, and from each child’s kindergarten teacher, through written surveys.[¬e]""']",NA,,"['Page 15:\n[¬s]""1998–99[¬e]""']",38,,"['Page 15:\n[¬s]""data collected in school year 1998–99[¬e]""']",5,,"['Page 2:\n[¬s]""full-day kindergartens than half-day programs[¬e]""', 'Page 32:\n[¬s]""In terms of hours children spend in school, full-day kindergarten is on average a double dose ofhalf-day kindergarten;""\n""half-day children are in school\njust under 16 hours per week, whereas full-day children are in school nearly\n32 hours per week.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['An organization commissioned independently to evaluate'],"['Page 18:\n[¬s]""The data we use were drawn from the Early Childhood Longitudinal Study\x97Kindergarten Class of 1998\x9699 (ECLS-K), sponsored by the National Center for Education Statistics (NCES) (U.S. Department of Education 2000)[¬e]""']",NA,,No,,['Yes'],"['Page 24:\n[¬s]""Characteristics of Kindergarten Children in Half-Day and Full-Day Schools[¬e]""']",NA,,['Yes'],"['Page 27:\n[¬s]""Variance components for random effects: Between-school SD .214*** .172*** Between-school variance (t 00 ) .046*** .030***[¬e]""']",NA,,['Yes'],NA,NA,,"['Socio-economic status', 'Other (please specify)', 'Educational attainment']","['Page 24:\n[¬s]""Average SES[¬e]""', 'Page 24:\n[¬s]""Average age (months) 66.0 66.6*** (4.3)* (4.2)[¬e]""', 'Page 24:\n[¬s]""Average fall math score 20.2*** 19.0 (7.1)** (6.8) Average spring math score 28.0* 27.6 (8.4) (8.5) Average fall literacy score 22.3*** 21.6 (8.3)** (7.7) Average spring literacy score 31.8 32.0 (9.8) (9.9)[¬e]""']",NA,,['Yes'],"['Page 21:\n[¬s]""In an HLM model such as we use here (with children nested in schools), analyses are at two levels. Level 1 focuses on individuals within each school, where children\x92s achievement scores are adjusted for the academic and social background characteristics of their kindergarten peers in that school. Although HLM uses maximum likelihood statistical estimation, this procedure can be conceptualized as analogous to a series of small within-school regressions\x97 one in each school\x97with regression coef\x1ecients (mostly intercepts, but possibly also other regression slopes) becoming outcomes at the next level. Adjusted outcomes (one for each school) become the dependent variables in a school- level analysis. Our research questions are addressed at level 2; the decision to offer kindergarten as a full-day or half-day program is made by schools. The full-day/half-day effect is adjusted for other structural and compositional characteristics of schools. More detail about the HLM procedures as they apply in this study is provided as we describe our results.[¬e]""', 'Page 26:\n[¬s]""Multivariate and Multilevel HLM Results[¬e]""']",NA,
71101083,Lewis (2000),2000,['EY_Extra hours'],NA,,"['Page 105:\n[¬s]""At-risk fiill-dav kindergarten.[¬e]""']",NA,,"['Page 105:\n[¬s]""This group of students was identified from\nthroughout the district as being “at-risk"" based on a total score below 69 on the DIAL-\nR/AGS.[¬e]""', 'Page 106:\n[¬s]""The hours for the FDK were the same as those for elementary grades 1-6 (6.5 hours/day).\nAccording to a description of the FDK class provided by the school district, the FDK\nfollowed the regular kindergarten curriculum but was taught by a teacher holding both\nspecial education and regular education certification (although this was not a district\nrequirement). The instruction was heavily language-based, with a great deal of repetition\nand re-teaching o f concepts and new information. There was an emphasis on “hands-on,”\nprojected-oriented activities.[¬e]""']",NA,,"['Page 99:\n[¬s]""This\npresent study examined differences between FDK and HDK experiences over a longer\nterm (Grades K-3). Also, it included an examination o f possible differences on measures\nof social outcomes.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 106:\n[¬s]""Maximum class size was\nestablished at IS[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 106:\n[¬s]""The hours for the FDK were the same as those for elementary grades 1-6 (6.5 hours/day).[¬e]""']",NA,,['Class teachers'],"['Page 106:\n[¬s]""According to a description of the FDK class provided by the school district, the FDK\nfollowed the regular kindergarten curriculum but was taught by a teacher holding both\nspecial education and regular education certification (although this was not a district\nrequirement).[¬e]""']",NA,,NA,38,,NA,5,,"['Page 19:\n[¬s]""Should districts move from the typical\nhalf-day program (usually 2.5 to 3.0 hours/day) to a full-day program consistent with the[¬e]""', 'Page 20:\n[¬s]""rest of the elementary classes?[¬e]""', 'Page 56:\n[¬s]""Fuil-day kindergarten (FDK) usually means the same number of hours as the\nrest of the elementary school (6.0-6.5). T""\n""Half-day kindergarten (HDK) usually means a shortened day (2.5-3.0 hours),\nwith a morning and afternoon session.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 124:\n[¬s]""The groups were first examined using an analysis of variance procedure (ANOVA) to determine if the three groups were comparable or whether there were significant differences among them.""\n""he groups were compared on two variables: the\ntotal score on the DIAL-R/AGS and the chronological age at the time o f the screening.""\n""This finding\nindicated that the three groups were significantly different from each other.""\n""and the Risk group\nscored significantly higher than the FDK group.[¬e]""']",NA,,['Yes'],"['Page 124:\n[¬s]""This finding\nindicated that the three groups were significantly different from each other. The Control\ngroup scored significantly higher than both the FDK and Risk groups, and the Risk group\nscored significantly higher than the FDK group. The DIAL-R/AGS was used as a\ncovariate in further analyses.[¬e]""']",NA,,['Yes'],NA,NA,,['Gender'],"['Page 104:\n[¬s]""Male\nN\n%\nFemale\nN\n%\nFDK\nN = 43\n31\n72.1\n12\n27.9\nControl\nN * 43\n31\n72.1\n12\n27.9\nRisk\nN = 59\n34\n57.6\n25\n42.4\nTotal\nN - 145\n96\n66.2\n49\n33[¬e]""']",NA,,['No'],NA,NA,
71101060,Lotowycz (1984),1984,['EY_Extra hours'],NA,,"['Page 6:\n[¬s]""all-day kindergarten[¬e]""']",NA,,"['Page 40:\n[¬s]""All-day kindergarten: also known as a full-day kin\xad\ndergarten; a kindergarten class that meets for a full\nschool day from approximately 8:30 a.m. to 2:30 p.m.[¬e]""']",NA,,"['Page 6:\n[¬s]""This study attempted to determine whether or not dif\xad\nferences exist in academic achievement and self-concept\nperception of comparable groups of kindergarten students\nattending all-day kindergarten and half-day kindergarten\nprograms.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,"Not specified, full classroom can be assumed",,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 40:\n[¬s]""a full\nschool day from approximately 8:30 a.m. to 2:30 p.m.[¬e]""']",NA,,['Class teachers'],"['Page 47:\n[¬s]""Eleven kindergarten teachers participated in the study.""\n""Eight of the nine teachers\nresponding to the survey possessed a Bachelor\'s Degree in\nEducation. One half-day teacher possessed a Master\'s\nDegree in Education.""\n""The total years of teaching experience ranged from 14\nyears to 26 years of teaching experience for the all-day\nkindergarten teachers. The total years of teaching experi\xad\nence for half-day teachers ranged from 13 years to 27 years\nof teaching experience for the teachers.""\n""Kindergarten teaching experience ranged from 1 year of\nteaching experience to 26 years for the all-day kindergar\xad\nten teachers. Kindergarten teaching experience ranged from\n2 years of teaching experience to 21 years of kindergarten\nteaching experience for half-day teachers.[¬e]""']",NA,,"['Page 39:\n[¬s]""The experimental group con\xad\nsisted of those all-day kindergarten students attending an\nall-day kindergarten during the 1983-1984 school year[¬e]""']",38,,NA,5,,"['Page 40:\n[¬s]""All-day kindergarten: also known as a full-day kin\xad\ndergarten; a kindergarten class that meets for a full\nschool day from approximately 8:30 a.m. to 2:30 p.m.""\n""Half-day kindergarten: a kindergarten class that\nmeets for 2 1/2 hours in the morning or in the afternoon.\nApproximate meeting hours are 8:30 a.m. to 11:00 a.m. and\n12:00 p.m. to 2:30 p.m.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,['Educational attainment'],"['Page 60:\n[¬s]""Data were presented for 18 6 kindergarten stu\xad\ndents representing 112 all-day students and 7 4 half-day\nstudents available to the three data collections.[¬e]""']",NA,,['No'],NA,NA,
71101084,MacRae (1990),1990,['EY_Extra hours'],NA,,"['Page 7:\n[¬s]""Full Day Kindergarten[¬e]""']",NA,,"['Page 25:\n[¬s]""A\nKindergarten schedule in which children attend every day\nfor the full school day. Usually a five hour and thirty\nminute day. For the purpose of this study, additional\ntime that students spend in school, will be considered\nallocated time, rather than time spent on particular\ndesignated skills or curriculum.[¬e]""']",NA,,"['Page 7:\n[¬s]""The purpose of this study was to investigate\nwhether students attending a Full Day Kindergarten (1)\nmade greater academic gains in Kindergarten than Half Day\nstudents, (2) adjusted more easily to first grade than\nHalf Day students and (3) whether academic gains of the\ntwo groups were maintained at the end of first grade.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 106:\n[¬s]""All of the classrooms in the study were\nself-contained.(i.e., a learning environment in which the\nteacher and the class of students spend the major portion""\n""TABLE 3.1\nSAMPLE SIZES[¬e]""', 'Page 107:\n[¬s]""of the day together in their own classroom.) In each\nclassroom the teacher had been with the students since\nthe beginning of the school year.[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 25:\n[¬s]""A\nKindergarten schedule in which children attend every day\nfor the full school day. Usually a five hour and thirty\nminute day. For the purpose of this study, additional\ntime that students spend in school, will be considered\nallocated time, rather than time spent on particular\ndesignated skills or curriculum.[¬e]""']",NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,"['Page 19:\n[¬s]""The length of\nthe school day for these sections was four hours and\nfifteen minutes (275 minutes) as opposed to the ""regular""\nshorter Kindergarten sections (RDK/HDED) that ran for two\nhours and forty minutes (160 minutes) daily.[¬e]""', 'Page 25:\n[¬s]""Usually a five hour and thirty\nminute day.[¬e]""']",115 ,,['Qualitative'],"['Page 124:\n[¬s]""Teachers\' daily schedules collected at the beginning of the study were too vague for analysis due to the beginning of a changing trend to the whole language approach of reading. The schedules or follow up questions did not elicit specific amounts of time spent on phonics or math, since whole language emphasizes the entire process as integrated instruction.""\n""Therefore the\nresearcher was not able to evaluate the effect of\nspecific reading programs or lengths of time spent on any\nspecific skill, and relate it to different groups of\nchildren.[¬e]""']",NA,,['Yes (Please add details)'],"['Page 196:\n[¬s]""Cost Information\nPresent estimates of the additional cost per kindergarten section of\nthe EKD program are $11,733. These costs Include a H time teacher\nsalary and $250.00 per year for snack money. Additional Income to the\nDistrict per kindergarten section is estimated at $33,930. District\nwide, the additional costs for the nine EKD sections Is estimated at\n$130,601. Additional reimbursement Is $341,910, producing a net gain\nfor the district of $211,309. (See Appendix D.)[¬e]""']",NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['Yes'],NA,NA,,['Yes'],NA,NA,,"['Gender', 'Socio-economic status', 'Other (please specify)']",NA,age,,['No'],NA,NA,
71101063,McGivern (2007),2007,['EY_Extra hours'],NA,,"['Page 2:\n[¬s]""full-day (Fd)[¬e]""', 'Page 6:\n[¬s]""Full Day[¬e]""']",Full-day Head Start,,"['Page 2:\n[¬s]""full-day (Fd) and part-day (Pd) controls (p[¬e]""']",not stated but implied that children stay at Head start for the whole day rather than morning or afternoon only,,NA,"the computer games is considerd the study's intervention. The objectives are To improve pre-literacy and pre-math skills using a web-based computer program for children attending an urban Head Start center. For the ExtH strand, we take the full-time Head Start as intervention. The objectives are not stated but are implied to be to improve learning by keeping children longer at formal educational settings",,['University/ researcher design'],"['Page 4:\n[¬s]""The computer program resided on a\nserver located at the main office of Nha dur-\ning the study[¬e]""']",NA,,['Unclear/ Not specified'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 4:\n[¬s]""Children\nin the Pd program occupied different class-\nrooms and were taught by different teach-\ners at the center. The 34 children included\nin the study from two Pd classes served as\nadditional controls for the center’s ongoing\ncurriculum.[¬e]""']",NA,,['Yes'],"['Page 2:\n[¬s]""Children in the experimental group played the games on classroom com-\nputers for 20 to 30 minutes an average of 25 times over the study period,\nwhich lasted for 14 weeks. The computer program employed animated\ngames to teach children recognition of letters, numbers, quantity, shapes,\nand colors.[¬e]""']",NA,,['No'],"['Page 2:\n[¬s]""Children in the experimental group played the games on classroom com-\nputers for 20 to 30 minutes an average of 25 times over the study period,\nwhich lasted for 14 weeks. The computer program employed animated\ngames to teach children recognition of letters, numbers, quantity, shapes,\nand colors.[¬e]""']",NA,,['During regular school hours '],"['Page 4:\n[¬s]""The experimental group assigned to\nplay the computer games was derived from\nchildren in two Fd classes. The two classes\nwere comprised of 39 children who shared\na common space, as well as the same teach-\ners.""\n""These factors made the curricular envi-\nronment similar. Therefore, from this group\nof 39 children, 21 were randomly selected\nto participate in the experimental computer\nprogram group, with the other 18 children\nassigned to the control condition.[¬e]""']",NA,,"['Digital technology', 'Class teachers']","['Page 4:\n[¬s]""The program used Flash-based\nanimation for the games, accompanied by a\nstructured query language database to collect\nresponses and construct reports for teachers.[¬e]""']",for the full- time head start,,"['Page 2:\n[¬s]""which lasted for 14 weeks.[¬e]""', 'Page 3:\n[¬s]""The study was conducted over a 14-week\nperiod between march and June, 2004 at\nan urban san diego head start center[¬e]""']",14,,"['Page 2:\n[¬s]""an average of 25 times over the study period,\nwhich lasted for 14 weeks.[¬e]""']",Not specified,,"['Page 2:\n[¬s]""20 to 30 minutes[¬e]""']",Not specified,,['Qualitative'],"['Page 9:\n[¬s]""The initial experimental design called for children to play the computer games for 20 minutes a day for 50 to 60 sessions over the 14-week period of the study. however, in reality, this was a rough estimate. The novelty of the structured game approach in the classroom meant that there was no established basis on which to predict a learning rate for the different preliteracy and premath skills emphasized in the games.""\n""In fact, the exposure to the games\nturned out to be much more limited than\nplanned in the experimental design due to\nseveral factors, including school absence\nand conflicting schedules during the day.\nalthough the average session was 20\nminutes after children learned to use the\nmouse, as planned, the average number of\ntimes each child played the preliteracy and\npremath games was only 27 (range was\n15 to 48).""\n""Because of the overall unfamiliarity with\nthe computer, more time than anticipated\nwas initially spent by teachers to bring chil-\ndren to a point where they could work inde-\npendently.[¬e]""']",NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['Yes'],NA,NA,,['Yes'],NA,NA,,"['Educational attainment', 'Gender', 'Socio-economic status']",NA,NA,,['No'],NA,NA,
