id,pub_author,pub_year,strand_raw,strand_info,sample_analysed_info,strand_CLEAN,sample_analysed_ht,part_gen_raw,sample_analysed_CLEAN,part_gen_ht,part_gen_info,fsm_prop_info,part_gen_CLEAN,fsm_prop_ht,fsm_perc_info,fsm_prop_CLEAN,fsm_perc_ht,fsm_info_info,fsm_perc_CLEAN,fsm_info_ht,fsm_na_raw,fsm_info_CLEAN,fsm_na_info,base_n_treat_ht,fsm_na_CLEAN,base_n_treat_info,base_n_cont_ht,base_n_treat_CLEAN,base_n_cont_info,base_n_treat2_ht,base_n_cont_CLEAN,base_n_treat2_info,base_n_treat3_ht,base_n_treat2_CLEAN,base_n_treat3_info,n_treat_ht,base_n_treat3_CLEAN,n_treat_info,n_cont_ht,n_treat_CLEAN,n_cont_info,n_treat2_ht,n_cont_CLEAN,n_treat2_info,n_cont2_ht,n_treat2_CLEAN,n_cont2_info,attri_raw,n_cont2_CLEAN,attri_ht,attri_info,attri_treat_ht,attri_CLEAN,attri_treat_info,attri_perc_ht,attri_treat_CLEAN,attri_perc_info,attri_perc_CLEAN
38296615,Gorard (2015),2015,"['Digital technology', 'Feedback']",NA,339  ,,NA,['Mixed gender'],,NA, 48 ,NA,,NA,35,,"['Page 18:\n[¬s]""35[¬e]""']",See information on overall sample - numbers differ in table 2 and flowchart  In table 2 FSM 35% of sample  Intervention group FSM- 62 Non FSM - 121  Control group FSM- 61 Non FSM - 105,,NA,NA,,NA,"['Page 19:\n[¬s]""Allocated to intervention (n=166)[¬e]""']",,166,"['Page 19:\n[¬s]""Allocated to control (n=183)[¬e]""']",,183,NA,,NA,NA,,NA,"['Page 20:\n[¬s]""175[¬e]""']",,175,"['Page 20:\n[¬s]""164[¬e]""']",,164,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 19:\n[¬s]""Allocated to intervention (n=166)""\n""Analysed (n=164)[¬e]""']",,1.2,"['Page 19:\n[¬s]""Allocated to intervention (n=166)""\n""Analysed (n=164)""\n""Analysed (n=175)[¬e]""']",,3,
38296616,Gorard (2015),2015,"['Small group tuition', 'Phonics']",NA,419,,NA,['Mixed gender'],,NA,48  ,NA,,NA,36,,NA,NA,,NA,NA,,NA,"['Page 21:\n[¬s]""Allocated to intervention (n=223)[¬e]""']",,223,"['Page 21:\n[¬s]""Allocated to control (n=210)[¬e]""']",,210,NA,,NA,NA,,NA,NA,,215,NA,,204,NA,,NA,NA,,NA,['Yes'],,"['Page 21:\n[¬s]""Did not provide pre-test results (n=6) Did not provide post-test results (n=2)""\n""Did not provide pre-test results (n=4) Did not provide post-test results (n=2)[¬e]""']",NA,NA,,3.59,NA,,3.23,
38296612,Gorard (2016),2016,NA,NA,NA,,"['Page 16:\n[¬s]""7,781[¬e]""']",['Mixed gender'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 24:\n[¬s]""4,012[¬e]""']",,4012,"['Page 24:\n[¬s]""3,769[¬e]""']",,3769,NA,,NA,NA,,NA,"['Page 26:\n[¬s]""1,622[¬e]""']",,1622,"['Page 26:\n[¬s]""1,548[¬e]""']",,1548,NA,,NA,NA,,NA,['Yes'],,"['Page 23:\n[¬s]""No school dropped out from the trial completely, but a number did not deliver the intervention as required.""\n""However, seven treatment schools (three Scouts and four St John Ambulance) were not able to deliver the programme due to a combination of factors: • Three schools were not able to run the scouting activities because of the lack of volunteer trainers from The Scout Association to run the programme, or did not start because of a combination of poor pupil uptake, change of leadership, and no availability of a teacher volunteer. • Four schools could not run the St John Ambulance programme because of difficulty in finding a teacher volunteer to run the school unit.""\n""There was also some missing data from the pre-test (Figure 1). Two schools provided only the names of pupils in the uniformed groups for the pre-test instead of all the Year 9 pupils. One school inadvertently shredded the completed survey forms.[¬e]""', 'Page 24:\n[¬s]""Note: This flowchart is for the pre- and post-intervention survey responses. In total, 64 \x91survey volunteer\x92 pupils are missing KS3 data (because they moved schools), 30 from the treatment and 34 from control. And 27 \x91survey volunteer\x92 pupils are missing post-intervention surveys (moved schools), 14 from treatment and 13 from control. These represent 2% and 1% of the initial pupils respectively. In addition, a few pupils did not provide a valid response to all items in the survey, and one school shredded the initial survey. The exact figures appear in each table of the results.""\n""Lost to follow-up Attainment: (school n=0, pupil n=16) Survey: (school n=0, pupil n=14)""\n""Available for follow up but missing KS3 data (n=30)""\n""Lost to follow-up Attainment: (school n=0, pupil n=14) Survey: (school n=0, pupil n=13)""\n""Available for follow up but missing KS3 data (n=34)[¬e]""']",NA,"['Page 24:\n[¬s]""4,012""\n""3,769""\n""3,946[¬e]""']",,1.645,"['Page 24:\n[¬s]""3,769[¬e]""', 'Page 24:\n[¬s]""3,946""\n""3686[¬e]""', 'Page 24:\n[¬s]""4,012[¬e]""']",,1.914%,
38296618,Gorard (2017),2017,['Aspiration interventions'],NA,"In final Analysis   Overall analysis based upon data from 1258 pupils.   Volunteer pupils who were measured on maths attainment  Treatment  654 Control  577 Overall  1231  Volunteer pupils who were measured on reading attainment  Treatment  650 Control  574 Overall  1224  From Table 7 and 8, pg25",,"['Page 5:\n[¬s]""The headline findings below are based on the results for the 1,258 Year 5 pupils after two years.[¬e]""']",['Mixed gender'],,NA,"Males (took maths post-test) Treatment  522 pupils Control  416 pupils Overall  938 pupils  Males (took reading post-test) Treatment  516 pupils Control  416 pupils Overall  932 pupils  Females (took maths post-test) Treatment  441 pupils Control  401 pupils Overall  842 pupils  Females (took reading post-test) Treatment  440 pupils Control  401 pupils Overall  841 pupils  From Table A3, A4, A5 and A6. pg52-53 ",NA,,NA,NA,,NA,"Ever FSM eligible pupils    Pupils who took maths post-test   Treatment  219  Control  278 Overall  494  Pupils who took reading post-test   Treatment  216 Control  277 Overall  493  From Table 15 and 16, pg28-29.",,NA,NA,,NA,NA,,1452,"['Page 5:\n[¬s]""1,151 were in the 32 schools randomised to the control group[¬e]""']",,1151,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296619,Greaves (2016),2016,NA,NA,"n= 8,650 by the time of analysis ",,NA,['Mixed gender'],,NA,"52% male, 48% female",NA,,NA,32% of pupils at school level were eligible for FSM,,NA,NA,,"['Page 25:\n[¬s]""% of pupils eligible for FSM""\n"" 32 72 (0) 31.5""\n""Male 1,270/2,441 (0) 52.0 6,075/11,864 (0) 51.2 Ever received FSM* 1,151/2,441 (0) 47.2 5,358/11,864 (0) 45.2 Eligible for FSM*** 740/2,441 (0) 30.3 3,147/11,864 (0) 26.5 Pupil-level (continuous) N(missing) Mean N (missing) Mean[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296620,Griggs (2016),2016,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296621,Hanley (2015),2015,"['Oral language interventions', 'Metacognition and self-regulation']",NA,1264,,"['Page 17:\n[¬s]""Analysed (school n=21; pupil n=655)""\n""Analysed (school n=20; pupil n=609)[¬e]""']",['Mixed gender'],,"['Page 18:\n[¬s]""Male""\n"" 50.1% 53.9%""\n""Female""\n"" 49.6% 45.3%[¬e]""']",47.5 ,NA,,NA,19,,"['Page 16:\n[¬s]""16.0% 15.5%[¬e]""', 'Page 18:\n[¬s]"" 22.4% 22.7%[¬e]""']",NA,,NA,NA,,NA,"['Page 99:\n[¬s]""763[¬e]""']",,763,"['Page 99:\n[¬s]""750[¬e]""']",,750,NA,,NA,NA,,NA,"['Page 20:\n[¬s]""763[¬e]""']",,763,NA,,750,NA,,NA,NA,,NA,['Yes'],,"['Page 12:\n[¬s]""Despite requests from the evaluation team, it proved impossible to persuade one control school to complete the post-tests. However, there was no important difference to the estimated values when including or excluding the intervention school with the missing paired control school. Therefore it was included in the analysis, to use all the available data.[¬e]""', 'Page 15:\n[¬s]"" One control school (38 pupils) withdrew because, despite contact from the evaluators and the developers, the new head teacher could not find time for the pupils to complete the post-test. A further 211 pupils (108 intervention and 103 control) had left the schools or were absent at the time of the post-test. This was an attrition rate of 2% of schools and 16% of pupils (see Figure 1).[¬e]""', 'Page 18:\n[¬s]""The profile for pupils completing post-tests was very similar to the pre-test, indicating that attrition had acted at a similar rate across these demographics.[¬e]""']",NA,"['Page 99:\n[¬s]""763""\n""699[¬e]""']",,8.387,"['Page 99:\n[¬s]""763""\n""750""\n""699""\n""656[¬e]""']",,10.442,
41425841,Hanley (2016),2016,"['Metacognition and self-regulation', 'Collaborative learning']",NA,5882,,"['Page 5:\n[¬s]"" over 8000 students in 53 schools[¬e]""']",['Mixed gender'],,NA,29,NA,,NA,29,,"['Page 20:\n[¬s]""23""\n""26""\n""27""\n""31[¬e]""']",NA,,NA,NA,,NA,"['Page 18:\n[¬s]""Allocated to intervention (school n=24; pupil n=3980)[¬e]""']",,3980,"['Page 18:\n[¬s]""Allocated to control (school n=27; pupil n=4036)[¬e]""']",,4036,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 18:\n[¬s]""Allocated to intervention (school n=24; pupil n=3980)""\n""Analysed (school n=23; pupil n=3020)[¬e]""']",,24,"['Page 18:\n[¬s]""Allocated to intervention (school n=24; pupil n=3980)""\n""Allocated to control (school n=27; pupil n=4036)""\n""Analysed (school n=23; pupil n=3020)""\n""Analysed (school n=24; pupil n=2862)[¬e]""']",,26,
68655331,Hanley (2021),2021,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655332,Hardman (2020),2020,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655333,Harland (2021),2021,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296623,Haywood (2015),2015,NA,NA,NA,,"['Page 22:\n[¬s]""The adjusted analysis includes only those cases with a complete set of pre- and post-test data; this reduces the total number of pupils to 814: 269 in the first intervention arm, 272 in the second intervention arm, and 273 in the control group. This meant an attrition rate of approximately 10%[¬e]""']",['Mixed gender'],,NA,"Females in final adjusted analysis  Intervention 1 (strings) 48% Intervention 2 (singing)  50.2% Control (drama)  45.2%  From Table 5, pg25.",NA,,NA,"FSM   Intervention 1 (strings)  19.3% Intervention 2 (singing)  19.5% Control (drama)  17.9%  Table 5, pg5.   Ever FSM  Intervention 1 (strings)  20.4% Intervention 2 (singing)  26.7% Control (drama)  22.6%  Table 5, pg26",,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
40398941,Hodgen (2019),2019,"['Teaching assistants', 'One to one tuition']",NA,1481,,"['Page 28:\n[¬s]""Analysed (school n=71, pupil n=737)""\n""Analysed (school n=71, pupil n=744)[¬e]""']",['Mixed gender'],,"['Page 31:\n[¬s]""Intervention""\n""Control""\n""Gender""\n""51% (Female)[¬e]""']",51,NA,,NA,22%,,"['Page 31:\n[¬s]""Intervention group""\n""Control group""\n""Eligible for FSM""\n""24%""\n""20%[¬e]""']",NA,,NA,NA,,NA,"['Page 28:\n[¬s]""Catch Up® ""\n""pupil n=900)[¬e]""']",,900,"['Page 28:\n[¬s]""Active control ""\n"" pupil n=911)[¬e]""']",,911,NA,,NA,NA,,NA,"['Page 33:\n[¬s]""876[¬e]""']",,876,"['Page 33:\n[¬s]""899[¬e]""']",,899,NA,,NA,NA,,NA,['Yes'],,"['Page 26:\n[¬s]""One hundred and fifty-one schools were randomised into the Catch Up® Numeracy and active control arms, with one Catch Up® school withdrawing before notification of the treatment assignment, two further Catch Up® schools shortly after the start of the main trial in September 2016, and a further Catch Up® in Summer 2017. A further three schools—one in the Catch Up® arm and two in the active control—were lost to the follow- up post-test in October–December 2017. The intervention school had fully implemented the Catch Up® Numeracy intervention, but was unwilling to administer additional tests to their pupils. Although attrition was within acceptable bounds at the school level (5%), at pupil-level, attrition was high (17%). Of the 1,794 pupils who received treatment in the Catch Up® and active control arms at the start of the main trial, 1,775 were matched to National Pupil Database records (after the withdrawal of the Catch Up® schools) and complete records for the primary model were available for a total of 1,481 pupils. This was 83% of pupils randomised—737 pupils receiving Catch Up® and 744 pupils receiving the active control condition. Attrition was due to a combination of factors in addition to school and pupil withdrawals: • Delayed post-testing: the delayed post-testing took place in the autumn term of the academic year following implementation. As a result, 129 pupils, 7% of pupils allocated, had left school (including transfers to middle schools). • Pupil absence: 107 pupils were absent at the time of post-testing; 49 pupils completed the post- tests later. However, a total of 58 pupils, 3% of pupils allocated, were missing post-tests. • Missing pre- and post-tests: despite considerable efforts and additional expense by the evaluation team, GL Assessment were unable to account for 60 pre-tests and 7 post-tests, leading to further attrition of 49 pupils (42 pre-tests and 7 post-tests). This constituted 3% of pupils allocated and resulted in the loss of pre-tests for two complete schools. Without the attrition due to pupils leaving schools and the missing GL tests, the level of attrition would have been well below 10%.[¬e]""', 'Page 28:\n[¬s]""Withdrew after randomisation but before notification, because ineligible for intervention (school n=1, pupil n =12) Withdrew / opted-out (pupil n=1)""\n""Withdrew / opt-out (pupil n=4)""\n""Lost to follow up Withdrew (school n=3, pupil n=36) Left school (pupil n=64) Absent (pupil n=30) Missing GL post- tests (pupil n=7)""\n""Not analysed Missing GL pre-tests (school n=0, pupil n=8)""\n""Not analysed Missing GL pre-tests (school n=2, pupil n=34)""\n""Lost to follow up Withdrew (school n=3, pupil n=36) Left school (pupil n=65) Absent (pupil n=28)[¬e]""']",NA,"['Page 28:\n[¬s]""Catch Up® ""\n"" pupil n=900)""\n""Analysed ""\n"" pupil n=737)[¬e]""']",,18.111,"['Page 28:\n[¬s]""Catch Up® ""\n"" pupil n=900)""\n""Active control ""\n"" pupil n=911)""\n""Analysed ""\n"" pupil n=737)""\n""Analysed ""\n"" pupil n=744)[¬e]""']",,18.221%,
38296624,Humphrey (2018),2018,['Behaviour interventions'],NA,3084,,NA,['Mixed gender'],,NA,Information on gender breakdown not provided.,NA,,NA,24.8% of final sample,,"['Page 23:\n[¬s]""The number of children eligible for FSM (H3) was determined to be n=764 (24.8%). [¬e]""']",NA,,"['Page 51:\n[¬s]""Above average""\n""Above average""\n""Above average""\n""Average""\n""Above average""\n""Above average""\n""School 1""\n""Greater Manchester""\n""ne of the most deprived areas in England; the proportion of pupils eligible for FSM is twice the national average.""\n""School 2""\n""deprived urban area""\n""very large pupil intake""\n""School 3 is very ethnically diverse, and serves a deprived urban area with a high level of socio-economic challenges in the local community. Field notes from our first visit highlight the severity of deprivation: “There is a lot of abandoned furniture and used needles strewn across the streets surrounding the school”. The school has a very high FSM uptake.[¬e]""', 'Page 52:\n[¬s]""School 4""\n""Although the number of pupils with an SEN statement or EHC plan is low, the proportion of pupils receiving some form of support for SEND is much higher than in most schools.""\n""School 5 is located in the middle of a council estate on the fringes of a large, deprived town. ""\n""School 6""\n""It is situated in one of the most socio-economically deprived areas in England and the proportion of pupils eligible for FSM is therefore much higher than in most schools. Drug/alcohol addiction and domestic violence are critical issues affecting the local community. The majority of pupils live in local authority housing. ""\n""The school also runs breakfast, after-school, and holiday clubs, and is open 51 weeks of the year.""\n""persistent absence rates are higher than average,[¬e]""']",NA,,NA,"['Page 33:\n[¬s]""Intervention group ""\n"" Pupils - n=1533[¬e]""']",,1533,"['Page 33:\n[¬s]""Usual provision group ""\n"" Pupils - n=1481[¬e]""']",,1481,NA,,NA,NA,,NA,"['Page 33:\n[¬s]""1533[¬e]""']",,1533,"['Page 33:\n[¬s]""1481[¬e]""']",,1481,NA,,NA,NA,,NA,['Yes'],,"['Page 32:\n[¬s]""All missing T1 cases were due to pupils being opted out or the lack of a match in the NPD. Post-intervention (T3) HGRT data were missing for 565 (18.3%) pupils, in cases where they had left the school (n=390, 12.6%) or were absent on day of testing (n=175, 5.7%).[¬e]""', 'Page 35:\n[¬s]""As reported above, complete data were available for n=2,504 (81%) of the sample, leaving partially observed data for n=580 (19%), of whom 302 (10%) were from GBG schools and 278 (9%) from usual provision schools.[¬e]""']",NA,"['Page 33:\n[¬s]""1533""\n""1258[¬e]""']",,17.938,"['Page 33:\n[¬s]""n=1533""\n""n=1481""\n""n=1258""\n""n=1246[¬e]""']",,16.921%,
68655334,Humphrey (2020),2020,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296625,Husain (2016),2016,['Parental engagement'],NA,1923,,NA,['Mixed gender'],,NA,50,NA,,NA,55  ,,NA,FSM = eligibility for free school meals (does not necessarily mean they are in receipt of free school meals)   NPD = in receipt of free school meals ,,"['Page 21:\n[¬s]""One variable, free school meals (FSM) eligibility was defined differently at randomisation and analysis stage. At randomisation, FSM related to pupils\x92 current status, whereas the NPD variable records whether pupils had ever been in receipt of free school meals.[¬e]""', 'Page 26:\n[¬s]""FSM eligibility[¬e]""']",NA,,NA,"['Page 22:\n[¬s]""569[¬e]""']",,569,"['Page 22:\n[¬s]""905[¬e]""']",,905,"['Page 22:\n[¬s]""679[¬e]""']",,679,NA,,NA,"['Page 29:\n[¬s]""509[¬e]""']",,509,"['Page 29:\n[¬s]""803[¬e]""']",,803,"['Page 29:\n[¬s]""611[¬e]""']",,611,NA,,NA,['Yes'],,NA,NA,"['Page 22:\n[¬s]""679""\n""605""\n""569""\n""497[¬e]""']",,11.7,"['Page 22:\n[¬s]""679""\n""905""\n""605""\n""793""\n""569""\n""497[¬e]""']",,12.45,
38296626,Husain (2018),2018,NA,NA,"Included in final analysis  Intervention  940 pupils Control  1045 pupils Overall  1985  From Figure 3, pg27.",,"['Page 27:\n[¬s]""The final analytical sample (1,985 participants) contains only pupils who completed testing at baseline and follow-up.[¬e]""']",['Mixed gender'],,NA,"Females (at baseline)  Intervention  559/1167 = 47.9% Control  662/1302 = 51.8%  Table 7, pg30.",NA,,NA,"Proportion FSM at school level (at baseline)  Intervention  1167 = 17.8% (mean) Control  1302 = 19.3% (mean)  From Table 7, pg29.",,NA,"Eligible for pupil premium (at baseline)   Intervention  1048/1167 (119 missing) = 11.7% Control  1174/1302 (128 missing) = 13.7%  Table 7, pg30.",,NA,NA,,NA,"['Page 28:\n[¬s]""Intervention""\n""n=1,083[¬e]""']",,1083,"['Page 28:\n[¬s]""Business as usual""\n""n=1,246[¬e]""']",,1246,NA,,NA,NA,,NA,NA,,1167,NA,,1302,NA,,NA,NA,,NA,['Yes'],,"['Page 14:\n[¬s]""Some attrition (19.6%) from the sample at post- intervention testing also contributed to the smaller analytical sample. [¬e]""', 'Page 28:\n[¬s]""Lost to follow up (school n=2; pupil n=123) School withdrawal\x97non responsive (pupil n=7) School did not successfully conduct endline testing (n=10) Pupil left school (n=55) Pupil long term absent/sick (n=1) Pupil absent\x97holiday (n=1) Unknown (n=49)""\n""Not analysed (school n=0; pupil n=20) Only age adjusted scores provided (pupil n=20)""\n""Not analysed (school n=2; pupil n=56) Only age adjusted scores provided (pupil n=56)""\n""Lost to follow up (school n=4; pupil n=145) School withdrawal\x97lack of resource/change of management (pupil n=50) Pupil left school (n=65) Pupil long term absent/sick (n=3) Pupil not tested due to SEND (n=1) Unknown (n=26)""\n""No baseline data provided (school n=5; pupil n=140)[¬e]""']",NA,"['Page 28:\n[¬s]""Intervention""\n""n=1,083""\n""940[¬e]""']",,13.204,"['Page 28:\n[¬s]""Intervention""\n""1,083""\n""Business as usual""\n""1,246""\n""940""\n""1,045[¬e]""']",,14.770%,
68655335,Husain (2019),2019,['Sports participation'],NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655336,Husain (2019),2019,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655337,Husain (2020),2020,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296627,Institute (2016),2016,NA,NA,"Pupils included in Final Analysis  Intervention  5372 pupils Control  5058 pupils Overall  10430   Figure 2, pg21.",,NA,['Mixed gender'],,NA,"Females included in final analysis of GCSE English  Intervention  2624 Control  2447 Overall  5071/10385 = 48.8%  Females included in final analysis of GCSE Maths  Intervention  2651  Control  2444 Overall  5095/10449 = 48.8%  From Table 10, pg24.",NA,,NA,"Number of pupils on FSM in final analysis of GCSE English  Intervention  2704 Control  2469 Overall  5173/10385 = 49.8%  Number of pupils on FSM in final analysis of GCSE Maths  Intervention  2751 Control  2461 Overall  5212/10449 = 49.9%  From Table 8, pg24.",,NA,NA,,NA,NA,,NA,"['Page 22:\n[¬s]""(school n = 24; pupil n = 6,960)[¬e]""']",,6960,"['Page 22:\n[¬s]""Waitlist control (school n = 23; pupil n = 7,030)[¬e]""']",,7030,NA,,NA,NA,,NA,"['Page 24:\n[¬s]""6,657[¬e]""']",,6657,"['Page 24:\n[¬s]""6,728[¬e]""']",,6728,NA,,NA,NA,,NA,['Yes'],,"['Page 37:\n[¬s]"" As a result of missing data and attrition there was relatively high data missing between randomisation and analysed ‐ 25.7% at the pupil level (13,990 pupils randomised, 10,385 analysed).[¬e]""']",25.7%,"['Page 22:\n[¬s]""Treatment (school n = 24; pupil n = 6,960)""\n""Analysed (school n = 23; pupil n = 5,327)[¬e]""']",,22.8%,"['Page 37:\n[¬s]""As a result of missing data and attrition there was relatively high data missing between randomisation and analysed ‐ 25.7% at the pupil level (13,990 pupils randomised, 10,385 analysed).[¬e]""']",,25.7%,
38296628,Jay (2017),2017,['Oral language interventions'],NA," 4,958",,NA,['Mixed gender'],,"['Page 25:\n[¬s]""Gender Female 31/31 49% 38/38 49% Male 31/31 51% 38/38 51%[¬e]""']",51,NA,,NA,NA,,"['Page 25:\n[¬s]"" At randomisation there were 2,492 pupils in the intervention group and 2,466 in the control group. Of the former, 1,256 were FSM pupils (50.4%), 1,209 female (48.5%), and 1,283 male (51.5%). Of the 2,466 control group pupils, 1,221 were FSM pupils (49.5%), 1,227 female (49.8%), and 1,239 male (50.2%).[¬e]""']",NA,,"['Page 7:\n[¬s]"" eligible schools (> 20% eligibility for FSM).[¬e]""']",NA,,NA,"['Page 23:\n[¬s]""2,492[¬e]""']",,2492,"['Page 23:\n[¬s]""2,466[¬e]""']",,2466,NA,,NA,NA,,NA,"['Page 27:\n[¬s]""600[¬e]""']",,600,"['Page 27:\n[¬s]""677[¬e]""']",,677,NA,,NA,NA,,NA,['Yes'],,"['Page 23:\n[¬s]""2,492""\n""2,466""\n""395""\n""265""\n""386[¬e]""']",21%,"['Page 23:\n[¬s]""2,492""\n""395""\n""265[¬e]""']",,26.5%,"['Page 23:\n[¬s]""2,492""\n""2,466""\n""395""\n""265""\n""386[¬e]""']",,21%,
38296629,Jerrim (2015),2015,['Mastery learning'],NA,"7,712",,"['Page 22:\n[¬s]""After excluding children with missing post-test data, pupil sample sizes fell to 3,251 in the intervention group (81% of the original allocation) and 2,687 in the control group (72% of the original allocation). These 5,938 children form the analysis sample.[¬e]""']",['Mixed gender'],,NA,50,NA,,NA,NA,,NA,"Eligible for FSM  Intervention  28% Control  26%  From Table 7, pg27.",,NA,NA,,NA,"['Page 21:\n[¬s]""A total of 4,004 children were enrolled in the 25 intervention[¬e]""']",,4004,"['Page 21:\n[¬s]""3,708 in the 25 control schools.[¬e]""']",,3708,NA,,NA,NA,,NA,"['Page 22:\n[¬s]""Analysed: 23 schools; 3,251 pupils[¬e]""']",,3251,"['Page 22:\n[¬s]""Analysed: 21 schools; 2,687 pupils[¬e]""']",,2687,NA,,NA,NA,,NA,NA,,NA,NA,"['Page 22:\n[¬s]""Allocated Intervention (25 schools, 4,004 pupils)""\n""Analysed: 23 schools; 3,251 pupils[¬e]""']",,18.8,"['Page 22:\n[¬s]""After excluding children with missing post-test data, pupil sample sizes fell to 3,251 in the intervention group (81% of the original allocation) and 2,687 in the control group (72% of the original allocation). These 5,938 children form the analysis sample. Figure 2: Sample allocation and attrition[¬e]""']",,23%,
38296630,Jerrim (2016),2016,NA,NA,"Pupils in final analysis  Intervention  1965 pupils Control  1900 pupils Overall  3865 pupils  From Figure 1, pg21.",,NA,['Mixed gender'],,NA,"Females in Final Analysis Sample   Intervention  971/1965 = 49.4% Control  969/1900 = 51% Overall  1940/3865 = 50.2%  From Table 9, pg28.",NA,,NA,"FSM  Intervention  641/1965 = 32.6%  Control  680/1900 = 35.8% Overall  1321/3865 = 34.2%  From Table 9, pg28.",,NA,NA,,NA,NA,,NA,"['Page 22:\n[¬s]""Allocated to intervention (school n= 50; pupil n= 2,055)[¬e]""']",,2055,"['Page 22:\n[¬s]""Allocated to control (school n= 50; pupil n= 1,954)[¬e]""']",,1954,NA,,NA,NA,,NA,NA,,1965,NA,,1900,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 22:\n[¬s]""Allocated to intervention (school n= 50; pupil n= 2,055)""\n""Analysed (school n = 50; pupil n =1,965)[¬e]""']",,4.4%,"['Page 22:\n[¬s]""Allocated to intervention (school n= 50; pupil n= 2,055)""\n""Allocated to control (school n= 50; pupil n= 1,954)""\n""Analysed (school n = 50; pupil n =1,965)""\n""Analysed (school n = 50; pupil n = 1,900)[¬e]""']",,3.6%,
68655338,Jerrim (2021),2021,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
