id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
67322422,Monahan (2007),2007,['EY_Early numeracy approaches'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67322424,Papic (2011),2011,['EY_Early numeracy approaches'],NA,['No'],NA,[No] - descriptive stats are % of correct resposnes for itemised tasks only whilst we have taken an average of all tasks from Table 6.  ,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 8:\n[¬s]""The researcher (first author) assessed children’s patterning knowledge at the\nbeginning and end of the preschool year and again at the end of their 1st year of\nformal schooling.[¬e]""']",NA,
67322397,Pasnak (1991),1991,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,"['Page 4:\n[¬s]""ng sets of control children were also deleted, leav\ning 30 experimental and 35 control children. Then 2 ex\nperimental and 6 more control children were lost because\nof moves or extended absences. The[¬e]""', 'Page 7:\n[¬s]""smallest\ngroup was size 28. T[¬e]""']",28,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""9.2""\n""6.3[¬e]""']",38.8,,NA,16.3,,NA,NA,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""30 experimental and 35 control children. Then 2 ex\nperimental and 6 more control children were lost because\nof moves or extended absences. Th[¬e]""']",29,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""9.2[¬e]""']",29.2,,"['Page 7:\n[¬s]""5 38.[¬e]""']",19.5,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67322396,Pasnak (1996),1996,['EY_Early numeracy approaches'],NA,['Yes'],NA,"in suburban and urban areas, coded here are intervention 1 & 2 respectively. Total number of post-test n=45, I assume equal numbers between experimental and control and urban and suburban",,NA,11,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""35.59[¬e]""']",35.59,,"['Page 9:\n[¬s]""13.96[¬e]""']",13.96,,NA,NA,,NA,NA,,NA,NA,,NA,11,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""30.00[¬e]""']",30.00,,"['Page 9:\n[¬s]""14.73[¬e]""']",14.73,,NA,NA,,NA,NA,,NA,NA,,NA,11,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""15.90[¬e]""']",15.90,,"['Page 9:\n[¬s]""11.88[¬e]""']",11.88,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],"['Page 7:\n[¬s]""All instruction was concluded in January, because the instructional\ntime available was exhausted.\nIn late May, the 0-LSAT and the Mathematics Concepts and the Listening to Stories\nportions of the SESAT were administered to all children by testers who had no knowledge\nof which children had received which type of instruction. The experimental and control[¬e]""']",post-test is about 5 months after the experiement finished,
67322426,Ramani (2008),2008,['EY_Early numeracy approaches'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""In the first, fourth, and fifth sessions, children were\nadministered identical pretest, posttest, and follow-\nup measures of numerical knowledge.[¬e]""']",NA,
67961495,Salminen (2015),2015,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,"['Page 4:\n[¬s]""(n = 13)[¬e]""']",13,,"['Page 4:\n[¬s]""1.08[¬e]""']",1.08,,"['Page 4:\n[¬s]""(1.32)[¬e]""']",1.32 ,,"['Page 4:\n[¬s]""9.00[¬e]""']",9.00,,"['Page 4:\n[¬s]""6.27[¬e]""']",6.27,,"['Page 4:\n[¬s]""7.92[¬e]""']",7.92,,"['Page 4:\n[¬s]""6.05[¬e]""']",6.05,,NA,NA,,"['Page 4:\n[¬s]""CTR (n = 8)[¬e]""']",8,,"['Page 4:\n[¬s]""0.38[¬e]""']",0.38,,"['Page 4:\n[¬s]""(1.06)[¬e]""']",1.06,,"['Page 4:\n[¬s]""5.25[¬e]""']",5.25,,"['Page 4:\n[¬s]""(4.95)[¬e]""']", 4.95,,"['Page 4:\n[¬s]""4.88[¬e]""']",4.88 ,,"['Page 4:\n[¬s]""(5.08)[¬e]""']",5.08,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 1:\n[¬s]""9-week follow-up period[¬e]""']",NA,
67322428,Sarama (2008),2008,['EY_Early numeracy approaches'],NA,NA,NA,NA,,"['Page 7:\n[¬s]""esulting in 25 classrooms\n(13 experimental[¬e]""', 'Page 8:\n[¬s]"". Average class size was 16.8 in the TRIAD classes[¬e]""']",218,,"['Page 11:\n[¬s]""42.70[¬e]""']",42.70,,"['Page 11:\n[¬s]""6.53[¬e]""']",6.53,,"['Page 11:\n[¬s]""55.30[¬e]""']",55.30,,"['Page 11:\n[¬s]""7.87[¬e]""']",7.87,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""resulting in 25 classrooms\n(13 experimental, 12 control),[¬e]""', 'Page 8:\n[¬s]""and 17.5 in the control classes.[¬e]""']",210,,"['Page 11:\n[¬s]""44.13[¬e]""']",44.13,,"['Page 11:\n[¬s]""7.04[¬e]""']",7.04,,"['Page 11:\n[¬s]""51.61[¬e]""']",51.61,,"['Page 11:\n[¬s]""8.05[¬e]""']",8.05,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67322429,Sarama (2012),2012,['EY_Early numeracy approaches'],NA,['Yes'],NA,RASCH scores for TEAM,,"['Page 8:\n[¬s]""927[¬e]""']",927,,"['Page 8:\n[¬s]""−2.68[¬e]""']",−2.68  ,,"['Page 8:\n[¬s]""(.88)[¬e]""']",.88 ,,"['Page 8:\n[¬s]""−1.17[¬e]""']",−1.17,,"['Page 8:\n[¬s]""(.68)[¬e]""']",.68,,NA,NA,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""378[¬e]""']",378,,"['Page 8:\n[¬s]""−2.57[¬e]""']",−2.57,,"['Page 8:\n[¬s]"".85)[¬e]""']",.85,,"['Page 8:\n[¬s]""−1.63[¬e]""']",−1.63,,"['Page 8:\n[¬s]""(.77)[¬e]""']",.77,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67961498,Siegler (2008),2008,['EY_Early numeracy approaches'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67322431,Sood (2009),2009,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,"['Page 89:\n[¬s]""Sixty-one students (27 female; 34 male) from three classrooms\ncomprised the NS + GCI group[¬e]""']",61,,"['Page 148:\n[¬s]""34.39[¬e]""']",34.39,,"['Page 148:\n[¬s]""17.30[¬e]""']",17.30,,"['Page 148:\n[¬s]""57.66[¬e]""']",57.66,,"['Page 148:\n[¬s]""18.89[¬e]""']",18.89,,NA,NA,,NA,NA,,NA,NA,,"['Page 89:\n[¬s]""40 students (19 female; 21male) from two\nclassrooms were in the GCI group[¬e]""']",40,,"['Page 148:\n[¬s]""34.52[¬e]""']",34.52,,"['Page 148:\n[¬s]""17.91[¬e]""']",17.91,,"['Page 148:\n[¬s]""55.95[¬e]""']",55.95,,"['Page 148:\n[¬s]""21.38[¬e]""']",21.38,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 115:\n[¬s]""Delayed Posttest""\n""the maintenance test three weeks after termination of the instruction.[¬e]""']",NA,
67961500,Sood (2011),2011,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,"['Page 13:\n[¬s]""Nonverbal calculations[¬e]""']",64,,"['Page 13:\n[¬s]""12.56[¬e]""']",12.56,,"['Page 13:\n[¬s]""3.32[¬e]""']",3.32,,NA,15.36,,NA,2.15,,NA,NA,,NA,NA,,NA,NA,,NA,43,,NA,11.85,,NA,3.8,,"['Page 13:\n[¬s]""13.69[¬e]""']",13.69,,NA,2.46,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67322432,Sophian (2004),2004,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,"['Page 14:\n[¬s]""Combined M\nN= 46[¬e]""']",46,,"['Page 14:\n[¬s]""25.7[¬e]""']",25.7,,"['Page 14:\n[¬s]""16.4[¬e]""']",16.4,,"['Page 14:\n[¬s]""53.1[¬e]""']",53.1,,"['Page 14:\n[¬s]""20.1[¬e]""']",20.1,,NA,NA,,NA,NA,,NA,NA,,"['Page 14:\n[¬s]""N= 29[¬e]""']",29,,"['Page 14:\n[¬s]""32.9[¬e]""']",32.9,,"['Page 14:\n[¬s]""20.9[¬e]""']",20.9,,"['Page 14:\n[¬s]""46.7[¬e]""']",46.7,,"['Page 14:\n[¬s]""20.3[¬e]""']",20.3,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67322433,Starkey (2004),2004,['EY_Early numeracy approaches'],NA,['Yes'],"['Page 15:\n[¬s]""Table 4\nMean proportion correct by low-income (LI) and middle-income (MI) intervention and comparison children on the 16 mathe-\nmatics tasks of the spring assessment[¬e]""']","not for composite score, or for composite group. Itemised per maths skills and per low/middle income groups",,"['Page 14:\n[¬s]""n = 37.\nb n = 41.[¬e]""', 'Page 15:\n[¬s]""n = 37.\nb n = 41[¬e]""']",78,,NA,NA,,NA,NA,,"['Page 13:\n[¬s]""who did not receive it (M = 0.70[¬e]""']",0.70,,"['Page 13:\n[¬s]""who received the intervention\nscored signiﬁcantly higher than those who did not receive it (M = 0.70, S.D. = 0.15[¬e]""']",0.15,,NA,NA,,NA,NA,,NA,NA,,"['Page 15:\n[¬s]""n = 43.\nd n = 42[¬e]""']",85,,NA,NA,,NA,NA,,"['Page 13:\n[¬s]""M = 0.56[¬e]""']",0.56,,"['Page 13:\n[¬s]""S.D. = 0.18)[¬e]""']",0.18,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67961501,Toll (2012),2012,['EY_Early numeracy approaches'],NA,['Yes'],"['Page 13:\n[¬s]""Table 4[¬e]""']",NA,,"['Page 13:\n[¬s]""52[¬e]""']",52,,"['Page 13:\n[¬s]""12.85[¬e]""']",12.85,,NA,3.48,,NA,21.02,,NA,6.18,,NA,NA,,NA,NA,,NA,NA,,NA,46,,NA,12.89,,NA,3.52,,NA,17.89,,NA,4.54,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
67961502,Toll (2013),2013,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,"['Page 7:\n[¬s]""115[¬e]""']",115,,"['Page 7:\n[¬s]""10.18[¬e]""']",10.18,,NA,4.42,,NA,29.55,,NA,4.63,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""87[¬e]""']",87,,NA,9.97,,NA,4.25,,NA,22.65,,NA,5.85,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""31[¬e]""']",31,,NA,7.55,,NA,3.75,,NA,26.48,,NA,7.07,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""43[¬e]""']",43,,NA,7.26,,NA,3.44,,NA,18.71,,NA,6.63,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
67322402,Tzuriel (1999),1999,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,NA,82,,NA,15.88,,NA,5.51,,NA,21.08,,NA,4.78,,NA,NA,,NA,NA,,NA,NA,,NA,52,,NA,20.91,,NA,5.23,,NA,22.06,,NA,4.44,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
67322403,Van De Rijt (1998) 1_1,1998,['EY_Early numeracy approaches'],NA,['Yes'],"['Page 15:\n[¬s]""Table 1. Mean early mathematical competence scores at three moments ofmeasurement (T).[¬e]""']",Attrition has been approximated.,,"['Page 15:\n[¬s]""Each research group consisted of34 children""\n""Because of a loss of 30 children during the experiment, due to\nsickness or move to another school or town, we have decided to exclude these\nchildren from the analysis.[¬e]""']",27,,"['Page 15:\n[¬s]""53.26[¬e]""']",53.26,,"['Page 15:\n[¬s]""7.19[¬e]""']",7.19,,"['Page 15:\n[¬s]""72.59[¬e]""']",72.59,,"['Page 15:\n[¬s]""10.32[¬e]""']",10.32,,NA,NA,,NA,NA,,NA,NA,,"['Page 15:\n[¬s]""Each research group consisted of34 children""\n""CWM""\n""CNM""\n""Because of a loss of 30 children during the experiment, due to\nsickness or move to another school or town, we have decided to exclude these\nchildren from the analysis.[¬e]""']",53,,"['Page 15:\n[¬s]""51.38""\n""52.83[¬e]""']",52.091,,"['Page 15:\n[¬s]""6.23""\n""8.53[¬e]""']",7.411,,"['Page 15:\n[¬s]""62.29""\n""59.72[¬e]""']",61.029,,"['Page 15:\n[¬s]""9.45""\n""9.29[¬e]""']",9.372,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 15:\n[¬s]""the pretest\n(T1), the posttest (T2) and the follow-up test (T3)[¬e]""']",NA,
74578043,Van De Rijt (1998) 1_2,1998,['EY_Early numeracy approaches'],NA,['Yes'],NA,NA,,NA,26,,NA,52.58,,NA,5.47,,NA,73.62,,NA,8.81,,NA,NA,,NA,NA,,NA,NA,,NA,53,,NA,52.17,,NA,7.54,,NA,60.88,,NA,9.36,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 15:\n[¬s]""The mean early mathematical competence scores and standard deviations for\neach ofthe four groups on the pretest, posttest and follow-up test are presented\nin Table 1[¬e]""']",NA,
67322405,White (1986),1986,['EY_Early numeracy approaches'],NA,['Yes'],"['Page 7:\n[¬s]""TABLE 1[¬e]""']",NA,,NA,20,,NA,4.05,,NA,2.14,,NA,12.50,,NA,3.01,,NA,NA,,NA,NA,,NA,NA,,NA,10,,NA,3.6,,NA,2.01,,NA,4.5,,NA,3.62,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
67961505,Wilson (2009),2009,['EY_Early numeracy approaches'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
